"pval"	"apval"	"SBS5"	"SBS40"	"SBS45"	"SBS31"
"SAMPLE_SBS31_495_23"	3.85995873476192e-37	3.85995873476193e-33	129.451241808443	219.160209237071	75.9411296990437	517.447419255442
"SAMPLE_SBS31_480_89"	3.86582723449071e-37	3.86582723449071e-33	144.349611440018	173.481995597794	84.9883312086306	538.180061753557
"SAMPLE_SBS31_495_6"	4.3913213079178e-37	4.3913213079178e-33	0	283.729350429475	76.3264262846762	581.944223285849
"SAMPLE_SBS31_485_90"	4.60618155628776e-37	4.60618155628776e-33	152.681619941254	183.297098544879	91.6935523332454	514.327729180622
"SAMPLE_SBS31_495_95"	4.89668903770108e-37	4.89668903770108e-33	0	272.256593212538	57.1983858271148	612.545020960347
"SAMPLE_SBS31_485_53"	4.94967811641484e-37	4.94967811641484e-33	153.873879986261	158.202790871766	83.6168961558438	546.306432986129
"SAMPLE_SBS31_490_45"	5.27496724790989e-37	5.27496724790989e-33	146.398845200866	220.707909191108	80.5670993489647	493.326146259061
"SAMPLE_SBS31_495_80"	5.74186409587752e-37	5.74186409587752e-33	192.763488026375	178.316135500902	72.0315080984159	498.888868374307
"SAMPLE_SBS31_490_86"	7.02635735527167e-37	7.02635735527167e-33	143.054934489444	220.183077928888	65.5869940121963	512.174993569471
"SAMPLE_SBS31_450_9"	8.5212769544963e-37	8.5212769544963e-33	0	271.676278493034	59.3951036878782	610.928617819088
"SAMPLE_SBS31_480_18"	8.92892619230385e-37	8.92892619230385e-33	200.111967256944	144.46928357062	79.1532749944329	517.265474178003
"SAMPLE_SBS31_475_88"	9.00642254831849e-37	9.00642254831849e-33	119.282253108295	213.710220560356	74.3031619241412	534.704364407208
"SAMPLE_SBS31_490_90"	9.0670314830727e-37	9.0670314830727e-33	0	294.043059479815	67.3419890704785	579.614951449707
"SAMPLE_SBS31_490_47"	1.02508745548136e-36	1.02508745548136e-32	142.24544410012	189.106858472142	77.9236221196052	531.724075308133
"SAMPLE_SBS31_450_63"	1.03036741019349e-36	1.03036741019349e-32	155.42236396853	173.026546926697	74.8834377072591	538.667651397514
"SAMPLE_SBS31_485_52"	1.09222287644732e-36	1.09222287644732e-32	157.626473471618	150.431530312373	94.2554025181785	539.686593697831
"SAMPLE_SBS31_485_8"	1.13333685825626e-36	1.13333685825626e-32	135.642948698138	205.939863864441	75.1105995223187	525.306587915102
"SAMPLE_SBS31_485_16"	1.18323758182338e-36	1.18323758182338e-32	0	299.194969662861	51.6609936977857	591.144036639353
"SAMPLE_SBS31_465_47"	1.2623244670875e-36	1.2623244670875e-32	0	366.857653590791	61.1534748845391	513.98887152467
"SAMPLE_SBS31_490_33"	1.26679658039095e-36	1.26679658039095e-32	153.305539739246	123.126718965862	95.0866759358059	569.481065359086
"SAMPLE_SBS31_495_85"	1.27978399531749e-36	1.27978399531749e-32	0	288.839905269577	59.7728432252797	593.387251505144
"SAMPLE_SBS31_495_22"	1.48430962193212e-36	1.48430962193212e-32	0	335.110499679622	73.538422336541	533.351077983837
"SAMPLE_SBS31_475_55"	1.69713327193799e-36	1.69713327193799e-32	135.944302918118	227.488500779258	89.510778635566	489.056417667058
"SAMPLE_SBS31_485_66"	1.79215851769357e-36	1.79215851769357e-32	145.803057747162	176.836808530351	84.0856456737619	535.274488048724
"SAMPLE_SBS31_495_56"	1.88702875441978e-36	1.88702875441978e-32	141.538890016356	203.710666099605	95.7693404247692	500.98110345927
"SAMPLE_SBS31_490_64"	1.92062073210585e-36	1.92062073210585e-32	120.369122671006	223.554312873492	82.4155723598149	514.660992095688
"SAMPLE_SBS31_475_9"	1.99696497006313e-36	1.99696497006313e-32	195.382154361559	121.313289347528	90.8182994983298	534.486256792584
"SAMPLE_SBS31_465_1"	2.06319455986686e-36	2.06319455986686e-32	0	287.780926994562	87.731427943297	566.487645062141
"SAMPLE_SBS31_490_9"	2.067394931001e-36	2.067394931001e-32	150.321014116393	208.557709754133	58.2969793099932	523.824296819481
"SAMPLE_SBS31_485_15"	2.34568874680801e-36	2.34568874680801e-32	0	302.593594372261	50.7654425545406	588.640963073199
"SAMPLE_SBS31_490_77"	2.37061150400199e-36	2.37061150400199e-32	0	269.05384832497	80.5812452621519	591.364906412878
"SAMPLE_SBS31_490_32"	2.44826573266918e-36	2.44826573266918e-32	126.915952107177	230.68754955722	83.997031610542	499.399466725062
"SAMPLE_SBS31_445_70"	2.85027539902009e-36	2.85027539902009e-32	0	254.639356538636	83.489541249693	603.871102211671
"SAMPLE_SBS31_485_95"	2.92488613456567e-36	2.92488613456567e-32	0	306.06868998898	63.0041259360625	572.927184074957
"SAMPLE_SBS31_490_17"	3.65412856164429e-36	3.65412856164429e-32	181.064284699235	177.614260528338	88.355577242822	493.965877529604
"SAMPLE_SBS31_495_4"	3.706374208474e-36	3.706374208474e-32	0	317.394484836112	64.6397354415992	559.965779722289
"SAMPLE_SBS31_485_67"	3.78192291323748e-36	3.78192291323748e-32	148.523272532898	178.427673970441	69.2354443990699	545.813609097591
"SAMPLE_SBS31_485_80"	3.78610036559262e-36	3.78610036559262e-32	145.033254020637	196.761262358863	68.416218703688	531.789264916812
"SAMPLE_SBS31_495_66"	4.16517303345591e-36	4.16517303345591e-32	0	311.080834052194	73.6914336351045	557.227732312701
"SAMPLE_SBS31_470_66"	4.26879877601686e-36	4.26879877601686e-32	130.791971678647	232.40528594859	76.9383049111576	501.864437461605
"SAMPLE_SBS31_495_59"	4.98586050030586e-36	4.98586050030586e-32	0	305.767292845873	71.9987505581796	564.233956595948
"SAMPLE_SBS31_495_70"	5.05978547853798e-36	5.05978547853798e-32	0	349.442363099556	74.7234357539274	517.834201146517
"SAMPLE_SBS31_480_52"	5.58180135705167e-36	5.58180135705167e-32	0	312.241586760902	54.3658086555195	574.392604583578
"SAMPLE_SBS31_490_30"	5.68898243512985e-36	5.68898243512985e-32	139.234832999719	192.719165137512	71.96218057678	537.083821285989
"SAMPLE_SBS31_490_71"	5.9381394202192e-36	5.9381394202192e-32	150.331240433805	189.727504914749	68.9029182927001	532.038336358747
"SAMPLE_SBS31_450_83"	6.02847915787108e-36	6.02847915787108e-32	158.630236977129	167.647006177239	104.646036020085	511.076720825548
"SAMPLE_SBS31_480_81"	6.65456991276251e-36	6.65456991276251e-32	141.611323305991	197.436459772777	76.2615337939326	525.6906831273
"SAMPLE_SBS31_475_65"	7.31935308940215e-36	7.31935308940215e-32	155.351154869349	156.692379056759	105.276191547629	524.680274526263
"SAMPLE_SBS31_490_55"	7.50046980806695e-36	7.50046980806694e-32	117.813701760593	212.328644384478	68.5802697725408	542.277384082389
"SAMPLE_SBS31_475_51"	7.8100549860326e-36	7.8100549860326e-32	0	310.171169550158	56.1408850504739	575.687945399368
"SAMPLE_SBS31_490_100"	7.84706322503072e-36	7.84706322503072e-32	179.908665737645	166.977119347421	77.0573846630996	517.056830251835
"SAMPLE_SBS31_495_99"	8.571561096336e-36	8.571561096336e-32	193.103535980766	146.596730959342	99.6082026784721	502.69153038142
"SAMPLE_SBS31_470_51"	8.92148930925717e-36	8.92148930925717e-32	165.554548050141	183.822174639206	85.9011205003238	506.722156810329
"SAMPLE_SBS31_490_50"	9.01739042684253e-36	9.01739042684253e-32	157.994629103366	153.224543425503	84.5506308466864	545.230196624445
"SAMPLE_SBS31_490_23"	9.25506315393522e-36	9.25506315393522e-32	152.461891830701	186.647174233375	67.2923314337494	534.598602502174
"SAMPLE_SBS31_465_20"	1.00796255441288e-35	1.00796255441288e-31	166.511792989494	178.531981896447	91.0774840269413	505.878741087118
"SAMPLE_SBS31_490_1"	1.00981674535036e-35	1.00981674535036e-31	151.571278453511	210.689891275676	69.193702203514	509.545128067299
"SAMPLE_SBS31_465_94"	1.04901232201542e-35	1.04901232201542e-31	181.608000485211	157.20691407782	97.9482865965948	505.236798840373
"SAMPLE_SBS31_490_57"	1.32441504460678e-35	1.32441504460678e-31	0	301.160743865478	65.8852169234504	573.954039211072
"SAMPLE_SBS31_465_84"	1.33136395625737e-35	1.33136395625737e-31	142.477347834567	200.446226359067	74.1771061198224	524.899319686544
"SAMPLE_SBS31_485_12"	1.34738801302467e-35	1.34738801302467e-31	0	294.428125867914	69.8488927478977	577.722981384188
"SAMPLE_SBS31_445_68"	1.44505346472219e-35	1.44505346472219e-31	0	292.254847965074	75.421335126198	574.323816908728
"SAMPLE_SBS31_465_62"	1.4887235321513e-35	1.4887235321513e-31	160.06307792644	187.36532656016	77.9492344817158	516.622361031684
"SAMPLE_SBS31_470_70"	1.48907954774058e-35	1.48907954774058e-31	0	321.01624632106	73.8062694232626	547.177484255677
"SAMPLE_SBS31_480_64"	1.61110820193494e-35	1.61110820193494e-31	0	302.033329845687	70.117741663372	568.848928490941
"SAMPLE_SBS31_475_60"	1.68948473837615e-35	1.68948473837615e-31	156.077247765709	179.07886265809	52.1626422032863	554.681247372915
"SAMPLE_SBS31_490_5"	1.70988714337805e-35	1.70988714337805e-31	0	302.692783716044	59.7510491926449	578.556167091311
"SAMPLE_SBS31_480_62"	1.73062417704698e-35	1.73062417704698e-31	0	316.98703082639	64.2575335271337	559.755435646477
"SAMPLE_SBS31_490_4"	1.77992677300456e-35	1.77992677300456e-31	129.287943642448	198.602477530058	88.0788298235992	525.030749003895
"SAMPLE_SBS31_450_2"	1.87444945122769e-35	1.87444945122769e-31	128.70620073315	197.855007313083	78.6172834717236	536.821508482044
"SAMPLE_SBS31_480_58"	2.18123932714172e-35	2.18123932714172e-31	0	302.416980286521	68.2868361849368	570.296183528542
"SAMPLE_SBS31_465_58"	2.24662793065832e-35	2.24662793065832e-31	144.864099511586	187.587764861873	93.8359105775111	515.71222504903
"SAMPLE_SBS31_480_84"	2.27587711089011e-35	2.27587711089011e-31	176.970406278192	213.134670564305	69.8838280933855	481.011095064118
"SAMPLE_SBS31_475_40"	2.3167874721014e-35	2.3167874721014e-31	161.253806842525	185.306494646383	81.6782022568569	513.761496254235
"SAMPLE_SBS31_495_2"	2.45373828285552e-35	2.45373828285552e-31	172.778301032605	187.637780189092	69.4826427791385	512.101275999164
"SAMPLE_SBS31_475_41"	2.54937722046299e-35	2.54937722046299e-31	152.35886048015	186.967198445457	61.5582152503552	541.115725824037
"SAMPLE_SBS31_470_86"	2.6506523632366e-35	2.6506523632366e-31	224.665481876079	145.604837018392	72.5636586544775	499.166022451051
"SAMPLE_SBS31_480_24"	3.02440035224184e-35	3.02440035224183e-31	116.544693676581	257.161848574044	62.5387081144804	504.754749634894
"SAMPLE_SBS31_480_74"	3.18567411720147e-35	3.18567411720147e-31	149.437799878259	225.375097964831	91.716393118139	474.470709038771
"SAMPLE_SBS31_475_56"	3.25964481517145e-35	3.25964481517145e-31	0	305.296630336742	52.5295930602779	584.17377660298
"SAMPLE_SBS31_490_34"	3.29742552321608e-35	3.29742552321608e-31	114.352708084392	264.248623923814	54.2190810693026	508.179586922491
"SAMPLE_SBS31_470_67"	3.38893143678832e-35	3.38893143678832e-31	150.566173429188	154.109385145637	96.370368426243	540.954072998932
"SAMPLE_SBS31_490_53"	3.53847183610871e-35	3.53847183610871e-31	148.434208422614	235.613318279147	95.1652619108602	461.787211387378
"SAMPLE_SBS31_460_66"	3.81650904331795e-35	3.81650904331795e-31	0	326.039993806496	68.4948936638724	547.465112529632
"SAMPLE_SBS31_475_24"	3.97513653324926e-35	3.97513653324926e-31	152.250324778272	219.825109265318	81.2318382238522	488.692727732558
"SAMPLE_SBS31_495_57"	4.11792289208296e-35	4.11792289208296e-31	0	334.726541183493	72.4471317014986	534.826327115009
"SAMPLE_SBS31_495_42"	4.14514915730178e-35	4.14514915730178e-31	124.575798993194	204.695864963327	80.2283140320318	532.500022011447
"SAMPLE_SBS31_495_52"	4.18620700806705e-35	4.18620700806705e-31	0	342.600784438352	79.3945453876574	520.004670173991
"SAMPLE_SBS31_490_7"	4.82652979123924e-35	4.82652979123924e-31	160.990365386205	224.783723355504	60.8468239912426	494.379087267049
"SAMPLE_SBS31_445_24"	5.28183636214822e-35	5.28183636214822e-31	0	332.163781881782	68.2594914315345	541.576726686683
"SAMPLE_SBS31_495_55"	6.37509046414091e-35	6.37509046414091e-31	0	332.932625242227	64.3931895829578	544.674185174815
"SAMPLE_SBS31_475_37"	6.61208310095379e-35	6.61208310095379e-31	110.311063616377	214.023752745403	77.9494876143951	539.715696023825
"SAMPLE_SBS31_470_13"	6.63491028739728e-35	6.63491028739728e-31	185.28762400379	175.471300130598	74.7086375341524	506.53243833146
"SAMPLE_SBS31_475_99"	6.84256715445584e-35	6.84256715445584e-31	351.263474478323	0	91.2522653914709	499.484260130206
"SAMPLE_SBS31_475_93"	6.86602076040315e-35	6.86602076040315e-31	103.60971033709	249.002335892493	70.5550650562131	518.832888714203
"SAMPLE_SBS31_485_17"	7.50211403774854e-35	7.50211403774854e-31	185.073222781289	183.14738389505	88.2880021956869	485.491391127974
"SAMPLE_SBS31_495_1"	7.64034432237231e-35	7.64034432237231e-31	134.565763236665	260.187631880879	43.9839867609355	503.262618121521
"SAMPLE_SBS31_480_95"	7.73930092929837e-35	7.73930092929837e-31	189.187607287751	170.271512003762	71.90385351875	509.637027189738
"SAMPLE_SBS31_465_26"	7.92431623418809e-35	7.92431623418809e-31	180.42646255584	175.220209243542	86.8693051767501	499.484023023868
"SAMPLE_SBS31_490_73"	8.37886316106928e-35	8.37886316106928e-31	144.65316812457	218.02235599259	76.81548312574	501.508992757101
"SAMPLE_SBS31_485_56"	8.41409097896889e-35	8.41409097896889e-31	197.464674720777	174.380147908387	66.4465492002642	503.708628170573
"SAMPLE_SBS31_490_95"	8.61724354116576e-35	8.61724354116576e-31	0	280.356941570902	73.0716648424184	587.571393586679
"SAMPLE_SBS31_470_8"	9.154870370749e-35	9.154870370749e-31	185.948175197741	183.9845297912	73.2311577895628	498.836137221496
"SAMPLE_SBS31_480_72"	9.19317588869632e-35	9.19317588869632e-31	132.06368744884	225.734992231842	78.5052489359321	504.696071383386
"SAMPLE_SBS31_455_67"	9.22757147615065e-35	9.22757147615065e-31	112.928521847256	238.491775589964	80.3366614999314	510.243041062849
"SAMPLE_SBS31_480_8"	9.49912388720528e-35	9.49912388720528e-31	160.92698631932	217.352675143935	87.1173957485043	475.602942788241
"SAMPLE_SBS31_480_36"	9.76627571502708e-35	9.76627571502708e-31	143.623426175679	205.801849476856	71.9559190742765	519.618805273189
"SAMPLE_SBS31_465_37"	1.04338103642111e-34	1.04338103642111e-30	0	344.021360579076	75.7514511088571	522.227188312067
"SAMPLE_SBS31_490_8"	1.04924273684983e-34	1.04924273684983e-30	192.584362764936	168.498769805834	81.7113352596884	498.205532169541
"SAMPLE_SBS31_455_55"	1.09573279288516e-34	1.09573279288516e-30	0	288.551245562331	76.4377126914589	577.01104174621
"SAMPLE_SBS31_495_35"	1.13494581697002e-34	1.13494581697002e-30	0	327.657942381068	57.3501224620069	556.991935156925
"SAMPLE_SBS31_465_2"	1.14989687600023e-34	1.14989687600023e-30	199.389955651803	113.31430113378	86.7938042355467	542.501938978871
"SAMPLE_SBS31_465_89"	1.15684339504103e-34	1.15684339504103e-30	0	331.374948738109	76.91199585563	533.713055406261
"SAMPLE_SBS31_465_79"	1.17270675747367e-34	1.17270675747367e-30	155.437025415835	208.127376336646	94.1803009144518	484.255297333066
"SAMPLE_SBS31_480_28"	1.19952469286537e-34	1.19952469286537e-30	140.524176863477	218.698825487303	53.4453718953676	528.331625753852
"SAMPLE_SBS31_475_95"	1.2430910416366e-34	1.2430910416366e-30	156.479451615128	198.390078555305	61.96434397947	525.166125850097
"SAMPLE_SBS31_485_31"	1.31933292816898e-34	1.31933292816898e-30	137.814627234299	204.141653301362	71.742521929919	528.301197534421
"SAMPLE_SBS31_470_57"	1.31995015898835e-34	1.31995015898835e-30	132.010880810002	212.15473234007	101.097630966854	496.736755883074
"SAMPLE_SBS31_435_41"	1.42071050080837e-34	1.42071050080837e-30	0	300.272627956323	112.84190448649	529.885467557186
"SAMPLE_SBS31_470_72"	1.46027513052034e-34	1.46027513052034e-30	197.974860992438	140.247674397683	79.7034035594392	524.074061050439
"SAMPLE_SBS31_455_38"	1.53157933288939e-34	1.53157933288939e-30	301.33235249595	0	95.8277591234533	544.839888380596
"SAMPLE_SBS31_485_36"	1.54236243097677e-34	1.54236243097677e-30	208.497626070168	180.634072657107	62.4922881163989	490.376013156326
"SAMPLE_SBS31_475_26"	1.61384746982196e-34	1.61384746982196e-30	133.506842099423	258.231755713622	46.9570541123301	503.304348074625
"SAMPLE_SBS31_470_22"	1.66417105523395e-34	1.66417105523395e-30	0	328.638645632259	88.5101481355011	524.851206232239
"SAMPLE_SBS31_465_66"	1.70463012380895e-34	1.70463012380895e-30	147.545133512091	158.246130351803	89.8458132680585	546.362922868048
"SAMPLE_SBS31_480_69"	1.72817263496206e-34	1.72817263496206e-30	112.09767565336	226.235178238362	92.1987439848218	510.468402123456
"SAMPLE_SBS31_485_35"	1.76713897049371e-34	1.76713897049371e-30	121.152136565182	222.149876424161	87.1253912476718	511.572595762985
"SAMPLE_SBS31_480_67"	1.81772202051539e-34	1.81772202051539e-30	198.805248628183	141.482233250774	74.5889402407818	526.123577880261
"SAMPLE_SBS31_440_46"	2.05154539213563e-34	2.05154539213563e-30	0	336.255536260441	70.6130535116189	535.13141022794
"SAMPLE_SBS31_495_88"	2.06561532927659e-34	2.06561532927659e-30	203.122889642781	145.390276887465	78.3840448519916	515.102788617762
"SAMPLE_SBS31_495_36"	2.21871485039827e-34	2.21871485039827e-30	181.617884328518	187.538880637972	81.3941681667971	491.449066866713
"SAMPLE_SBS31_460_98"	2.29512397585037e-34	2.29512397585037e-30	0	319.293034790659	61.1510177333519	561.555947475989
"SAMPLE_SBS31_470_83"	2.35501485669807e-34	2.35501485669807e-30	197.01943592799	172.349853408745	102.847970973717	469.782739689548
"SAMPLE_SBS31_455_49"	2.53091233472453e-34	2.53091233472453e-30	162.261841139138	210.629825660708	67.8637388254818	501.244594374673
"SAMPLE_SBS31_470_29"	2.60206531657446e-34	2.60206531657446e-30	0	336.228881407723	61.9872089336352	543.783909658642
"SAMPLE_SBS31_480_56"	2.66981121989981e-34	2.66981121989981e-30	112.658120946441	249.561195572168	67.6331482888804	511.14753519251
"SAMPLE_SBS31_480_43"	2.71257009558499e-34	2.71257009558499e-30	0	358.714064197701	53.3781158071161	528.907819995183
"SAMPLE_SBS31_490_35"	2.71594139230061e-34	2.71594139230061e-30	0	305.959756107759	49.6145461712491	585.425697720992
"SAMPLE_SBS31_490_91"	2.73415284821037e-34	2.73415284821037e-30	182.030552509601	182.422712867872	88.1574661012665	488.389268521261
"SAMPLE_SBS31_495_19"	2.94960884138824e-34	2.94960884138824e-30	168.49355960592	183.318145230008	90.4904562299791	499.697838934093
"SAMPLE_SBS31_485_38"	3.02806204426833e-34	3.02806204426833e-30	153.742988185532	191.862953119982	78.7347250033728	517.659333691113
"SAMPLE_SBS31_460_79"	3.05146292903959e-34	3.05146292903959e-30	0	340.559647487354	66.5534551022904	534.886897410356
"SAMPLE_SBS31_465_33"	3.11025209432523e-34	3.11025209432523e-30	162.352905305463	201.898875126863	86.8603879844237	490.88783158325
"SAMPLE_SBS31_440_53"	3.60619905139364e-34	3.60619905139364e-30	0	326.560547841385	76.4274960645604	539.011956094055
"SAMPLE_SBS31_485_26"	3.61273447820171e-34	3.61273447820171e-30	324.157365492537	0	95.8892611500232	521.95337335744
"SAMPLE_SBS31_445_93"	3.61929811799219e-34	3.61929811799219e-30	156.807586141135	206.383229970686	84.0851121509964	494.724071737182
"SAMPLE_SBS31_480_26"	3.68798328813093e-34	3.68798328813093e-30	176.391164188671	182.292601840264	60.419346963387	521.896887007678
"SAMPLE_SBS31_495_74"	3.70108036824311e-34	3.70108036824311e-30	0	317.706106879635	75.8962944754293	548.397598644935
"SAMPLE_SBS31_480_19"	3.92642599650864e-34	3.92642599650864e-30	0	298.319755312619	68.0823468719273	574.597897815453
"SAMPLE_SBS31_480_71"	3.98837667251284e-34	3.98837667251284e-30	161.347046469996	186.678934214191	63.7932254513028	529.18079386451
"SAMPLE_SBS31_455_69"	4.3325000430043e-34	4.3325000430043e-30	119.920187795324	243.659302711662	78.4163049458547	500.004204547159
"SAMPLE_SBS31_460_24"	4.45511625549321e-34	4.45511625549321e-30	155.54611145677	217.535705231007	79.8393474964681	489.078835815755
"SAMPLE_SBS31_415_73"	4.61664683005204e-34	4.61664683005204e-30	121.582587362169	247.355511996544	86.8446745303346	485.217226110952
"SAMPLE_SBS31_475_72"	4.65445484364188e-34	4.65445484364188e-30	0	347.525031527214	84.3645446101847	510.110423862601
"SAMPLE_SBS31_430_38"	5.09898950995973e-34	5.09898950995973e-30	0	327.113487177304	69.9354372376188	544.951075585077
"SAMPLE_SBS31_430_30"	5.19251602616281e-34	5.19251602616281e-30	0	330.790818289813	89.1868597861227	522.022321924065
"SAMPLE_SBS31_485_61"	5.1973670219227e-34	5.1973670219227e-30	143.8636513163	204.89732420807	91.5467072193102	501.692317256321
"SAMPLE_SBS31_460_50"	5.30820005965119e-34	5.30820005965119e-30	0	330.834248942611	71.7027914983609	539.462959559028
"SAMPLE_SBS31_495_21"	5.40987162781141e-34	5.40987162781141e-30	145.741145069779	173.373556776439	95.2295161565808	527.655781997201
"SAMPLE_SBS31_460_22"	5.50686866440685e-34	5.50686866440685e-30	0	325.497169463299	79.2450289226387	537.257801614063
"SAMPLE_SBS31_465_64"	5.54567144777271e-34	5.54567144777271e-30	223.119777811046	122.04768073873	91.9156374895257	504.916903960699
