"pval"	"apval"	"SBS2"	"SBS40"	"SBS31"
"SAMPLE_SBS31_335_40"	1.62582662666025e-90	1.3006613013282e-86	10.4848191539166	0	387.515180846083
"SAMPLE_SBS31_390_92"	1.98788972982e-90	1.590311783856e-86	0	0	398
"SAMPLE_SBS31_330_36"	2.33819276105647e-90	1.87055420884518e-86	0	68.7825315942857	329.217468405714
"SAMPLE_SBS31_355_11"	2.39717503016905e-90	1.91774002413524e-86	8.75116167044556	0	389.248838329554
"SAMPLE_SBS31_345_71"	2.41555592952732e-90	1.93244474362186e-86	0	82.1785926788282	315.821407321172
"SAMPLE_SBS31_330_16"	5.82141663995854e-90	4.65713331196683e-86	0	0	398
"SAMPLE_SBS31_390_36"	5.8258413552364e-90	4.66067308418912e-86	0	0	398
"SAMPLE_SBS31_355_86"	7.09170120283723e-90	5.67336096226978e-86	0	50.317870839209	347.682129160791
"SAMPLE_SBS31_345_10"	7.71886497673895e-90	6.17509198139116e-86	0	34.4087884664961	363.591211533504
"SAMPLE_SBS31_330_19"	8.2735519139283e-90	6.61884153114264e-86	0	70.3320412365687	327.667958763431
"SAMPLE_SBS31_355_54"	9.04844689004705e-90	7.23875751203764e-86	0	0	398
"SAMPLE_SBS31_355_83"	9.39670608224742e-90	7.51736486579794e-86	0	52.7929992841885	345.207000715812
"SAMPLE_SBS31_385_37"	9.64961023410882e-90	7.71968818728705e-86	0	44.6078481247933	353.392151875207
"SAMPLE_SBS31_360_39"	1.18884631813191e-89	9.51077054505528e-86	0	0	398
"SAMPLE_SBS31_395_82"	1.29750986695316e-89	1.03800789356253e-85	1.27808233843128e-57	0	398
"SAMPLE_SBS31_315_17"	1.36901484634025e-89	1.0952118770722e-85	9.82817330019215	50.5728540651986	337.598972634609
"SAMPLE_SBS31_390_97"	1.37788991913277e-89	1.10231193530622e-85	1.24000551235782e-28	8.00597099866767e-34	398
"SAMPLE_SBS31_305_25"	1.80637597214661e-89	1.44510077771729e-85	0	73.528544211372	324.471455788628
"SAMPLE_SBS31_395_89"	1.82260567438411e-89	1.45808453950728e-85	0	0	398
"SAMPLE_SBS31_390_63"	1.8880435270106e-89	1.51043482160848e-85	0	0	398
"SAMPLE_SBS31_385_92"	2.30503912522378e-89	1.84403130017902e-85	0	0	398
"SAMPLE_SBS31_395_38"	2.45474848362701e-89	1.96379878690161e-85	0	0	398
"SAMPLE_SBS31_365_45"	2.60264630439719e-89	2.08211704351775e-85	0	36.7530034619113	361.246996538089
"SAMPLE_SBS31_395_44"	3.04774105917469e-89	2.43819284733975e-85	0	0	398
"SAMPLE_SBS31_250_6"	3.24850488718568e-89	2.59880390974854e-85	0	114.479352092405	283.520647907595
"SAMPLE_SBS31_395_95"	3.53146620484246e-89	2.82517296387396e-85	0	0	398
"SAMPLE_SBS31_390_30"	3.95134249999153e-89	3.16107399999323e-85	0	0	398
"SAMPLE_SBS31_370_97"	4.19495960637885e-89	3.35596768510308e-85	0	0	398
"SAMPLE_SBS31_300_97"	4.23735918609771e-89	3.38988734887816e-85	0	40.7298145730448	357.270185426955
"SAMPLE_SBS31_360_18"	5.36735087669852e-89	4.29388070135882e-85	0	0	398
"SAMPLE_SBS31_355_60"	5.43850287871623e-89	4.35080230297299e-85	0	0	398
"SAMPLE_SBS31_380_18"	6.03091925070642e-89	4.82473540056514e-85	0	0	398
"SAMPLE_SBS31_395_28"	6.27742385657963e-89	5.0219390852637e-85	0	0	398
"SAMPLE_SBS31_335_73"	8.50561737825833e-89	6.80449390260666e-85	0	40.1136056634898	357.88639433651
"SAMPLE_SBS31_320_85"	8.83777835304941e-89	7.07022268243953e-85	0	75.8495877750423	322.150412224958
"SAMPLE_SBS31_355_28"	8.87326719364558e-89	7.09861375491646e-85	2.07067996455169e-27	45.2574968349879	352.742503165012
"SAMPLE_SBS31_385_25"	8.94598147927973e-89	7.15678518342379e-85	0	0	398
"SAMPLE_SBS31_385_12"	9.30345791897445e-89	7.44276633517956e-85	0	0	398
"SAMPLE_SBS31_240_75"	1.05244138083233e-88	8.41953104665865e-85	0	122.219678700707	275.780321299293
"SAMPLE_SBS31_345_70"	1.06733439725854e-88	8.53867517806836e-85	0	48.0285855662226	349.971414433777
"SAMPLE_SBS31_385_62"	1.86267475672237e-88	1.4901398053779e-84	1.42798891907551e-31	5.20726267903581e-28	398
"SAMPLE_SBS31_270_69"	1.90409563772523e-88	1.52327651018019e-84	0	74.3928217463558	323.607178253644
"SAMPLE_SBS31_370_80"	2.01083966440648e-88	1.60867173152518e-84	1.06611584654461e-22	39.1682832043632	358.831716795637
"SAMPLE_SBS31_365_48"	2.07776908873841e-88	1.66221527099073e-84	0	0	398
"SAMPLE_SBS31_355_33"	2.17258847787882e-88	1.73807078230305e-84	0	49.3639602728389	348.636039727161
"SAMPLE_SBS31_395_61"	2.86253504787275e-88	2.2900280382982e-84	0	2.81770278434631e-45	398
"SAMPLE_SBS31_390_18"	3.51229876587848e-88	2.80983901270278e-84	0	0	398
"SAMPLE_SBS31_380_8"	4.03819526169337e-88	3.2305562093547e-84	0	1.01571420759679e-24	398
"SAMPLE_SBS31_385_19"	4.32819651513178e-88	3.46255721210542e-84	0	0	398
"SAMPLE_SBS31_395_14"	4.62107908948313e-88	3.69686327158651e-84	8.05496964286575e-27	3.08353289508556e-33	398
"SAMPLE_SBS31_315_54"	4.7068292312891e-88	3.76546338503128e-84	0	76.9077820629039	321.092217937096
"SAMPLE_SBS31_375_66"	4.93252269768269e-88	3.94601815814615e-84	0	0	398
"SAMPLE_SBS31_375_42"	5.57448001386023e-88	4.45958401108818e-84	0.45085456022875	40.751922048147	356.797223391624
"SAMPLE_SBS31_395_66"	5.94339531121115e-88	4.75471624896892e-84	0	0	398
"SAMPLE_SBS31_360_21"	8.11391501445293e-88	6.49113201156235e-84	0	0	398
"SAMPLE_SBS31_345_27"	8.65139765960565e-88	6.92111812768452e-84	0	47.5785405861894	350.421459413811
"SAMPLE_SBS31_390_51"	1.0705845765555e-87	8.56467661244398e-84	0	0	398
"SAMPLE_SBS31_390_24"	1.75958096280605e-87	1.40766477024484e-83	0	0	398
"SAMPLE_SBS31_395_55"	2.03347084345555e-87	1.62677667476444e-83	5.8048359195401e-29	4.16762424384992e-20	398
"SAMPLE_SBS31_340_85"	2.21180837257171e-87	1.76944669805737e-83	0	0	398
"SAMPLE_SBS31_375_87"	2.4255225697177e-87	1.94041805577416e-83	0	45.4814810785759	352.518518921424
"SAMPLE_SBS31_335_64"	2.9018685874441e-87	2.32149486995528e-83	0	56.2416053721822	341.758394627818
"SAMPLE_SBS31_395_51"	4.7596403700246e-87	3.80771229601968e-83	0	0	398
"SAMPLE_SBS31_360_59"	5.1262068096307e-87	4.10096544770456e-83	8.71109607818349	0	389.288903921817
"SAMPLE_SBS31_350_15"	5.44492749078225e-87	4.3559419926258e-83	0	43.9918797154035	354.008120284596
"SAMPLE_SBS31_370_66"	5.67667328149462e-87	4.5413386251957e-83	0	0	398
"SAMPLE_SBS31_350_39"	8.73109998309253e-87	6.98487998647402e-83	0	44.875800924086	353.124199075914
"SAMPLE_SBS31_370_14"	1.16218494239818e-86	9.29747953918544e-83	0	0	398
"SAMPLE_SBS31_385_6"	1.33035597810458e-86	1.06428478248366e-82	1.25911865281187e-24	0	398
"SAMPLE_SBS31_380_15"	1.53250369205767e-86	1.22600295364613e-82	0	0	398
"SAMPLE_SBS31_365_50"	1.81198756870318e-86	1.44959005496255e-82	0	34.0602482335794	363.939751766421
"SAMPLE_SBS31_360_98"	1.83558210359005e-86	1.46846568287204e-82	0	0	398
"SAMPLE_SBS31_395_18"	1.8804962366517e-86	1.50439698932136e-82	0	0	398
"SAMPLE_SBS31_365_84"	2.18452449854669e-86	1.74761959883735e-82	0	0	398
"SAMPLE_SBS31_390_25"	2.48769589328261e-86	1.99015671462609e-82	0	0	398
"SAMPLE_SBS31_395_3"	3.26476252202214e-86	2.61181001761771e-82	0	0	398
"SAMPLE_SBS31_375_52"	4.12565061472286e-86	3.30052049177829e-82	0	0	398
"SAMPLE_SBS31_355_57"	5.75898277375364e-86	4.60718621900291e-82	0	62.1448116755947	335.855188324405
"SAMPLE_SBS31_395_64"	6.11436097082062e-86	4.89148877665649e-82	1.29990249875961e-30	2.90037787500242e-42	398
"SAMPLE_SBS31_370_53"	6.68741216664049e-86	5.34992973331239e-82	1.22409199226124e-21	33.7571523384107	364.242847661589
"SAMPLE_SBS31_335_28"	7.39111920478004e-86	5.91289536382403e-82	0	39.6548769201182	358.345123079882
"SAMPLE_SBS31_375_26"	9.31090205742586e-86	7.44872164594069e-82	0	0	398
"SAMPLE_SBS31_330_46"	1.0174273959316e-85	8.13941916745279e-82	0	89.8262130025691	308.173786997431
"SAMPLE_SBS31_390_4"	1.12463518744465e-85	8.9970814995572e-82	0	0	398
"SAMPLE_SBS31_350_27"	1.27888516032035e-85	1.02310812825628e-81	0	76.9125243979504	321.08747560205
"SAMPLE_SBS31_395_5"	1.55023928615629e-85	1.24019142892503e-81	0	0	398
"SAMPLE_SBS31_340_30"	1.6056623019533e-85	1.28452984156264e-81	0	44.6868435223922	353.313156477608
"SAMPLE_SBS31_385_81"	1.6613239841674e-85	1.32905918733392e-81	0	0	398
"SAMPLE_SBS31_390_43"	1.76671929104021e-85	1.41337543283216e-81	0	0	398
"SAMPLE_SBS31_335_70"	3.58217856815842e-85	2.86574285452674e-81	0	0	398
"SAMPLE_SBS31_375_34"	3.75967950278627e-85	3.00774360222902e-81	0	0	398
"SAMPLE_SBS31_395_43"	3.89561409300014e-85	3.11649127440011e-81	0	0	398
"SAMPLE_SBS31_385_2"	4.45346081175421e-85	3.56276864940337e-81	0	0	398
"SAMPLE_SBS31_355_97"	5.95495156094293e-85	4.76396124875435e-81	0	0	398
"SAMPLE_SBS31_345_18"	6.73179280638691e-85	5.38543424510953e-81	0	44.537620354717	353.462379645283
"SAMPLE_SBS31_385_68"	7.52221106104073e-85	6.01776884883259e-81	0	0	398
"SAMPLE_SBS31_395_70"	8.81016889368436e-85	7.04813511494748e-81	0	0	398
"SAMPLE_SBS31_380_76"	1.09977598676527e-84	8.79820789412213e-81	0	0	398
"SAMPLE_SBS31_345_52"	1.23508023889937e-84	9.88064191119495e-81	0.29739283297412	49.9809834773085	347.721623689717
"SAMPLE_SBS31_350_85"	1.4417655865999e-84	1.15341246927992e-80	0	46.863705990983	351.136294009017
"SAMPLE_SBS31_360_29"	1.4796239884465e-84	1.1836991907572e-80	0	0	398
"SAMPLE_SBS31_375_47"	1.49318416830281e-84	1.19454733464225e-80	0	32.7998227522263	365.200177247774
"SAMPLE_SBS31_370_23"	1.52922888297791e-84	1.22338310638233e-80	0	42.6319861071288	355.368013892871
"SAMPLE_SBS31_295_9"	1.67635626676337e-84	1.3410850134107e-80	0	98.685351647207	299.314648352793
"SAMPLE_SBS31_365_58"	1.6998872510427e-84	1.35990980083416e-80	0	0	398
"SAMPLE_SBS31_390_70"	1.940472777816e-84	1.5523782222528e-80	0	0	398
"SAMPLE_SBS31_370_44"	2.81124316944179e-84	2.24899453555344e-80	9.91398512270731	3.38378100177665e-26	388.086014877293
"SAMPLE_SBS31_380_25"	3.50454106446252e-84	2.80363285157002e-80	0	0	398
"SAMPLE_SBS31_365_23"	3.78549430208059e-84	3.02839544166448e-80	0	0	398
"SAMPLE_SBS31_350_19"	3.82678427154645e-84	3.06142741723716e-80	0	42.3608450860405	355.639154913959
"SAMPLE_SBS31_395_23"	3.93071255006968e-84	3.14457004005574e-80	0	0	398
"SAMPLE_SBS31_385_88"	4.77239128380921e-84	3.81791302704737e-80	1.51075035653025e-22	31.9029734128255	366.097026587174
"SAMPLE_SBS31_340_75"	5.08837280292687e-84	4.07069824234149e-80	0	39.2655852136094	358.734414786391
"SAMPLE_SBS31_385_46"	5.64399006045575e-84	4.5151920483646e-80	0	0	398
"SAMPLE_SBS31_370_5"	6.20771465805035e-84	4.96617172644028e-80	0	0	398
"SAMPLE_SBS31_375_49"	6.2605553039857e-84	5.00844424318856e-80	0	0	398
"SAMPLE_SBS31_370_22"	6.31556840630712e-84	5.0524547250457e-80	0	0	398
"SAMPLE_SBS31_360_81"	7.01224563075353e-84	5.60979650460282e-80	0	0	398
"SAMPLE_SBS31_370_12"	7.96143067857975e-84	6.3691445428638e-80	0	0	398
"SAMPLE_SBS31_375_90"	8.4163319113833e-84	6.73306552910664e-80	0	0	398
"SAMPLE_SBS31_355_65"	8.79422311947827e-84	7.03537849558262e-80	0	0	398
"SAMPLE_SBS31_390_20"	9.9878408113237e-84	7.99027264905896e-80	0	0	398
"SAMPLE_SBS31_370_40"	1.2365500977137e-83	9.89240078170961e-80	0	0	398
"SAMPLE_SBS31_390_66"	1.25071334204971e-83	1.00057067363977e-79	11.5480561173466	0	386.451943882653
"SAMPLE_SBS31_365_91"	1.3026133197001e-83	1.04209065576008e-79	0	42.3211114596901	355.67888854031
"SAMPLE_SBS31_355_85"	1.31068163325839e-83	1.04854530660671e-79	0	52.5080210352162	345.491978964784
"SAMPLE_SBS31_370_88"	1.38091775395664e-83	1.10473420316531e-79	10.6767292063041	0	387.323270793696
"SAMPLE_SBS31_370_92"	1.44537294646977e-83	1.15629835717582e-79	0	0	398
"SAMPLE_SBS31_375_94"	1.44614199731627e-83	1.15691359785301e-79	0	0	398
"SAMPLE_SBS31_370_51"	1.48586103495964e-83	1.18868882796771e-79	0	48.2820223204846	349.717977679515
"SAMPLE_SBS31_360_82"	1.54598991736215e-83	1.23679193388972e-79	0	0	398
"SAMPLE_SBS31_325_9"	1.54990548989966e-83	1.23992439191973e-79	0	100.133299678285	297.866700321715
"SAMPLE_SBS31_330_70"	1.59100075891144e-83	1.27280060712915e-79	0	42.8406473863452	355.159352613655
"SAMPLE_SBS31_315_82"	1.90505181438263e-83	1.5240414515061e-79	0	89.6993908224133	308.300609177587
"SAMPLE_SBS31_355_4"	1.90951013495568e-83	1.52760810796454e-79	0	55.561949002474	342.438050997526
"SAMPLE_SBS31_385_16"	2.04694229252313e-83	1.63755383401851e-79	0	9.90592055942921e-27	398
"SAMPLE_SBS31_385_71"	2.40199746414828e-83	1.92159797131863e-79	0	0	398
"SAMPLE_SBS31_380_12"	2.66493246515301e-83	2.1319459721224e-79	0	0	398
"SAMPLE_SBS31_390_86"	3.2616011769063e-83	2.60928094152504e-79	0	0	398
