"pval"	"apval"	"SBS1"	"SBS2"	"SBS45"	"SBS31"
"SAMPLE_SBS31_405_72"	2.11012979534237e-230	1.89911681580813e-226	0	0	41.0273034368889	406.972696563111
"SAMPLE_SBS31_415_85"	2.6090229429148e-230	2.34812064862332e-226	0	0	25.5311390360984	422.468860963902
"SAMPLE_SBS31_395_2"	2.86578314131332e-230	2.57920482718199e-226	0	0	44.8638189013439	403.136181098656
"SAMPLE_SBS31_400_2"	6.42752543131991e-230	5.78477288818792e-226	0	0	42.3781869225135	405.621813077486
"SAMPLE_SBS31_400_53"	6.66368987291837e-230	5.99732088562653e-226	0	0	33.0975524765078	414.902447523492
"SAMPLE_SBS31_400_32"	8.10175430463212e-230	7.29157887416891e-226	0	0	22.7095323659122	425.290467634088
"SAMPLE_SBS31_410_44"	8.79027650275609e-230	7.91124885248048e-226	0	0	27.2753655152774	420.724634484723
"SAMPLE_SBS31_440_20"	1.09876407218922e-229	9.88887664970294e-226	0	0	0	448
"SAMPLE_SBS31_430_43"	1.3794824490026e-229	1.24153420410234e-225	0	0	13.5344016453515	434.465598354648
"SAMPLE_SBS31_420_57"	1.49060183508533e-229	1.3415416515768e-225	8.11078061752785	0	15.2773900607833	424.611829321689
"SAMPLE_SBS31_440_12"	1.64068216626304e-229	1.47661394963674e-225	0	0	0	448
"SAMPLE_SBS31_390_74"	3.30424535021642e-229	2.97382081519478e-225	0	0	41.0708840808302	406.92911591917
"SAMPLE_SBS31_410_25"	5.41462190235877e-229	4.87315971212289e-225	0	0	34.5867483244008	413.413251675599
"SAMPLE_SBS31_385_89"	7.16437341714909e-229	6.44793607543418e-225	0	0	45.1305861261395	402.86941387386
"SAMPLE_SBS31_390_44"	7.30211589653792e-229	6.57190430688413e-225	0	0	45.6412547222003	402.3587452778
"SAMPLE_SBS31_400_94"	1.11725185230563e-228	1.00552666707506e-224	8.45841502843424	9.61406293703751	35.5085862706754	394.418935763853
"SAMPLE_SBS31_415_48"	1.86470863154273e-228	1.67823776838846e-224	10.0075885854819	11.2415596112388	28.0341186407355	398.716733162544
"SAMPLE_SBS31_445_73"	4.85681206794498e-228	4.37113086115048e-224	0	0	0	447
"SAMPLE_SBS31_445_94"	8.49902326406736e-228	7.64912093766063e-224	1.89466490457574e-27	0	1.00185815119308e-30	447
"SAMPLE_SBS31_445_12"	1.21939457879336e-227	1.09745512091402e-223	0	0	10.4319624969044	436.568037503096
"SAMPLE_SBS31_445_27"	1.28070353753719e-227	1.15263318378347e-223	0	0	0	447
"SAMPLE_SBS31_425_86"	1.45905258788426e-227	1.31314732909583e-223	0	0	16.0926036854642	431.907396314536
"SAMPLE_SBS31_425_98"	1.57000785106609e-227	1.41300706595948e-223	0	0	29.6697661403977	418.330233859602
"SAMPLE_SBS31_380_40"	1.58258714569763e-227	1.42432843112787e-223	10.4377013352845	0	42.7549546377433	393.807344026972
"SAMPLE_SBS31_365_29"	1.7530916086168e-227	1.57778244775512e-223	8.13309328695073	12.0962270208723	63.1789044968274	364.59177519535
"SAMPLE_SBS31_395_61"	1.81301989997254e-227	1.63171790997529e-223	8.52527476013416	0	35.0911107775899	404.383614462276
"SAMPLE_SBS31_435_69"	2.18877758520812e-227	1.9698998266873e-223	0	0	0	449
"SAMPLE_SBS31_440_97"	2.76227520216198e-227	2.48604768194578e-223	9.860197282893	0	0	438.139802717107
"SAMPLE_SBS31_395_87"	2.80059334773999e-227	2.52053401296599e-223	0	0	45.0866581295587	402.913341870441
"SAMPLE_SBS31_395_51"	3.15939022628397e-227	2.84345120365557e-223	0	0	38.6197283609229	409.380271639077
"SAMPLE_SBS31_420_68"	4.69467793597555e-227	4.225210142378e-223	9.81715259183905	0	19.029598207348	419.153249200813
"SAMPLE_SBS31_445_30"	4.8028191699771e-227	4.32253725297939e-223	0	0	0	447
"SAMPLE_SBS31_405_78"	5.31027300730209e-227	4.77924570657188e-223	0	0	25.8880534124164	422.111946587584
"SAMPLE_SBS31_395_67"	5.49300753320146e-227	4.94370677988131e-223	0	0	29.7571496980693	418.242850301931
"SAMPLE_SBS31_445_21"	7.76283168634301e-227	6.98654851770871e-223	7.49744276791484e-30	4.97977263460925e-29	0	447
"SAMPLE_SBS31_425_83"	8.1435151830394e-227	7.32916366473546e-223	0	0	14.2228072346505	433.777192765349
"SAMPLE_SBS31_405_73"	8.85613740363999e-227	7.97052366327599e-223	8.67166073879604e-28	1.57851974760401e-22	29.2377178705553	418.762282129445
"SAMPLE_SBS31_430_98"	1.11252679575864e-226	1.00127411618278e-222	0	0	11.382589338056	436.617410661944
"SAMPLE_SBS31_415_64"	1.13196842244872e-226	1.01877158020385e-222	0	0	31.0993624814421	416.900637518558
"SAMPLE_SBS31_400_27"	1.15193767106436e-226	1.03674390395792e-222	0	0	34.9653726323091	413.034627367691
"SAMPLE_SBS31_445_41"	1.16119357447089e-226	1.0450742170238e-222	9.28243757818187e-29	4.36659254901262e-29	1.41901416166592e-37	447
"SAMPLE_SBS31_385_6"	1.30124967867449e-226	1.17112471080704e-222	0	10.0752192472614	40.0585678047461	397.866212947992
"SAMPLE_SBS31_405_56"	1.646997603153e-226	1.4822978428377e-222	0	0	41.6594432028376	406.340556797162
"SAMPLE_SBS31_430_7"	2.37783374792322e-226	2.1400503731309e-222	0	0	12.5051286830947	435.494871316905
"SAMPLE_SBS31_430_28"	2.66332457341207e-226	2.39699211607086e-222	0	0	0	448
"SAMPLE_SBS31_445_31"	2.93123062827454e-226	2.63810756544708e-222	4.58657349484694e-26	1.41209333204899e-29	0	447
"SAMPLE_SBS31_430_11"	5.19454113942834e-226	4.6750870254855e-222	0	0	14.0732127827383	433.926787217262
"SAMPLE_SBS31_410_61"	6.47169598558539e-226	5.82452638702685e-222	11.1244711323548	0	23.8261197784725	413.049409089173
"SAMPLE_SBS31_375_78"	1.25607837489268e-225	1.13047053740341e-221	0	0	47.224606755834	400.775393244166
"SAMPLE_SBS31_370_36"	1.39137233430428e-225	1.25223510087385e-221	9.46841956447701	0	60.3683655167918	379.163214918731
"SAMPLE_SBS31_425_46"	1.79458163194929e-225	1.61512346875436e-221	0	0	21.6467170040702	426.35328299593
"SAMPLE_SBS31_415_51"	2.07518629994437e-225	1.86766766994993e-221	0	0	30.3827316968225	417.617268303178
"SAMPLE_SBS31_390_58"	1.26826458178311e-224	1.1414381236048e-220	0	0	38.7564442508229	409.243555749177
"SAMPLE_SBS31_440_84"	2.15029421118266e-224	1.93526479006439e-220	0	0	0	448
"SAMPLE_SBS31_375_57"	2.26190013172411e-224	2.0357101185517e-220	0	8.29493583003918	55.2226655067926	384.482398663168
"SAMPLE_SBS31_400_90"	2.36879452835108e-224	2.13191507551597e-220	0	0	23.224397401873	424.775602598127
"SAMPLE_SBS31_445_14"	3.8419482203237e-224	3.45775339829133e-220	0	0	0	447
"SAMPLE_SBS31_425_51"	5.17388218700856e-224	4.6564939683077e-220	0	0	22.3983184475929	425.601681552407
"SAMPLE_SBS31_445_69"	5.9321761650863e-224	5.33895854857767e-220	3.74560905089358e-36	0.200183374400952	1.49667041602615e-39	446.799816625599
"SAMPLE_SBS31_445_52"	6.9328144735142e-224	6.23953302616278e-220	0	0	4.72752842905643e-29	447
"SAMPLE_SBS31_435_8"	7.20171718681089e-224	6.4815454681298e-220	0	0	0	449
"SAMPLE_SBS31_415_5"	7.23974853767054e-224	6.51577368390349e-220	0	0	28.3025455430546	419.697454456945
"SAMPLE_SBS31_400_12"	7.4971833836008e-224	6.74746504524072e-220	0	0	32.2749449531362	415.725055046864
"SAMPLE_SBS31_355_33"	8.16659435651359e-224	7.34993492086223e-220	12.7599292186713	0	48.5892574065342	386.650813374794
"SAMPLE_SBS31_400_9"	1.00907156755733e-223	9.08164410801595e-220	7.49887417253023	0	30.3963745641827	410.104751263287
"SAMPLE_SBS31_405_4"	1.12517799453054e-223	1.01266019507749e-219	0	0	31.5311854062306	416.468814593769
"SAMPLE_SBS31_395_76"	1.14644135892496e-223	1.03179722303246e-219	0	0	39.7883348069613	408.211665193039
"SAMPLE_SBS31_445_42"	1.15157600591137e-223	1.03641840532024e-219	0	0	0	447
"SAMPLE_SBS31_445_11"	1.36295944859036e-223	1.22666350373133e-219	0	0	0	447
"SAMPLE_SBS31_380_23"	1.39237642907992e-223	1.25313878617193e-219	9.07638296464893	9.52475404683941	50.2211427523684	378.177720236143
"SAMPLE_SBS31_405_95"	1.8933393054695e-223	1.70400537492255e-219	0	0	39.2461189270189	408.753881072981
"SAMPLE_SBS31_445_75"	1.90898772094039e-223	1.71808894884635e-219	0	0	0	447
"SAMPLE_SBS31_440_52"	1.93803076224186e-223	1.74422768601768e-219	0	0	0	448
"SAMPLE_SBS31_430_29"	2.40286031726114e-223	2.16257428553502e-219	0	0	10.6656453195619	437.334354680438
"SAMPLE_SBS31_380_67"	2.60502593882901e-223	2.34452334494611e-219	0	9.52608494855184	54.297865377383	383.176049674065
"SAMPLE_SBS31_400_78"	4.09668514515796e-223	3.68701663064216e-219	0	0	37.757478106897	410.242521893103
"SAMPLE_SBS31_440_91"	4.39206127609506e-223	3.95285514848556e-219	0	0	0	448
"SAMPLE_SBS31_445_38"	4.70246290512271e-223	4.23221661461044e-219	1.05707885816537e-56	4.60018922589488e-28	1.09444795375625e-27	447
"SAMPLE_SBS31_380_76"	5.26373116868516e-223	4.73735805181664e-219	0	0	49.9147253501389	397.085274649861
"SAMPLE_SBS31_445_98"	5.36550388417166e-223	4.82895349575449e-219	0	0	0	447
"SAMPLE_SBS31_440_13"	8.11720761278079e-223	7.30548685150271e-219	0	0	0	448
"SAMPLE_SBS31_435_73"	8.72934350527225e-223	7.85640915474502e-219	0	0	0	449
"SAMPLE_SBS31_440_40"	9.82893960896343e-223	8.84604564806709e-219	0	0	13.923075377984	434.076924622016
"SAMPLE_SBS31_420_16"	1.09886375447172e-222	9.88977379024545e-219	9.47188546965094	0	20.2638710418516	418.264243488497
"SAMPLE_SBS31_445_28"	1.16528052345308e-222	1.04875247110777e-218	5.70413583834696e-23	8.23737667733871	8.55683064192643e-23	438.762623322661
"SAMPLE_SBS31_415_60"	4.68594754709579e-222	4.21735279238621e-218	8.29536034733437	11.0933722660079	16.8853824569314	411.725884929726
"SAMPLE_SBS31_395_3"	4.99363437066861e-222	4.49427093360175e-218	0	0	32.6173747785525	415.382625221448
"SAMPLE_SBS31_385_88"	5.69222469781759e-222	5.12300222803583e-218	0	9.26415592231641	38.5142544180282	400.221589659655
"SAMPLE_SBS31_410_2"	6.50918955069226e-222	5.85827059562303e-218	0	0	20.397746022306	427.602253977694
"SAMPLE_SBS31_440_89"	7.87679152103434e-222	7.08911236893091e-218	0	0	0	448
"SAMPLE_SBS31_440_35"	8.80792467911776e-222	7.92713221120599e-218	0	0	0	448
"SAMPLE_SBS31_395_1"	1.09669265260271e-221	9.87023387342437e-218	0	11.1615085995676	39.5497342340711	397.288757166361
"SAMPLE_SBS31_440_90"	1.11072682526148e-221	9.99654142735336e-218	0	0	0	448
"SAMPLE_SBS31_415_58"	1.22160933248814e-221	1.09944839923933e-217	0	0	19.6136694893412	428.386330510659
"SAMPLE_SBS31_385_73"	1.34753329962719e-221	1.21277996966447e-217	0	11.4760626313006	51.4209183049322	385.103019063767
"SAMPLE_SBS31_440_30"	1.88556651237442e-221	1.69700986113698e-217	0	0	0	448
"SAMPLE_SBS31_445_19"	2.1204339832947e-221	1.90839058496523e-217	0	0	0	447
"SAMPLE_SBS31_445_4"	2.55077681037028e-221	2.29569912933325e-217	3.44486759861101e-46	2.95911873501687e-36	2.82203553678214e-42	447
"SAMPLE_SBS31_435_22"	2.81390675932672e-221	2.53251608339404e-217	0	0	0	449
"SAMPLE_SBS31_430_39"	4.46874986923612e-221	4.02187488231251e-217	0	0	0	448
"SAMPLE_SBS31_415_78"	4.58378655410792e-221	4.12540789869712e-217	0	0	26.7715223609291	421.228477639071
"SAMPLE_SBS31_445_84"	1.0362948979436e-220	9.32665408149236e-217	0	0	0	447
"SAMPLE_SBS31_445_15"	1.07125465034777e-220	9.64129185312993e-217	0.21795087952747	1.44420711956829e-26	1.26087518406193e-26	446.782049120473
"SAMPLE_SBS31_445_89"	1.1741029721646e-220	1.05669267494814e-216	1.22628725852335e-27	6.26702619204015e-29	0	447
"SAMPLE_SBS31_420_24"	1.24565717836254e-220	1.12109146052629e-216	0	0	35.3943054510837	412.605694548916
"SAMPLE_SBS31_435_24"	1.28622885368008e-220	1.15760596831207e-216	0	0	15.6634858913899	433.33651410861
"SAMPLE_SBS31_420_95"	1.77317079802465e-220	1.59585371822218e-216	0	0	20.3970364032936	427.602963596706
"SAMPLE_SBS31_440_66"	1.83265920259691e-220	1.64939328233722e-216	0	0	0	448
"SAMPLE_SBS31_435_14"	1.83488658199057e-220	1.65139792379152e-216	0	0	0	449
"SAMPLE_SBS31_400_28"	1.91329526660124e-220	1.72196573994111e-216	0	0	20.3917579671611	427.608242032839
"SAMPLE_SBS31_385_31"	1.9432167262285e-220	1.74889505360565e-216	9.9534445751987	0	41.3168263491771	396.729729075624
"SAMPLE_SBS31_425_91"	1.95650817060481e-220	1.76085735354433e-216	0	0	14.8605944069086	433.139405593091
"SAMPLE_SBS31_445_32"	1.99783936008329e-220	1.79805542407496e-216	0	0	0	447
"SAMPLE_SBS31_445_25"	2.07515994724677e-220	1.86764395252209e-216	1.00440366073713e-23	0.278894410392325	1.45505503056388e-22	446.721105589608
"SAMPLE_SBS31_445_77"	2.09978752788505e-220	1.88980877509655e-216	0	0	0	447
"SAMPLE_SBS31_430_35"	2.18605592867351e-220	1.96745033580615e-216	0	0	0	448
"SAMPLE_SBS31_445_74"	2.44096913383622e-220	2.1968722204526e-216	4.67381618194702e-30	1.85322666045194e-27	0	447
"SAMPLE_SBS31_440_42"	2.64481745874155e-220	2.3803357128674e-216	0	0	0	448
"SAMPLE_SBS31_395_44"	3.38544164222793e-220	3.04689747800514e-216	0	0	28.4911573921965	419.508842607804
"SAMPLE_SBS31_390_60"	3.55253734275366e-220	3.19728360847829e-216	0	0	35.4921318476947	412.507868152305
"SAMPLE_SBS31_395_25"	4.25347395430249e-220	3.82812655887224e-216	0	8.81524061182223	38.0793783793019	401.105381008876
"SAMPLE_SBS31_445_59"	4.32476439644871e-220	3.89228795680384e-216	0	0	0	447
"SAMPLE_SBS31_430_92"	4.92996776823775e-220	4.43697099141398e-216	0	0	14.5093904449909	433.490609555009
"SAMPLE_SBS31_445_5"	5.40072075724696e-220	4.86064868152226e-216	0	0	0	447
"SAMPLE_SBS31_380_61"	5.40990417363176e-220	4.86891375626858e-216	9.80505285189617	0	40.3340712154847	396.860875932619
"SAMPLE_SBS31_445_79"	5.6535344896218e-220	5.08818104065962e-216	0	0	0	447
"SAMPLE_SBS31_375_10"	6.46658044661842e-220	5.81992240195658e-216	11.6327401983784	0	53.7205384036237	382.646721397998
"SAMPLE_SBS31_355_19"	6.6106012811416e-220	5.94954115302744e-216	15.8746472267128	12.7752494550303	71.3633182900902	347.986785028167
"SAMPLE_SBS31_440_41"	6.87314865524962e-220	6.18583378972466e-216	0	0	0	448
"SAMPLE_SBS31_445_36"	7.00004018724067e-220	6.3000361685166e-216	0	0	0	447
"SAMPLE_SBS31_385_60"	7.34498386799746e-220	6.61048548119771e-216	10.3853573773497	0	42.847496199165	394.767146423485
"SAMPLE_SBS31_375_84"	1.08436052629357e-219	9.75924473664215e-216	15.3703318160897	0	53.2209068771343	379.408761306776
"SAMPLE_SBS31_440_29"	1.20391401673387e-219	1.08352261506049e-215	0	0	0	448
"SAMPLE_SBS31_390_12"	1.40946963164082e-219	1.26852266847674e-215	10.856775374527	0	53.3915541860576	383.751670439415
"SAMPLE_SBS31_435_51"	1.76116320315386e-219	1.58504688283848e-215	0	0	0	449
"SAMPLE_SBS31_370_92"	1.88086685739112e-219	1.69278017165201e-215	12.3509271138504	13.6122890594024	49.3137188461231	373.723064980624
"SAMPLE_SBS31_435_42"	2.09700497068684e-219	1.88730447361816e-215	0	0	0	449
"SAMPLE_SBS31_405_22"	2.43606156866958e-219	2.19245541180262e-215	9.45204408578043	0	37.4877492977829	401.060206616437
"SAMPLE_SBS31_345_30"	2.4761368274451e-219	2.22852314470059e-215	15.7677290987611	0	69.1429168219386	363.0893540793
"SAMPLE_SBS31_420_37"	3.1562349650221e-219	2.84061146851989e-215	0	0	17.5101119618785	430.489888038121
"SAMPLE_SBS31_440_16"	3.63120110640699e-219	3.26808099576629e-215	0	0	0	448
"SAMPLE_SBS31_445_64"	4.60218050374167e-219	4.1419624533675e-215	0	0	0	447
"SAMPLE_SBS31_385_28"	4.71601726513789e-219	4.2444155386241e-215	11.8795947294056	0	43.9596161282944	392.1607891423
"SAMPLE_SBS31_390_49"	5.69518585346377e-219	5.1256672681174e-215	0	0	37.0834305814972	410.916569418503
"SAMPLE_SBS31_430_72"	8.59037068817701e-219	7.73133361935931e-215	0	0	16.5178024495266	431.482197550473
"SAMPLE_SBS31_395_66"	9.01265636372448e-219	8.11139072735203e-215	7.19531163820812	0	39.0882180672227	401.716470294569
"SAMPLE_SBS31_440_62"	9.0853103487514e-219	8.17677931387626e-215	0	0	0	448
"SAMPLE_SBS31_375_90"	1.1145611198665e-218	1.00310500787985e-214	12.7336059019842	0	45.2251218932193	390.041272204797
"SAMPLE_SBS31_445_63"	1.15568537709057e-218	1.04011683938151e-214	0	0	0	447
"SAMPLE_SBS31_445_55"	1.1722416317439e-218	1.05501746856951e-214	0	0	0	447
"SAMPLE_SBS31_415_55"	1.37658092261745e-218	1.23892283035571e-214	0	0	22.1386030935118	425.861396906488
