"pval"	"apval"	"SBS1"	"SBS40"	"SBS31"
"SAMPLE_SBS31_495_86"	2.66727840004147e-50	2.66727840004147e-46	12.3610298887492	229.71061806588	533.928352045371
"SAMPLE_SBS31_485_63"	3.69376681047372e-50	3.69376681047372e-46	0	230.852442827838	545.147557172162
"SAMPLE_SBS31_470_60"	9.12866647765046e-50	9.12866647765046e-46	15.5641308416137	254.913814758071	505.522054400315
"SAMPLE_SBS31_480_93"	1.07762007621326e-49	1.07762007621326e-45	11.3214302320677	233.691832110977	530.986737656955
"SAMPLE_SBS31_495_44"	1.15285454483149e-49	1.15285454483149e-45	13.348255796365	244.954256746112	517.697487457523
"SAMPLE_SBS31_460_50"	1.95686637286999e-49	1.95686637286999e-45	0	225.164170824695	550.835829175305
"SAMPLE_SBS31_465_21"	2.14018466277633e-49	2.14018466277633e-45	14.8942781006923	259.170334438244	501.935387461063
"SAMPLE_SBS31_485_53"	2.58080473512763e-49	2.58080473512763e-45	13.6122908310837	258.974089972027	503.41361919689
"SAMPLE_SBS31_475_93"	2.6426160080712e-49	2.6426160080712e-45	10.6862670132836	223.674604977778	541.639128008939
"SAMPLE_SBS31_490_91"	2.93928525229461e-49	2.93928525229461e-45	9.79293481589987	242.107352791984	524.099712392116
"SAMPLE_SBS31_465_76"	3.69859673794752e-49	3.69859673794752e-45	15.6063339086369	259.982259944844	500.411406146519
"SAMPLE_SBS31_465_89"	5.32255873461219e-49	5.32255873461219e-45	12.5110085938502	255.678325081154	507.810666324996
"SAMPLE_SBS31_490_8"	5.74996616901948e-49	5.74996616901948e-45	14.5579913476213	234.76563248824	526.676376164139
"SAMPLE_SBS31_485_27"	6.10252384321136e-49	6.10252384321136e-45	0	228.780842517442	547.219157482558
"SAMPLE_SBS31_460_76"	6.82821901991285e-49	6.82821901991285e-45	11.138189617274	285.056059457855	479.805750924871
"SAMPLE_SBS31_495_57"	8.45634707676083e-49	8.45634707676083e-45	12.3751252089737	246.804805029425	516.820069761601
"SAMPLE_SBS31_480_67"	8.6481780398308e-49	8.6481780398308e-45	12.1825376240638	315.959720744777	447.857741631159
"SAMPLE_SBS31_495_95"	9.32622758044786e-49	9.32622758044786e-45	11.0466925433721	267.461132558657	497.492174897971
"SAMPLE_SBS31_490_66"	1.35667910323517e-48	1.35667910323517e-44	12.7837218098911	226.188009059277	537.028269130832
"SAMPLE_SBS31_490_30"	1.69688799866217e-48	1.69688799866217e-44	18.4962762532491	225.429151669831	532.07457207692
"SAMPLE_SBS31_485_16"	1.70296903198594e-48	1.70296903198594e-44	11.1363987132019	259.494021075428	505.36958021137
"SAMPLE_SBS31_480_43"	1.77537952789307e-48	1.77537952789307e-44	10.6369296073667	270.376823241043	494.98624715159
"SAMPLE_SBS31_470_33"	2.74426780893988e-48	2.74426780893988e-44	13.5136205833934	260.101072174248	502.385307242359
"SAMPLE_SBS31_490_96"	2.90184768570686e-48	2.90184768570686e-44	0	220.65398832692	555.34601167308
"SAMPLE_SBS31_465_45"	3.29142506344652e-48	3.29142506344652e-44	0	225.906511219523	550.093488780477
"SAMPLE_SBS31_485_94"	3.29247789301779e-48	3.29247789301779e-44	11.919330517908	245.743231654495	518.337437827597
"SAMPLE_SBS31_470_66"	3.32477160425377e-48	3.32477160425377e-44	0	209.825412245477	566.174587754523
"SAMPLE_SBS31_495_53"	3.38556583072749e-48	3.38556583072749e-44	13.5658653905303	239.505814344376	522.928320265094
"SAMPLE_SBS31_460_56"	3.82427846262083e-48	3.82427846262083e-44	0	200.849998107664	575.150001892336
"SAMPLE_SBS31_480_31"	4.11289721415119e-48	4.11289721415119e-44	14.557199796486	249.318794014885	512.124006188629
"SAMPLE_SBS31_495_37"	4.55937808720833e-48	4.55937808720833e-44	12.4939500790851	244.324086392609	519.181963528306
"SAMPLE_SBS31_445_14"	4.59601484711928e-48	4.59601484711928e-44	0	191.155223903552	584.844776096448
"SAMPLE_SBS31_495_67"	4.91160681798894e-48	4.91160681798894e-44	0	254.505091684107	521.494908315893
"SAMPLE_SBS31_475_14"	5.74088881308966e-48	5.74088881308966e-44	9.48425787040271	234.642101494799	531.873640634798
"SAMPLE_SBS31_470_70"	5.87119748204809e-48	5.87119748204809e-44	17.4841092067162	261.662277364153	496.85361342913
"SAMPLE_SBS31_485_43"	5.91167283893026e-48	5.91167283893026e-44	10.5546221825277	263.02349499724	502.421882820232
"SAMPLE_SBS31_490_62"	7.81855790196137e-48	7.81855790196137e-44	11.8421210687876	216.146882392553	548.01099653866
"SAMPLE_SBS31_495_61"	9.11642384639452e-48	9.11642384639452e-44	10.2059807775687	248.579606731846	517.214412490585
"SAMPLE_SBS31_485_57"	9.13829775011534e-48	9.13829775011534e-44	0	233.564731671606	542.435268328394
"SAMPLE_SBS31_480_20"	1.01530982506378e-47	1.01530982506378e-43	11.2866762904318	243.637705435752	521.075618273816
"SAMPLE_SBS31_465_12"	1.11362146067095e-47	1.11362146067095e-43	17.7992289139606	247.564670960809	510.63610012523
"SAMPLE_SBS31_485_90"	1.33325248907601e-47	1.33325248907601e-43	14.5804076567673	255.788551016997	505.631041326236
"SAMPLE_SBS31_485_6"	1.41036537453139e-47	1.41036537453139e-43	0	226.69413125804	549.305868741961
"SAMPLE_SBS31_490_3"	1.78086656583852e-47	1.78086656583852e-43	12.8676346937304	256.351396227991	506.780969078279
"SAMPLE_SBS31_495_88"	1.95333296875942e-47	1.95333296875942e-43	0	210.409198422747	565.590801577253
"SAMPLE_SBS31_475_98"	2.14083929559898e-47	2.14083929559898e-43	11.3049234384144	228.411201881259	536.283874680326
"SAMPLE_SBS31_490_71"	2.15053885196509e-47	2.15053885196509e-43	0	267.409636713827	508.590363286173
"SAMPLE_SBS31_490_41"	2.22772188173116e-47	2.22772188173116e-43	0	208.024098039664	567.975901960336
"SAMPLE_SBS31_495_31"	2.54724955980686e-47	2.54724955980686e-43	0	234.985278734898	541.014721265102
"SAMPLE_SBS31_490_52"	2.84164341177876e-47	2.84164341177876e-43	0	259.180175847753	516.819824152247
"SAMPLE_SBS31_485_54"	3.77434271886801e-47	3.77434271886801e-43	0	234.532314490167	541.467685509833
"SAMPLE_SBS31_490_60"	4.46527307929098e-47	4.46527307929098e-43	0	243.540172884923	532.459827115077
"SAMPLE_SBS31_455_8"	4.57687631815731e-47	4.57687631815731e-43	16.7665580911242	308.966119332206	450.26732257667
"SAMPLE_SBS31_490_19"	4.58511087433413e-47	4.58511087433414e-43	11.9616889681865	293.814649824627	470.223661207187
"SAMPLE_SBS31_465_9"	4.88083967967976e-47	4.88083967967976e-43	9.08990402975411	241.539365522685	525.370730447561
"SAMPLE_SBS31_475_20"	5.07577413828473e-47	5.07577413828473e-43	12.2366423980009	278.488047394466	485.275310207533
"SAMPLE_SBS31_475_35"	5.2189942930767e-47	5.2189942930767e-43	15.6419724835483	265.460052737855	494.897974778597
"SAMPLE_SBS31_475_32"	6.59786396476943e-47	6.59786396476943e-43	0	269.590387950353	506.409612049647
"SAMPLE_SBS31_495_77"	6.63769965350954e-47	6.63769965350954e-43	17.7542164204654	255.48765277378	502.758130805754
"SAMPLE_SBS31_480_95"	6.97925007590962e-47	6.97925007590962e-43	10.980967254955	259.438524766566	505.580507978479
"SAMPLE_SBS31_475_13"	7.65771091163519e-47	7.65771091163519e-43	12.5994480674349	240.701250810328	522.699301122238
"SAMPLE_SBS31_475_52"	8.75572725774656e-47	8.75572725774656e-43	14.0524904074421	241.487937798029	520.459571794529
"SAMPLE_SBS31_495_14"	9.48985146230716e-47	9.48985146230716e-43	16.774161560189	283.554266327715	475.671572112096
"SAMPLE_SBS31_475_78"	9.50619441950074e-47	9.50619441950074e-43	10.8372610766648	245.827631796026	519.335107127309
"SAMPLE_SBS31_480_7"	9.97674281351252e-47	9.97674281351252e-43	12.4194840520195	257.422595677444	506.157920270537
"SAMPLE_SBS31_460_82"	1.01399127567589e-46	1.01399127567589e-42	14.0049966609115	272.716393143244	489.278610195844
"SAMPLE_SBS31_485_17"	1.16262288485749e-46	1.16262288485749e-42	16.6605124798377	242.048200898236	517.291286621927
"SAMPLE_SBS31_460_1"	1.28683567083908e-46	1.28683567083908e-42	13.3126277652181	269.904772581445	492.782599653336
"SAMPLE_SBS31_460_70"	1.38086989683946e-46	1.38086989683946e-42	10.1843561547585	242.83282965208	522.982814193162
"SAMPLE_SBS31_480_47"	1.53914659519502e-46	1.53914659519502e-42	11.4027370364419	253.343347413768	511.25391554979
"SAMPLE_SBS31_495_15"	1.65870137676426e-46	1.65870137676426e-42	0	234.512436763043	541.487563236957
"SAMPLE_SBS31_465_8"	1.70811111183813e-46	1.70811111183813e-42	0	244.799794321153	531.200205678847
"SAMPLE_SBS31_475_31"	1.73100233211452e-46	1.73100233211452e-42	0	240.694800044653	535.305199955347
"SAMPLE_SBS31_495_16"	1.74668995864952e-46	1.74668995864952e-42	16.127378504473	264.747585828619	495.125035666908
"SAMPLE_SBS31_480_78"	1.79696113299275e-46	1.79696113299275e-42	11.5874061553753	283.667064288263	480.745529556362
"SAMPLE_SBS31_495_6"	1.99110186626353e-46	1.99110186626353e-42	11.2108949614145	234.386742329839	530.402362708747
"SAMPLE_SBS31_480_35"	2.24952431017448e-46	2.24952431017448e-42	9.59869989989834	265.806194357047	500.595105743055
"SAMPLE_SBS31_485_58"	2.3326215469034e-46	2.3326215469034e-42	0	234.058108632695	541.941891367305
"SAMPLE_SBS31_460_92"	2.37847572599656e-46	2.37847572599656e-42	16.3866164529977	227.280064671305	532.333318875697
"SAMPLE_SBS31_495_99"	2.43041218277591e-46	2.43041218277591e-42	0	226.630780161695	549.369219838305
"SAMPLE_SBS31_480_73"	2.53213053363885e-46	2.53213053363885e-42	13.4275134451664	254.900721074899	507.671765479935
"SAMPLE_SBS31_490_74"	2.76012660214184e-46	2.76012660214184e-42	0	218.88525402238	557.11474597762
"SAMPLE_SBS31_495_85"	2.7641856722404e-46	2.7641856722404e-42	0	223.601860536709	552.39813946329
"SAMPLE_SBS31_490_32"	2.84758384086705e-46	2.84758384086705e-42	15.5142750549934	234.000666207204	526.485058737803
"SAMPLE_SBS31_480_30"	2.97657703963868e-46	2.97657703963868e-42	9.4033855143065	248.97769408523	517.618920400464
"SAMPLE_SBS31_490_77"	3.24981901631815e-46	3.24981901631815e-42	0	220.949001657181	555.050998342819
"SAMPLE_SBS31_470_52"	3.32674151089273e-46	3.32674151089273e-42	16.495540723209	278.672283801542	480.832175475249
"SAMPLE_SBS31_475_72"	3.66594887972173e-46	3.66594887972173e-42	8.79784560994103	231.054542482268	536.147611907791
"SAMPLE_SBS31_490_79"	3.78326535247404e-46	3.78326535247404e-42	11.8489251704175	263.044877367339	501.106197462243
"SAMPLE_SBS31_470_39"	4.84870272594918e-46	4.84870272594918e-42	0	256.324627036099	519.675372963901
"SAMPLE_SBS31_480_55"	5.19693130590588e-46	5.19693130590588e-42	11.9412404073628	294.649025140609	469.409734452029
"SAMPLE_SBS31_450_3"	5.51034608559122e-46	5.51034608559122e-42	11.813641314849	265.492804216914	498.693554468237
"SAMPLE_SBS31_480_70"	5.538455364218e-46	5.538455364218e-42	17.0693394143094	282.17822926719	476.7524313185
"SAMPLE_SBS31_475_88"	5.86706927132984e-46	5.86706927132984e-42	0	237.498227274286	538.501772725714
"SAMPLE_SBS31_485_38"	6.11043372398263e-46	6.11043372398263e-42	0	231.857879543289	544.142120456711
"SAMPLE_SBS31_485_29"	7.84933527692968e-46	7.84933527692968e-42	10.4396376916604	289.410665333886	476.149696974453
"SAMPLE_SBS31_490_20"	7.9669104783834e-46	7.9669104783834e-42	9.94775966224602	257.173302830226	508.878937507528
"SAMPLE_SBS31_460_4"	8.63054251947996e-46	8.63054251947996e-42	0	248.769331805948	527.230668194052
"SAMPLE_SBS31_485_72"	8.66348531273814e-46	8.66348531273814e-42	12.460306924382	272.896905032209	490.642788043409
"SAMPLE_SBS31_495_65"	8.86541787891042e-46	8.86541787891042e-42	18.7911648153195	236.787720305545	520.421114879135
"SAMPLE_SBS31_490_27"	1.02974374416349e-45	1.02974374416349e-41	18.548497204424	242.914239835852	514.537262959724
"SAMPLE_SBS31_470_67"	1.06490586538702e-45	1.06490586538702e-41	11.3318145674817	282.764215420993	481.903970011525
"SAMPLE_SBS31_495_94"	1.08709849367271e-45	1.08709849367271e-41	0	258.7456313405	517.2543686595
"SAMPLE_SBS31_465_19"	1.12261112397204e-45	1.12261112397204e-41	12.6788318576473	275.524632697984	487.796535444368
"SAMPLE_SBS31_475_87"	1.12612945726995e-45	1.12612945726995e-41	12.9353018443152	260.254415235891	502.810282919794
"SAMPLE_SBS31_490_95"	1.14190244698601e-45	1.14190244698601e-41	11.8052270605795	241.37605912032	522.818713819101
"SAMPLE_SBS31_490_69"	1.15420723948604e-45	1.15420723948604e-41	14.7101627955881	225.933744331475	535.356092872937
"SAMPLE_SBS31_475_40"	1.37198091592188e-45	1.37198091592188e-41	0	247.095179029357	528.904820970643
"SAMPLE_SBS31_475_67"	1.4120757613932e-45	1.4120757613932e-41	0	248.337001355506	527.662998644494
"SAMPLE_SBS31_495_91"	1.56783721623708e-45	1.56783721623708e-41	10.974086057286	254.070779594195	510.955134348519
"SAMPLE_SBS31_490_63"	1.82376286056375e-45	1.82376286056375e-41	8.68341772336152	281.212835167813	486.103747108825
"SAMPLE_SBS31_475_43"	1.89188261258647e-45	1.89188261258647e-41	0	244.376964688157	531.623035311843
"SAMPLE_SBS31_490_49"	1.91140669945034e-45	1.91140669945034e-41	0	275.790728086503	500.209271913497
"SAMPLE_SBS31_475_89"	1.91471162267531e-45	1.91471162267531e-41	10.2321423440401	271.633837143525	494.134020512435
"SAMPLE_SBS31_490_78"	1.98910988053175e-45	1.98910988053175e-41	0	266.713974449822	509.286025550178
"SAMPLE_SBS31_480_61"	2.05365824520385e-45	2.05365824520385e-41	10.3894247527367	278.979107336795	486.631467910468
"SAMPLE_SBS31_495_79"	2.08014523498624e-45	2.08014523498624e-41	17.1877424076852	244.724814456128	514.087443136187
"SAMPLE_SBS31_480_59"	2.37337408576313e-45	2.37337408576313e-41	11.6912729314706	247.710417748525	516.598309320005
"SAMPLE_SBS31_495_81"	2.40068810474365e-45	2.40068810474365e-41	10.0073563082412	238.380172365953	527.612471325806
"SAMPLE_SBS31_495_62"	2.46136647261009e-45	2.46136647261009e-41	10.8045709871892	234.584035390085	530.611393622726
"SAMPLE_SBS31_455_41"	2.51414499755338e-45	2.51414499755338e-41	13.5948787046087	259.088094726431	503.31702656896
"SAMPLE_SBS31_475_19"	2.6565642905773e-45	2.6565642905773e-41	21.7358207412397	282.708612249015	471.555567009745
"SAMPLE_SBS31_460_12"	2.74879602791321e-45	2.74879602791321e-41	14.8991710632347	265.474991177567	495.625837759199
"SAMPLE_SBS31_495_7"	2.75623293631564e-45	2.75623293631564e-41	0	252.472431114107	523.527568885893
"SAMPLE_SBS31_480_50"	2.94873226822589e-45	2.94873226822589e-41	17.7658062662717	283.899073380638	474.33512035309
"SAMPLE_SBS31_470_90"	3.02812139778101e-45	3.02812139778101e-41	9.72991060654425	280.370755069818	485.899334323637
"SAMPLE_SBS31_490_5"	3.03058710899243e-45	3.03058710899243e-41	0	260.119190492715	515.880809507285
"SAMPLE_SBS31_485_31"	3.24582283998585e-45	3.24582283998585e-41	0	258.230880976374	517.769119023626
"SAMPLE_SBS31_490_33"	3.24774331355388e-45	3.24774331355388e-41	15.1626209332372	218.494693200638	542.342685866124
"SAMPLE_SBS31_480_74"	3.35392972415363e-45	3.35392972415363e-41	17.1638078695997	290.470531904954	468.365660225446
"SAMPLE_SBS31_475_6"	3.56614666463766e-45	3.56614666463766e-41	0	248.641344930419	527.358655069581
"SAMPLE_SBS31_495_46"	3.66822307591634e-45	3.66822307591634e-41	9.94033922493488	273.003011010508	493.056649764557
"SAMPLE_SBS31_480_14"	3.92723544736587e-45	3.92723544736587e-41	10.527153588858	254.939206920005	510.533639491137
"SAMPLE_SBS31_465_26"	4.16816460555297e-45	4.16816460555297e-41	14.2812842977376	287.83515741678	473.883558285483
"SAMPLE_SBS31_440_48"	4.49988056518213e-45	4.49988056518213e-41	13.5806008026339	278.911547784474	483.507851412892
"SAMPLE_SBS31_485_64"	4.59087378673533e-45	4.59087378673533e-41	13.6017484763145	276.120619772728	486.277631750958
"SAMPLE_SBS31_465_61"	4.64698442869285e-45	4.64698442869285e-41	0	248.108674461727	527.891325538273
"SAMPLE_SBS31_490_56"	4.90473113730947e-45	4.90473113730946e-41	0	238.299469183735	537.700530816265
"SAMPLE_SBS31_490_29"	5.03825228348358e-45	5.03825228348358e-41	10.8559860196788	240.694196661198	524.449817319123
"SAMPLE_SBS31_475_61"	5.53914796056878e-45	5.53914796056878e-41	0	252.720001537387	523.279998462613
"SAMPLE_SBS31_465_99"	5.94201779954952e-45	5.94201779954952e-41	9.46039532615537	247.534662606169	519.004942067676
"SAMPLE_SBS31_475_18"	6.16307137539213e-45	6.16307137539213e-41	8.55262938619589	285.461243291912	481.986127321892
"SAMPLE_SBS31_470_98"	6.51259031530509e-45	6.51259031530509e-41	0	255.093501453822	520.906498546178
"SAMPLE_SBS31_440_69"	6.77928697204244e-45	6.77928697204244e-41	10.7814570587894	276.75187116209	488.466671779121
"SAMPLE_SBS31_450_19"	7.07267925049493e-45	7.07267925049493e-41	11.028342275526	282.197837163222	482.773820561252
"SAMPLE_SBS31_490_50"	7.09626965292935e-45	7.09626965292935e-41	13.5890537828842	249.290886122987	513.120060094129
"SAMPLE_SBS31_490_2"	7.13009687441491e-45	7.13009687441491e-41	12.9205820796496	299.852738635077	463.226679285273
"SAMPLE_SBS31_495_48"	7.83091357603548e-45	7.83091357603548e-41	12.236313973014	278.462006737664	485.301679289322
"SAMPLE_SBS31_460_15"	8.38118745992004e-45	8.38118745992004e-41	0	262.123629260923	513.876370739077
"SAMPLE_SBS31_495_47"	8.46256959634434e-45	8.46256959634434e-41	14.9866361469551	273.750883184351	487.262480668694
"SAMPLE_SBS31_490_51"	8.46273826450935e-45	8.46273826450935e-41	10.6414538538162	272.814525248361	492.544020897823
"SAMPLE_SBS31_475_65"	8.52798873329096e-45	8.52798873329096e-41	17.0827715179052	247.448234218443	511.468994263651
"SAMPLE_SBS31_485_62"	8.65237270377105e-45	8.65237270377105e-41	11.5775760822852	276.073730363428	488.348693554287
"SAMPLE_SBS31_490_99"	8.8881267681615e-45	8.8881267681615e-41	14.6043182690498	283.040105260235	478.355576470715
"SAMPLE_SBS31_495_23"	9.78074768247868e-45	9.78074768247868e-41	8.61024012815409	266.540117634288	500.849642237558
"SAMPLE_SBS31_495_42"	1.02226719135955e-44	1.02226719135955e-40	0	257.490352864535	518.509647135465
"SAMPLE_SBS31_465_53"	1.02666216951631e-44	1.02666216951631e-40	10.2945487207602	271.682879567404	494.022571711836
"SAMPLE_SBS31_465_18"	1.08027636374569e-44	1.08027636374569e-40	15.2892008911171	287.401579901958	473.309219206925
"SAMPLE_SBS31_475_100"	1.16121483385173e-44	1.16121483385173e-40	0	233.42068434504	542.57931565496
"SAMPLE_SBS31_470_10"	1.34174031293984e-44	1.34174031293984e-40	12.8127353661616	276.534669598278	486.65259503556
"SAMPLE_SBS31_470_97"	1.44621276984811e-44	1.44621276984811e-40	12.1226990817489	257.107440343419	506.769860574832
"SAMPLE_SBS31_485_60"	1.54575279829635e-44	1.54575279829635e-40	12.4139566750862	225.566574013689	538.019469311225
"SAMPLE_SBS31_495_25"	1.62014512541017e-44	1.62014512541017e-40	0	213.34040306862	562.65959693138
"SAMPLE_SBS31_470_21"	1.64437099854247e-44	1.64437099854247e-40	0	253.094449423046	522.905550576954
"SAMPLE_SBS31_495_93"	1.77221727137644e-44	1.77221727137644e-40	0	280.218403182894	495.781596817106
"SAMPLE_SBS31_450_14"	1.79176018365859e-44	1.79176018365859e-40	0	239.660256411449	536.339743588551
"SAMPLE_SBS31_485_46"	1.80294476512061e-44	1.80294476512061e-40	15.9838869118559	267.555554615697	492.460558472447
"SAMPLE_SBS31_490_46"	1.8227028532854e-44	1.8227028532854e-40	0	223.731606058055	552.268393941945
"SAMPLE_SBS31_485_19"	1.83237745207212e-44	1.83237745207212e-40	10.7382299991787	257.267644190649	507.994125810172
"SAMPLE_SBS31_475_29"	2.12188480970769e-44	2.12188480970769e-40	12.8992968471909	279.507005262484	483.593697890325
"SAMPLE_SBS31_475_9"	2.2363516394642e-44	2.2363516394642e-40	12.2555446814603	253.280002624651	510.464452693888
"SAMPLE_SBS31_485_48"	2.26910500276392e-44	2.26910500276392e-40	9.27676179125902	270.375843292532	496.347394916209
"SAMPLE_SBS31_490_72"	2.54820898089488e-44	2.54820898089488e-40	10.1167409443494	272.503606294024	493.379652761627
"SAMPLE_SBS31_430_19"	2.57695819023216e-44	2.57695819023216e-40	0	252.665766403601	523.334233596399
"SAMPLE_SBS31_470_79"	2.60953232060745e-44	2.60953232060745e-40	16.1736457378596	278.174315769299	481.652038492841
"SAMPLE_SBS31_485_78"	2.94086654319716e-44	2.94086654319716e-40	0	213.594236479837	562.405763520163
"SAMPLE_SBS31_495_51"	3.03170767144004e-44	3.03170767144004e-40	0	268.938106828338	507.061893171662
"SAMPLE_SBS31_475_63"	3.09326117127685e-44	3.09326117127685e-40	11.5676486329122	261.845161758714	502.587189608374
"SAMPLE_SBS31_440_94"	3.11284766352018e-44	3.11284766352018e-40	16.0589276190687	299.644393761492	460.296678619439
"SAMPLE_SBS31_495_78"	3.38986993012826e-44	3.38986993012826e-40	10.6632885859766	269.410215525489	495.926495888535
"SAMPLE_SBS31_455_10"	3.42121568202181e-44	3.42121568202181e-40	13.3011690773409	258.525600541962	504.173230380697
"SAMPLE_SBS31_480_34"	3.61739054685741e-44	3.61739054685741e-40	0	196.902979317966	579.097020682034
"SAMPLE_SBS31_465_11"	3.72527076629222e-44	3.72527076629222e-40	17.0042035411703	272.739089907476	486.256706551354
"SAMPLE_SBS31_490_64"	3.86612462526045e-44	3.86612462526045e-40	12.0042392873895	259.020153840293	504.975606872318
"SAMPLE_SBS31_485_35"	3.87731225963004e-44	3.87731225963004e-40	8.39401160854696	280.712158862804	486.893829528649
"SAMPLE_SBS31_470_59"	4.10684404137528e-44	4.10684404137528e-40	14.7835055850314	269.188758567733	492.027735847236
"SAMPLE_SBS31_490_98"	4.241405417199e-44	4.241405417199e-40	12.4774477580421	245.225466498788	518.29708574317
"SAMPLE_SBS31_470_28"	4.35454717641196e-44	4.35454717641196e-40	22.3851814384495	248.791629809165	504.823188752385
"SAMPLE_SBS31_445_12"	4.37482299856209e-44	4.37482299856209e-40	21.4457538345516	262.130609586164	492.423636579284
"SAMPLE_SBS31_485_65"	4.49227917208082e-44	4.49227917208082e-40	15.8861979110532	240.456903111363	519.656898977583
"SAMPLE_SBS31_485_7"	4.52793929010886e-44	4.52793929010886e-40	12.7276392051182	270.295080337591	492.97728045729
"SAMPLE_SBS31_485_74"	4.64407835292378e-44	4.64407835292378e-40	14.5086202205158	292.777806891719	468.713572887765
"SAMPLE_SBS31_495_76"	4.78464714851497e-44	4.78464714851497e-40	14.4085907399255	239.849669352944	521.741739907131
"SAMPLE_SBS31_460_60"	4.79957973939982e-44	4.79957973939982e-40	0	245.752447140867	530.247552859133
"SAMPLE_SBS31_470_77"	4.82604798581006e-44	4.82604798581005e-40	0	258.314782641248	517.685217358752
"SAMPLE_SBS31_495_60"	5.02325905094958e-44	5.02325905094958e-40	11.6660522981653	284.801120919104	479.53282678273
"SAMPLE_SBS31_460_95"	5.12091206886261e-44	5.12091206886261e-40	11.9248041799152	279.551669145507	484.523526674578
"SAMPLE_SBS31_485_88"	5.21827475015761e-44	5.21827475015761e-40	0	237.567354560484	538.432645439516
"SAMPLE_SBS31_490_18"	5.22167025820888e-44	5.22167025820888e-40	18.9134554718046	265.027721031242	492.058823496953
"SAMPLE_SBS31_445_30"	5.44524177528928e-44	5.44524177528928e-40	15.8550378415354	289.445043334417	470.699918824047
"SAMPLE_SBS31_480_44"	5.64652834474053e-44	5.64652834474053e-40	17.98477015093	276.443020369726	481.572209479344
"SAMPLE_SBS31_435_8"	5.73359357668078e-44	5.73359357668078e-40	14.9103783279215	291.115846851573	469.973774820505
"SAMPLE_SBS31_480_79"	5.92350585966817e-44	5.92350585966817e-40	0	268.528961092135	507.471038907865
"SAMPLE_SBS31_495_73"	6.17368323707463e-44	6.17368323707463e-40	13.7072976232675	260.088211552198	502.204490824534
"SAMPLE_SBS31_480_84"	6.61640240983842e-44	6.61640240983842e-40	15.5684893664444	288.66232411255	471.769186521006
"SAMPLE_SBS31_485_56"	6.84260580944855e-44	6.84260580944855e-40	0	265.963950866289	510.036049133711
"SAMPLE_SBS31_485_41"	7.00320146857028e-44	7.00320146857028e-40	13.6363796054124	288.676248018896	473.687372375691
"SAMPLE_SBS31_495_72"	7.17561303927669e-44	7.17561303927669e-40	0	265.504847879707	510.495152120293
"SAMPLE_SBS31_475_83"	7.1770177100012e-44	7.1770177100012e-40	9.841909974811	267.234998925276	498.923091099913
"SAMPLE_SBS31_465_36"	7.28789337482145e-44	7.28789337482145e-40	11.0279581929408	269.215050387923	495.756991419137
"SAMPLE_SBS31_480_92"	7.50902212005477e-44	7.50902212005477e-40	17.9502964637256	292.788432269243	465.261271267031
