"pval"	"apval"	"SBS1"	"SBS40"	"SBS31"
"SAMPLE_SBS31_55_38"	9.27583485698561e-19	1.20585853140813e-15	0	0	62
"SAMPLE_SBS31_60_34"	9.6293874369338e-19	1.25182036680139e-15	0	0	62
"SAMPLE_SBS31_55_3"	1.00369346331263e-18	1.30480150230642e-15	0	0	62
"SAMPLE_SBS31_50_1"	1.1722561609214e-18	1.52393300919782e-15	0	0	62
"SAMPLE_SBS31_55_43"	1.26407547112282e-18	1.64329811245967e-15	0	0	62
"SAMPLE_SBS31_60_17"	1.42683509198382e-18	1.85488561957897e-15	2.86494802457167e-42	0	62
"SAMPLE_SBS31_50_92"	1.46584888261337e-18	1.90560354739738e-15	0	0	62
"SAMPLE_SBS31_55_29"	1.49317142955468e-18	1.94112285842109e-15	0	0	62
"SAMPLE_SBS31_60_73"	1.61577570826569e-18	2.10050842074539e-15	0	0	62
"SAMPLE_SBS31_50_24"	1.62477573541783e-18	2.11220845604318e-15	0	0	62
"SAMPLE_SBS31_55_70"	1.6291550291613e-18	2.11790153790969e-15	0	0	62
"SAMPLE_SBS31_60_52"	1.65294059724772e-18	2.14882277642204e-15	0	0	62
"SAMPLE_SBS31_55_30"	1.7457529055404e-18	2.26947877720253e-15	0	4.14324652399578e-29	62
"SAMPLE_SBS31_50_53"	2.06162053357937e-18	2.68010669365318e-15	0	0	62
"SAMPLE_SBS31_50_46"	2.27160124130477e-18	2.9530816136962e-15	0	0	62
"SAMPLE_SBS31_45_87"	2.66327727843473e-18	3.46226046196515e-15	0	0	62
"SAMPLE_SBS31_60_37"	2.66503527667773e-18	3.46454585968105e-15	0	0	62
"SAMPLE_SBS31_55_72"	2.71666618027519e-18	3.53166603435774e-15	0	0	62
"SAMPLE_SBS31_60_78"	2.97248588330345e-18	3.86423164829449e-15	0.206924113872646	0	61.7930758861274
"SAMPLE_SBS31_60_9"	4.0497603537124e-18	5.26468845982612e-15	0	0	62
"SAMPLE_SBS31_60_2"	4.15177912380179e-18	5.39731286094232e-15	0	0	62
"SAMPLE_SBS31_60_1"	4.27345718905061e-18	5.5554943457658e-15	0	0	62
"SAMPLE_SBS31_60_67"	4.60214388888931e-18	5.98278705555611e-15	0	0	62
"SAMPLE_SBS31_60_45"	4.71939136735772e-18	6.13520877756504e-15	0	0	62
"SAMPLE_SBS31_55_41"	6.25745173680885e-18	8.13468725785151e-15	0	0	62
"SAMPLE_SBS31_55_59"	8.49485196611182e-18	1.10433075559454e-14	0	0	62
"SAMPLE_SBS31_60_33"	9.26232538206892e-18	1.20410229966896e-14	0	0	62
"SAMPLE_SBS31_55_22"	9.84381562280549e-18	1.27969603096471e-14	0	2.05763379942788e-29	62
"SAMPLE_SBS31_55_18"	1.14360736702031e-17	1.4866895771264e-14	0	0	62
"SAMPLE_SBS31_55_67"	1.49386905304279e-17	1.94202976895563e-14	0	0	62
"SAMPLE_SBS31_60_74"	1.52141531469976e-17	1.97783990910968e-14	0	0	62
"SAMPLE_SBS31_45_99"	2.11279918992944e-17	2.74663894690827e-14	0	0	62
"SAMPLE_SBS31_60_35"	2.14113986544822e-17	2.78348182508269e-14	0	0	62
"SAMPLE_SBS31_60_32"	2.44520221891027e-17	3.17876288458336e-14	2.76309579104444e-48	0	62
"SAMPLE_SBS31_60_60"	2.72428212926282e-17	3.54156676804167e-14	0	0	62
"SAMPLE_SBS31_60_97"	2.9457931710656e-17	3.82953112238528e-14	0	0	62
"SAMPLE_SBS31_50_88"	3.06879425394747e-17	3.98943253013171e-14	5.52873111858707	0	56.4712688814129
"SAMPLE_SBS31_60_6"	3.42571474322927e-17	4.45342916619805e-14	0	0	62
"SAMPLE_SBS31_50_21"	3.45942468155844e-17	4.49725208602597e-14	0	0	62
"SAMPLE_SBS31_60_26"	3.47435724058811e-17	4.51666441276455e-14	0	0	62
"SAMPLE_SBS31_55_79"	3.61722797187373e-17	4.70239636343585e-14	0	0	62
"SAMPLE_SBS31_55_56"	3.70396594995364e-17	4.81515573493973e-14	3.50539804249575	0	58.4946019575042
"SAMPLE_SBS31_60_88"	5.91782357303397e-17	7.69317064494417e-14	0	0	62
"SAMPLE_SBS31_55_10"	6.33892422482379e-17	8.24060149227093e-14	0	0	62
"SAMPLE_SBS31_60_25"	6.7257495390033e-17	8.74347440070429e-14	0	0	62
"SAMPLE_SBS31_55_90"	7.27280462470578e-17	9.45464601211751e-14	3.91034315053916	0	58.0896568494608
"SAMPLE_SBS31_55_52"	7.82041719012137e-17	1.01665423471578e-13	0	0	62
"SAMPLE_SBS31_55_62"	1.19976965245235e-16	1.55970054818805e-13	0	0	62
"SAMPLE_SBS31_60_40"	1.22004866009524e-16	1.58606325812381e-13	0	0	62
"SAMPLE_SBS31_60_83"	1.23746929616222e-16	1.60871008501089e-13	0	0	62
"SAMPLE_SBS31_55_66"	1.29065343633554e-16	1.67784946723621e-13	3.25482169860939	0	58.7451783013906
"SAMPLE_SBS31_60_12"	1.45621086182683e-16	1.89307412037488e-13	0	0	62
"SAMPLE_SBS31_50_33"	1.60554748221674e-16	2.08721172688176e-13	0	0	62
"SAMPLE_SBS31_50_97"	1.62932963552403e-16	2.11812852618124e-13	0.119635352519031	0	61.880364647481
"SAMPLE_SBS31_60_62"	1.75650568266383e-16	2.28345738746298e-13	0	0	62
"SAMPLE_SBS31_60_38"	2.06408981374521e-16	2.68331675786877e-13	0	0	62
"SAMPLE_SBS31_50_5"	2.27750562346711e-16	2.96075731050724e-13	0	0	62
"SAMPLE_SBS31_60_84"	2.39044972326748e-16	3.10758464024772e-13	0.131114956203654	5.3576974721379e-27	61.8688850437963
"SAMPLE_SBS31_60_79"	2.40765817892372e-16	3.12995563260084e-13	0	0	62
"SAMPLE_SBS31_55_5"	2.4404662105668e-16	3.17260607373684e-13	0	0	62
"SAMPLE_SBS31_55_92"	3.22733118399798e-16	4.19553053919737e-13	2.10734715770258e-30	3.30186329276844e-28	62
"SAMPLE_SBS31_55_78"	3.49134343082284e-16	4.53874646006969e-13	0	0	62
"SAMPLE_SBS31_60_16"	3.67651111680351e-16	4.77946445184456e-13	2.55921945162018	0	59.4407805483798
"SAMPLE_SBS31_55_23"	5.0814153886775e-16	6.60584000528076e-13	0	0	62
"SAMPLE_SBS31_60_30"	5.79281221692615e-16	7.530655882004e-13	0.0818751159278543	2.52718265671027e-27	61.9181248840721
"SAMPLE_SBS31_55_32"	5.87336400512865e-16	7.63537320666724e-13	0	0	62
"SAMPLE_SBS31_60_85"	6.03165188011942e-16	7.84114744415524e-13	0	0	62
"SAMPLE_SBS31_60_91"	6.27649663223681e-16	8.15944562190786e-13	0	0	62
"SAMPLE_SBS31_55_80"	6.49052366223139e-16	8.43768076090081e-13	0	0	62
"SAMPLE_SBS31_45_51"	6.7621054222323e-16	8.79073704890199e-13	0	10.7958252985661	51.2041747014339
"SAMPLE_SBS31_55_1"	6.94620753077823e-16	9.0300697900117e-13	0.0134554850971605	9.82850211876395	52.1580423961389
"SAMPLE_SBS31_60_48"	7.37574491642175e-16	9.58846839134828e-13	0	0	62
"SAMPLE_SBS31_50_51"	8.81555819182555e-16	1.14602256493732e-12	0	0	62
"SAMPLE_SBS31_60_76"	1.00635059178438e-15	1.30825576931969e-12	6.94141868243043	0	55.0585813175696
"SAMPLE_SBS31_55_50"	1.04720732434777e-15	1.3613695216521e-12	0	0	62
"SAMPLE_SBS31_50_35"	1.1478908079037e-15	1.49225805027481e-12	0	3.46167258201035e-29	62
"SAMPLE_SBS31_60_31"	1.14872117683394e-15	1.49333752988412e-12	0	0	62
"SAMPLE_SBS31_50_19"	1.28237831356517e-15	1.66709180763472e-12	0	0	62
"SAMPLE_SBS31_60_13"	1.31010182535977e-15	1.7031323729677e-12	3.26690932380587	0	58.7330906761941
"SAMPLE_SBS31_55_14"	1.34918884170093e-15	1.75394549421121e-12	0	0	62
"SAMPLE_SBS31_50_4"	1.41237109024916e-15	1.83608241732391e-12	0	0	62
"SAMPLE_SBS31_55_95"	1.55557840251057e-15	2.02225192326374e-12	0	0	62
"SAMPLE_SBS31_60_68"	1.8123136435732e-15	2.35600773664516e-12	0	0	62
"SAMPLE_SBS31_55_8"	1.91593353966895e-15	2.49071360156964e-12	0	0	62
"SAMPLE_SBS31_55_76"	1.91955232024965e-15	2.49541801632454e-12	0	0	62
"SAMPLE_SBS31_55_73"	2.01897532277342e-15	2.62466791960544e-12	0	9.71094319783969	52.2890568021603
"SAMPLE_SBS31_45_69"	2.0883104793132e-15	2.71480362310715e-12	0	0	62
"SAMPLE_SBS31_60_64"	2.11051117495305e-15	2.74366452743896e-12	0	0	62
"SAMPLE_SBS31_60_55"	2.11732378670822e-15	2.75252092272068e-12	0	0	62
"SAMPLE_SBS31_60_80"	2.28636490955767e-15	2.97227438242497e-12	0	0	62
"SAMPLE_SBS31_60_75"	2.39617969606776e-15	3.11503360488809e-12	9.05717660737477e-45	0	62
"SAMPLE_SBS31_40_20"	2.48760151428724e-15	3.23388196857341e-12	0	0	62
"SAMPLE_SBS31_60_94"	2.6786036454876e-15	3.48218473913388e-12	0	0	62
"SAMPLE_SBS31_50_14"	2.88014874609945e-15	3.74419336992929e-12	0	0	62
"SAMPLE_SBS31_50_91"	2.94411016043729e-15	3.82734320856847e-12	0	0	62
"SAMPLE_SBS31_60_22"	3.04329772312821e-15	3.95628704006667e-12	0	0	62
"SAMPLE_SBS31_50_37"	3.26606514067558e-15	4.24588468287825e-12	0	0	62
"SAMPLE_SBS31_50_7"	3.86154505570231e-15	5.020008572413e-12	0	0	62
"SAMPLE_SBS31_55_82"	3.91844384849373e-15	5.09397700304185e-12	0	0	62
"SAMPLE_SBS31_55_16"	4.15487944950187e-15	5.40134328435243e-12	0	0	62
"SAMPLE_SBS31_55_21"	4.24117288861534e-15	5.51352475519995e-12	0	0	62
"SAMPLE_SBS31_45_88"	4.39411406163455e-15	5.71234828012492e-12	0	0	62
"SAMPLE_SBS31_55_98"	4.56719053040069e-15	5.9373476895209e-12	0	0	62
"SAMPLE_SBS31_50_58"	5.01954344648288e-15	6.52540648042775e-12	0	0	62
"SAMPLE_SBS31_55_63"	5.02757937492971e-15	6.53585318740862e-12	0	0	62
"SAMPLE_SBS31_55_2"	5.29822735404749e-15	6.88769556026174e-12	0.0901490255768726	0.287060385748322	61.6227905886748
"SAMPLE_SBS31_60_69"	6.20782368589893e-15	8.07017079166861e-12	0	0	62
"SAMPLE_SBS31_50_15"	6.95647813111953e-15	9.04342157045539e-12	0	8.30090265066016	53.6990973493398
"SAMPLE_SBS31_60_18"	6.98914297718959e-15	9.08588587034646e-12	0	7.91778049325175e-29	62
"SAMPLE_SBS31_50_6"	7.08853361387837e-15	9.21509369804188e-12	0	0	62
"SAMPLE_SBS31_60_82"	8.00169067926688e-15	1.04021978830469e-11	0	0	62
"SAMPLE_SBS31_55_17"	8.02599918582626e-15	1.04337989415741e-11	0	0	62
"SAMPLE_SBS31_45_72"	8.44881951488408e-15	1.09834653693493e-11	0	0	62
"SAMPLE_SBS31_60_44"	9.15011973796864e-15	1.18951556593592e-11	0	0	62
"SAMPLE_SBS31_55_88"	9.77019989302625e-15	1.27012598609341e-11	0	0	62
"SAMPLE_SBS31_55_6"	9.90605875681397e-15	1.28778763838582e-11	0	0	62
"SAMPLE_SBS31_45_93"	1.10696967416197e-14	1.43906057641056e-11	0.344334443056023	1.2825541331235e-27	61.655665556944
"SAMPLE_SBS31_45_50"	1.21347795120371e-14	1.57752133656483e-11	0	14.176057293687	47.823942706313
"SAMPLE_SBS31_55_31"	1.28466846789839e-14	1.67006900826791e-11	0	0	62
"SAMPLE_SBS31_45_7"	1.40640322162567e-14	1.82832418811337e-11	2.45816040667437e-23	11.1614731137341	50.8385268862659
"SAMPLE_SBS31_60_77"	1.48083719001291e-14	1.92508834701678e-11	0	0	62
"SAMPLE_SBS31_55_83"	1.7614600277501e-14	2.28989803607513e-11	0	0	62
"SAMPLE_SBS31_45_82"	1.84406576145801e-14	2.39728548989541e-11	0	0	62
"SAMPLE_SBS31_60_81"	2.0274531354751e-14	2.63568907611763e-11	0	0	62
"SAMPLE_SBS31_60_70"	2.0423887718269e-14	2.65510540337496e-11	0	0	62
"SAMPLE_SBS31_60_20"	2.36247905204376e-14	3.07122276765689e-11	0	0	62
"SAMPLE_SBS31_60_100"	2.38866006145071e-14	3.10525807988593e-11	0	0	62
"SAMPLE_SBS31_40_12"	2.63221002910415e-14	3.4218730378354e-11	0	0	62
"SAMPLE_SBS31_60_7"	2.67724922578119e-14	3.48042399351555e-11	0	0	62
"SAMPLE_SBS31_55_12"	2.72571870921176e-14	3.54343432197529e-11	0	13.0161428378467	48.9838571621533
"SAMPLE_SBS31_50_94"	2.81740710037226e-14	3.66262923048393e-11	0	0	62
"SAMPLE_SBS31_60_92"	2.85021704688721e-14	3.70528216095337e-11	0	0	62
"SAMPLE_SBS31_55_93"	3.09956011870132e-14	4.02942815431172e-11	0	0	62
"SAMPLE_SBS31_50_48"	3.54011421507094e-14	4.60214847959222e-11	0.315337157050396	0.331651006772694	61.3530118361769
"SAMPLE_SBS31_50_71"	3.70491005399368e-14	4.81638307019178e-11	0	0	62
"SAMPLE_SBS31_45_34"	3.93035565302096e-14	5.10946234892724e-11	0	9.71287070166403	52.287129298336
"SAMPLE_SBS31_55_94"	4.19538814112545e-14	5.45400458346308e-11	3.20218974747373	0	58.7978102525263
"SAMPLE_SBS31_45_17"	4.20632127751656e-14	5.46821766077152e-11	0	14.3926297494138	47.6073702505862
"SAMPLE_SBS31_50_93"	4.30605870782598e-14	5.59787632017378e-11	0	13.2553435147284	48.7446564852715
"SAMPLE_SBS31_60_89"	4.36925091510045e-14	5.68002618963058e-11	3.98860650275223	0	58.0113934972478
"SAMPLE_SBS31_60_5"	4.39800446301492e-14	5.7174058019194e-11	0	12.34630110733	49.65369889267
"SAMPLE_SBS31_50_75"	4.53149659140447e-14	5.89094556882581e-11	0	0	62
"SAMPLE_SBS31_55_87"	4.73847610303862e-14	6.16001893395021e-11	0	0	62
"SAMPLE_SBS31_60_86"	4.99093040968864e-14	6.48820953259524e-11	0	0	62
"SAMPLE_SBS31_50_55"	5.07426464236467e-14	6.59654403507407e-11	0	0	62
"SAMPLE_SBS31_60_39"	5.37202043647616e-14	6.98362656741901e-11	0	0	62
"SAMPLE_SBS31_60_49"	5.91951584678573e-14	7.69537060082145e-11	0	0	62
"SAMPLE_SBS31_60_23"	6.74849800352845e-14	8.77304740458699e-11	0	0	62
"SAMPLE_SBS31_55_46"	6.96129501462735e-14	9.04968351901555e-11	0	11.7646199402666	50.2353800597334
"SAMPLE_SBS31_50_76"	7.09349026650436e-14	9.22153734645567e-11	0	0	62
"SAMPLE_SBS31_60_15"	7.19156726878807e-14	9.3490374494245e-11	0	0	62
"SAMPLE_SBS31_60_63"	7.36215846916789e-14	9.57080600991826e-11	0	0	62
"SAMPLE_SBS31_50_100"	7.46353507487623e-14	9.7025955973391e-11	0	0	62
"SAMPLE_SBS31_60_90"	8.05175814535689e-14	1.0467285588964e-10	0	13.7977267690363	48.2022732309637
"SAMPLE_SBS31_50_80"	8.76994035414516e-14	1.14009224603887e-10	0	11.402086930858	50.597913069142
"SAMPLE_SBS31_55_85"	9.39210874224957e-14	1.22097413649244e-10	0	0	62
"SAMPLE_SBS31_55_75"	9.9141868462639e-14	1.28884429001431e-10	3.9321229784276	0	58.0678770215724
"SAMPLE_SBS31_55_91"	1.00734550310881e-13	1.30954915404146e-10	0	0	62
"SAMPLE_SBS31_45_32"	1.03755505097096e-13	1.34882156626224e-10	0	11.5994410029802	50.4005589970198
"SAMPLE_SBS31_50_25"	1.08264326204224e-13	1.40743624065492e-10	0	13.9290319177304	48.0709680822696
"SAMPLE_SBS31_35_83"	1.10769272148197e-13	1.44000053792656e-10	0	14.1753477789732	47.8246522210268
"SAMPLE_SBS31_55_49"	1.31844525587123e-13	1.71397883263259e-10	0	0	62
"SAMPLE_SBS31_55_74"	1.39897912400005e-13	1.81867286120007e-10	0	11.5187256637521	50.4812743362479
"SAMPLE_SBS31_55_97"	1.46847579651443e-13	1.90901853546876e-10	3.89211025789675	0	58.1078897421033
"SAMPLE_SBS31_55_39"	1.48896439974689e-13	1.93565371967096e-10	0	0	62
"SAMPLE_SBS31_50_2"	1.53719101043318e-13	1.99834831356313e-10	0	0	62
"SAMPLE_SBS31_45_86"	1.55880734760499e-13	2.02644955188649e-10	0	0	62
"SAMPLE_SBS31_60_14"	1.5954075240722e-13	2.07402978129386e-10	3.30014386573543	0	58.6998561342646
"SAMPLE_SBS31_55_11"	1.59908771890376e-13	2.07881403457489e-10	0	0	62
"SAMPLE_SBS31_55_86"	1.6262027372058e-13	2.11406355836753e-10	0	0	62
"SAMPLE_SBS31_45_38"	2.07413152966235e-13	2.69637098856106e-10	0	0	62
"SAMPLE_SBS31_40_98"	2.08001943464426e-13	2.70402526503753e-10	0	0	62
"SAMPLE_SBS31_40_14"	2.12172473361629e-13	2.75824215370118e-10	4.89260326965953	0	57.1073967303405
"SAMPLE_SBS31_55_84"	2.29665710294964e-13	2.98565423383453e-10	0.102917074140537	0	61.8970829258595
"SAMPLE_SBS31_55_27"	2.43340981567724e-13	3.16343276038041e-10	0	14.8107536467129	47.1892463532871
"SAMPLE_SBS31_50_81"	2.51812120470427e-13	3.27355756611555e-10	1.48224790410765e-23	12.8674778923028	49.1325221076972
"SAMPLE_SBS31_50_10"	2.65793154985571e-13	3.45531101481242e-10	0	15.3170918735843	46.6829081264157
"SAMPLE_SBS31_50_40"	2.68267669839166e-13	3.48747970790915e-10	0.0812893881353619	15.0583708018048	46.8603398100599
"SAMPLE_SBS31_50_99"	2.79182474363204e-13	3.62937216672165e-10	0	0	62
"SAMPLE_SBS31_60_29"	3.00562096157496e-13	3.90730725004745e-10	0	0	62
"SAMPLE_SBS31_55_19"	3.15583964910024e-13	4.10259154383031e-10	0	0	62
"SAMPLE_SBS31_50_65"	3.21310035673271e-13	4.17703046375252e-10	1.07104899061773e-23	12.3253881848443	49.6746118151557
"SAMPLE_SBS31_55_42"	3.84052654308403e-13	4.99268450600924e-10	0	0	62
"SAMPLE_SBS31_45_12"	3.84421113532297e-13	4.99747447591986e-10	0	13.0819123590747	48.9180876409253
"SAMPLE_SBS31_50_73"	3.95641771516659e-13	5.14334302971657e-10	0	0	62
"SAMPLE_SBS31_50_41"	4.06359541542696e-13	5.28267404005505e-10	0	0	62
"SAMPLE_SBS31_40_92"	4.54401019837984e-13	5.9072132578938e-10	0	10.9276356489687	51.0723643510313
"SAMPLE_SBS31_50_29"	4.82784818429268e-13	6.27620263958048e-10	0	10.4703819365629	51.5296180634371
"SAMPLE_SBS31_40_26"	4.85118898378124e-13	6.30654567891561e-10	4.07478622208239	15.5406410751863	42.3845727027313
"SAMPLE_SBS31_45_73"	4.9741320504383e-13	6.46637166556978e-10	2.55092594405808	0	59.4490740559419
"SAMPLE_SBS31_50_34"	5.06320764060784e-13	6.58216993279019e-10	0	0	62
"SAMPLE_SBS31_50_49"	5.18581918515544e-13	6.74156494070207e-10	0	17.9476007013295	44.0523992986705
"SAMPLE_SBS31_45_1"	5.20274031247898e-13	6.76356240622267e-10	0	14.5289638215494	47.4710361784506
"SAMPLE_SBS31_45_100"	5.75272790216551e-13	7.47854627281517e-10	6.95636422997008e-24	15.4218377054682	46.5781622945318
"SAMPLE_SBS31_45_83"	6.12181994494854e-13	7.9583659284331e-10	0	11.7465043067464	50.2534956932536
"SAMPLE_SBS31_50_72"	6.3093144114168e-13	8.20210873484184e-10	0	0	62
"SAMPLE_SBS31_60_50"	6.73522062802394e-13	8.75578681643112e-10	1.39210361896933e-23	11.3849134056964	50.6150865943036
"SAMPLE_SBS31_45_96"	6.97792112984735e-13	9.07129746880155e-10	0	10.8768521481994	51.1231478518006
"SAMPLE_SBS31_45_8"	7.08917180940594e-13	9.21592335222772e-10	0	0	62
"SAMPLE_SBS31_50_68"	7.19800205827076e-13	9.35740267575199e-10	0	10.5461910177573	51.4538089822427
"SAMPLE_SBS31_45_75"	7.238207215704e-13	9.4096693804152e-10	0	15.1098534899183	46.8901465100817
"SAMPLE_SBS31_60_59"	7.5802303188812e-13	9.85429941454556e-10	1.60140117964689e-52	0	62
"SAMPLE_SBS31_50_8"	8.08543594558212e-13	1.05110667292568e-09	2.01465271947342e-29	4.16959430475506e-30	62
"SAMPLE_SBS31_45_46"	8.43654549969863e-13	1.09675091496082e-09	0	0	62
"SAMPLE_SBS31_50_57"	8.5277029438914e-13	1.10860138270588e-09	3.17682933922492	15.2856592337506	43.5375114270245
"SAMPLE_SBS31_50_17"	8.64164728700873e-13	1.12341414731114e-09	0	0	62
"SAMPLE_SBS31_55_15"	8.81810960077092e-13	1.14635424810022e-09	0	0	62
"SAMPLE_SBS31_60_61"	9.20953130925082e-13	1.19723907020261e-09	0	0	62
"SAMPLE_SBS31_50_78"	9.50919659563872e-13	1.23619555743303e-09	0	12.2867700198891	49.713229980111
"SAMPLE_SBS31_55_71"	9.73363276838224e-13	1.26537225988969e-09	0	0	62
"SAMPLE_SBS31_50_38"	9.78362158014604e-13	1.27187080541899e-09	0	11.8802078571789	50.1197921428211
"SAMPLE_SBS31_45_16"	1.15141697514874e-12	1.49684206769336e-09	0	11.1784851268658	50.8215148731342
"SAMPLE_SBS31_55_13"	1.15658559536276e-12	1.50356127397159e-09	0	11.9392221958151	50.0607778041849
"SAMPLE_SBS31_55_24"	1.17907780949827e-12	1.53280115234775e-09	0	0	62
"SAMPLE_SBS31_50_22"	1.17952915067265e-12	1.53338789587445e-09	0.156855275751535	16.5407411380451	45.3024035862034
"SAMPLE_SBS31_55_99"	1.29882384246664e-12	1.68847099520663e-09	0	0	62
"SAMPLE_SBS31_45_33"	1.31364747498041e-12	1.70774171747453e-09	0	0	62
"SAMPLE_SBS31_35_17"	1.86389219416007e-12	2.4230598524081e-09	4.44011629492507	14.6990190707231	42.8608646343518
"SAMPLE_SBS31_45_4"	1.89264488877065e-12	2.46043835540185e-09	2.86275738959972	0	59.1372426104003
"SAMPLE_SBS31_45_85"	1.90759123588894e-12	2.47986860665562e-09	0	0	62
"SAMPLE_SBS31_50_52"	2.2759328688255e-12	2.95871272947315e-09	2.86354598101745	16.1422185822141	42.9942354367685
"SAMPLE_SBS31_50_74"	2.39499892180348e-12	3.11349859834452e-09	0	11.8912363794907	50.1087636205093
"SAMPLE_SBS31_50_67"	2.58912579705205e-12	3.36586353616767e-09	0	0	62
"SAMPLE_SBS31_35_82"	2.73665502341989e-12	3.55765153044585e-09	0	0	62
"SAMPLE_SBS31_50_87"	2.88181210632934e-12	3.74635573822815e-09	0	0	62
"SAMPLE_SBS31_55_20"	3.47626148697285e-12	4.5191399330647e-09	0	12.1713188769999	49.8286811230001
"SAMPLE_SBS31_50_63"	3.55191286245543e-12	4.61748672119206e-09	7.82908818805374e-28	13.7989669694079	48.2010330305921
"SAMPLE_SBS31_50_64"	4.29095054202114e-12	5.57823570462748e-09	0	0	62
"SAMPLE_SBS31_50_62"	4.62127450018867e-12	6.00765685024527e-09	0.461030677459514	15.2301446777371	46.3088246448034
