"pval"	"apval"	"SBS5"	"SBS18"	"SBS31"
"SAMPLE_SBS31_155_21"	6.56254886695677e-36	2.16564112609573e-32	0	0	164
"SAMPLE_SBS31_160_10"	7.22791295805614e-36	2.38521127615853e-32	0	0	164
"SAMPLE_SBS31_160_31"	1.05023845281674e-35	3.46578689429524e-32	0	0	164
"SAMPLE_SBS31_160_17"	1.23604211880805e-35	4.07893899206656e-32	0	0	164
"SAMPLE_SBS31_135_15"	1.31141760376546e-35	4.32767809242601e-32	0.379137702486427	11.4451921805764	152.175670116937
"SAMPLE_SBS31_160_93"	1.55338994764565e-35	5.12618682723065e-32	0	0.262203136621606	163.737796863378
"SAMPLE_SBS31_145_22"	1.7633121613324e-35	5.8189301323969e-32	0	0	164
"SAMPLE_SBS31_160_53"	1.98502797587843e-35	6.55059232039881e-32	0	0	164
"SAMPLE_SBS31_140_68"	2.21297124758161e-35	7.3028051170193e-32	3.76399333711073e-23	15.6942748163166	148.305725183683
"SAMPLE_SBS31_160_71"	2.70784766460413e-35	8.93589729319362e-32	0	0	164
"SAMPLE_SBS31_160_66"	2.83147325368642e-35	9.34386173716518e-32	1.18133876323013e-33	5.37949224833857e-25	164
"SAMPLE_SBS31_135_1"	2.93024020574005e-35	9.66979267894216e-32	0	0	164
"SAMPLE_SBS31_155_8"	3.5493793516298e-35	1.17129518603783e-31	0	0	164
"SAMPLE_SBS31_160_82"	3.88339350442105e-35	1.28151985645895e-31	0	0	164
"SAMPLE_SBS31_160_77"	4.05432623460798e-35	1.33792765742063e-31	0	0	164
"SAMPLE_SBS31_155_100"	4.31106367068855e-35	1.42265101132722e-31	0	0	164
"SAMPLE_SBS31_160_84"	4.46490555300413e-35	1.47341883249136e-31	0	0	164
"SAMPLE_SBS31_160_86"	5.36934032821967e-35	1.77188230831249e-31	0	0	164
"SAMPLE_SBS31_150_45"	5.39421917439471e-35	1.78009232755026e-31	0	0	164
"SAMPLE_SBS31_160_19"	5.43276794485467e-35	1.79281342180204e-31	0	9.93987377430792e-29	164
"SAMPLE_SBS31_155_1"	5.54398179047143e-35	1.82951399085557e-31	0	0	164
"SAMPLE_SBS31_160_44"	5.70482173049247e-35	1.88259117106251e-31	0	0	164
"SAMPLE_SBS31_155_49"	5.99651041771024e-35	1.97884843784438e-31	0	0	164
"SAMPLE_SBS31_155_42"	6.06609102256353e-35	2.00181003744596e-31	0	0	164
"SAMPLE_SBS31_150_75"	6.21244242380323e-35	2.05010599985507e-31	0	0	164
"SAMPLE_SBS31_160_96"	7.3972637549573e-35	2.44109703913591e-31	0	0	164
"SAMPLE_SBS31_155_3"	8.79600364227454e-35	2.9026812019506e-31	6.72606069175511e-45	0	164
"SAMPLE_SBS31_145_39"	9.986596801596e-35	3.29557694452668e-31	0	0	164
"SAMPLE_SBS31_140_63"	1.00219516794241e-34	3.30724405420996e-31	2.78846074969563e-45	0	164
"SAMPLE_SBS31_160_98"	1.04401374559843e-34	3.44524536047483e-31	0	0	164
"SAMPLE_SBS31_155_58"	1.09087822118881e-34	3.59989812992308e-31	0	0	164
"SAMPLE_SBS31_145_95"	1.12767993439144e-34	3.72134378349175e-31	0	16.0197922436752	147.980207756325
"SAMPLE_SBS31_160_100"	1.3013916611185e-34	4.29459248169104e-31	0	12.511647677133	151.488352322867
"SAMPLE_SBS31_160_94"	1.55050953150177e-34	5.11668145395586e-31	0	0	164
"SAMPLE_SBS31_155_59"	1.62854116421836e-34	5.3741858419206e-31	0	0	164
"SAMPLE_SBS31_150_23"	1.96988512766092e-34	6.50062092128104e-31	0	13.0924136110911	150.907586388909
"SAMPLE_SBS31_160_32"	1.99271213423902e-34	6.57595004298878e-31	0	0	164
"SAMPLE_SBS31_155_44"	2.13561429567319e-34	7.04752717572154e-31	0	0	164
"SAMPLE_SBS31_155_30"	2.1486047599716e-34	7.09039570790626e-31	0	0	164
"SAMPLE_SBS31_150_6"	2.43698269742533e-34	8.0420429015036e-31	0	0	164
"SAMPLE_SBS31_140_96"	2.50588465852074e-34	8.26941937311843e-31	0	0	164
"SAMPLE_SBS31_160_55"	2.52360650418696e-34	8.32790146381696e-31	0	0	164
"SAMPLE_SBS31_150_24"	2.83009219878449e-34	9.3393042559888e-31	0	0	164
"SAMPLE_SBS31_155_6"	2.84624000730691e-34	9.3925920241128e-31	0	0	164
"SAMPLE_SBS31_160_13"	2.9730923834906e-34	9.81120486551897e-31	0	0	164
"SAMPLE_SBS31_155_38"	3.03386899348878e-34	1.0011767678513e-30	0	0	164
"SAMPLE_SBS31_140_100"	3.69843227079383e-34	1.22048264936196e-30	0	0	164
"SAMPLE_SBS31_140_47"	3.71270210079648e-34	1.22519169326284e-30	0	15.8540661616217	148.145933838378
"SAMPLE_SBS31_155_41"	3.78963213660249e-34	1.25057860507882e-30	0	0	164
"SAMPLE_SBS31_160_59"	3.83195635762883e-34	1.26454559801751e-30	0	0	164
"SAMPLE_SBS31_150_4"	4.27743816437611e-34	1.41155459424412e-30	0	0	164
"SAMPLE_SBS31_125_42"	4.31575502274811e-34	1.42419915750688e-30	0	13.7349336566561	150.265066343344
"SAMPLE_SBS31_150_10"	4.33959025918311e-34	1.43206478553043e-30	0	7.02081569595683e-29	164
"SAMPLE_SBS31_140_25"	4.42550635981286e-34	1.46041709873824e-30	0	11.576704627394	152.423295372606
"SAMPLE_SBS31_140_64"	4.6646312933865e-34	1.53932832681754e-30	1.27548355152017e-23	10.1174620798564	153.882537920144
"SAMPLE_SBS31_155_53"	5.61589539923846e-34	1.85324548174869e-30	0	0	164
"SAMPLE_SBS31_150_97"	5.71966287425539e-34	1.88748874850428e-30	0	0	164
"SAMPLE_SBS31_150_19"	6.22199368560192e-34	2.05325791624863e-30	0	0	164
"SAMPLE_SBS31_160_9"	6.7071549376814e-34	2.21336112943486e-30	0	0	164
"SAMPLE_SBS31_140_49"	7.60732198038756e-34	2.5104162535279e-30	0	13.8249560008461	150.175043999154
"SAMPLE_SBS31_140_60"	7.8075745487332e-34	2.57649960108195e-30	0	0	164
"SAMPLE_SBS31_135_86"	7.98435548992046e-34	2.63483731167375e-30	0	0	164
"SAMPLE_SBS31_145_14"	8.42311068012363e-34	2.7796265244408e-30	0	0	164
"SAMPLE_SBS31_155_71"	9.1598271541097e-34	3.0227429608562e-30	0.299364333605184	0	163.700635666395
"SAMPLE_SBS31_160_8"	9.46087447058432e-34	3.12208857529283e-30	0	0	164
"SAMPLE_SBS31_155_9"	9.70355198057059e-34	3.2021721535883e-30	0	0	164
"SAMPLE_SBS31_160_25"	1.01836742017054e-33	3.36061248656277e-30	0	11.6635077419772	152.336492258023
"SAMPLE_SBS31_160_50"	1.04757958690526e-33	3.45701263678737e-30	0	0	164
"SAMPLE_SBS31_160_30"	1.07497751389779e-33	3.54742579586269e-30	0	0	164
"SAMPLE_SBS31_155_65"	1.11316323535145e-33	3.6734386766598e-30	0	0	164
"SAMPLE_SBS31_155_67"	1.1360790315202e-33	3.74906080401665e-30	0	0	164
"SAMPLE_SBS31_145_10"	1.15236650140974e-33	3.80280945465213e-30	0	0	164
"SAMPLE_SBS31_155_40"	1.15403169953266e-33	3.80830460845777e-30	0	3.05671846874421e-26	164
"SAMPLE_SBS31_145_73"	1.19516772323961e-33	3.94405348669072e-30	2.84548025407108e-42	0	164
"SAMPLE_SBS31_145_7"	1.20641654908907e-33	3.98117461199393e-30	0	0	164
"SAMPLE_SBS31_135_49"	1.20873659228085e-33	3.98883075452679e-30	0	11.9699484865415	152.030051513459
"SAMPLE_SBS31_145_6"	1.22429571636539e-33	4.04017586400579e-30	1.01675810043345e-31	0	164
"SAMPLE_SBS31_150_99"	1.29549713808556e-33	4.27514055568234e-30	0	0	164
"SAMPLE_SBS31_155_93"	1.31482403812491e-33	4.33891932581222e-30	0	0	164
"SAMPLE_SBS31_155_36"	1.4232460428429e-33	4.69671194138156e-30	0	0	164
"SAMPLE_SBS31_150_69"	1.48109610888115e-33	4.88761715930779e-30	0	0	164
"SAMPLE_SBS31_145_79"	1.48312380855523e-33	4.89430856823226e-30	0	0	164
"SAMPLE_SBS31_150_64"	1.59845267080808e-33	5.27489381366666e-30	0	0	164
"SAMPLE_SBS31_150_91"	1.82214073713996e-33	6.01306443256186e-30	0	0	164
"SAMPLE_SBS31_145_31"	1.83272716741666e-33	6.04799965247499e-30	0	11.6636616711854	152.336338328815
"SAMPLE_SBS31_150_35"	1.97499249734646e-33	6.51747524124331e-30	0	0	164
"SAMPLE_SBS31_140_37"	1.99903777313233e-33	6.5968246513367e-30	0	0	164
"SAMPLE_SBS31_160_52"	2.10027131177325e-33	6.93089532885174e-30	8.39279718366739e-28	0	164
"SAMPLE_SBS31_155_56"	2.20225015210297e-33	7.2674255019398e-30	0	0	164
"SAMPLE_SBS31_155_87"	2.29001123809076e-33	7.5570370856995e-30	0	0	164
"SAMPLE_SBS31_130_15"	2.35166466361788e-33	7.76049338993902e-30	0	14.0730282188738	149.926971781126
"SAMPLE_SBS31_155_63"	2.45482323801884e-33	8.10091668546218e-30	1.51746357846125e-27	1.94220729834719e-43	164
"SAMPLE_SBS31_150_25"	2.52421908909735e-33	8.32992299402126e-30	0	0	164
"SAMPLE_SBS31_155_11"	2.57488067338874e-33	8.49710622218285e-30	0	0	164
"SAMPLE_SBS31_160_41"	2.59781410750878e-33	8.57278655477899e-30	0	0	164
"SAMPLE_SBS31_155_2"	2.72301618306776e-33	8.98595340412362e-30	0	0	164
"SAMPLE_SBS31_160_48"	3.44723957826287e-33	1.13758906082675e-29	0	0	164
"SAMPLE_SBS31_145_69"	3.58587813395301e-33	1.18333978420449e-29	0	0	164
"SAMPLE_SBS31_160_18"	3.77888814068255e-33	1.24703308642524e-29	0	0	164
"SAMPLE_SBS31_145_56"	3.84299006459392e-33	1.26818672131599e-29	0	0	164
"SAMPLE_SBS31_130_99"	3.91388915098571e-33	1.29158341982528e-29	1.46369941651773e-24	15.2636403201217	148.736359679878
"SAMPLE_SBS31_140_53"	4.30154222682647e-33	1.41950893485274e-29	0	13.7337538465146	150.266246153485
"SAMPLE_SBS31_135_60"	4.36964892018241e-33	1.4419841436602e-29	0	0	164
"SAMPLE_SBS31_140_74"	4.41508312420645e-33	1.45697743098813e-29	0	0	164
"SAMPLE_SBS31_140_15"	5.06184421042792e-33	1.67040858944121e-29	0	0	164
"SAMPLE_SBS31_150_2"	5.35511510967049e-33	1.76718798619126e-29	0	0	164
"SAMPLE_SBS31_155_76"	5.51651983480223e-33	1.82045154548473e-29	0	0	164
"SAMPLE_SBS31_130_18"	5.84580006378693e-33	1.92911402104969e-29	0	12.9719008977637	151.028099102236
"SAMPLE_SBS31_125_90"	6.30040478474074e-33	2.07913357896444e-29	0	10.9838851515586	153.016114848441
"SAMPLE_SBS31_145_72"	7.0360587277059e-33	2.32189938014295e-29	0	0	164
"SAMPLE_SBS31_140_92"	7.56553532670475e-33	2.49662665781257e-29	0	0	164
"SAMPLE_SBS31_155_15"	8.74529933364582e-33	2.88594878010312e-29	0	0	164
"SAMPLE_SBS31_140_45"	9.08334553043089e-33	2.99750402504219e-29	3.95301689684582e-23	18.4708668601252	145.529133139875
"SAMPLE_SBS31_155_73"	9.18018811228665e-33	3.02946207705459e-29	0	0	164
"SAMPLE_SBS31_155_32"	9.35158203192765e-33	3.08602207053612e-29	0	0	164
"SAMPLE_SBS31_150_20"	9.48326590647051e-33	3.12947774913527e-29	0	0	164
"SAMPLE_SBS31_145_82"	9.68988768969378e-33	3.19766293759895e-29	0	0	164
"SAMPLE_SBS31_145_100"	1.16560483276353e-32	3.84649594811965e-29	0	0	164
"SAMPLE_SBS31_115_5"	1.17167881560665e-32	3.86654009150194e-29	0	13.0598929353711	150.940107064629
"SAMPLE_SBS31_155_82"	1.29701477954973e-32	4.28014877251412e-29	0	0	164
"SAMPLE_SBS31_145_41"	1.35169130448851e-32	4.46058130481208e-29	0	11.537304767526	152.462695232474
"SAMPLE_SBS31_145_94"	1.41259052813457e-32	4.66154874284408e-29	0	0	164
"SAMPLE_SBS31_155_39"	1.43149356794565e-32	4.72392877422065e-29	0	0	164
"SAMPLE_SBS31_155_66"	1.5067652092326e-32	4.97232519046759e-29	0	0	164
"SAMPLE_SBS31_155_94"	1.51089387082869e-32	4.98594977373467e-29	0.0652467199607661	1.53310602483137e-21	163.934753280039
"SAMPLE_SBS31_160_58"	1.58249941582265e-32	5.22224807221474e-29	0	0	164
"SAMPLE_SBS31_155_34"	1.60592516435931e-32	5.29955304238573e-29	0	0	164
"SAMPLE_SBS31_155_92"	1.90973379460787e-32	6.30212152220598e-29	0	0	164
"SAMPLE_SBS31_160_22"	1.96632314503679e-32	6.48886637862139e-29	0	0	164
"SAMPLE_SBS31_160_91"	2.04126112535432e-32	6.73616171366926e-29	6.90036850161693e-24	0.316266036657189	163.683733963343
"SAMPLE_SBS31_155_60"	2.17150698947547e-32	7.16597306526907e-29	0	0	164
"SAMPLE_SBS31_155_96"	2.37277582946518e-32	7.8301602372351e-29	0	0	164
"SAMPLE_SBS31_160_36"	2.54589780634363e-32	8.40146276093398e-29	0	0	164
"SAMPLE_SBS31_135_64"	2.84180380648525e-32	9.37795256140134e-29	0	20.3414361639209	143.658563836079
"SAMPLE_SBS31_150_47"	2.89761805459363e-32	9.56213958015897e-29	0	0	164
"SAMPLE_SBS31_145_46"	3.14404265973413e-32	1.03753407771226e-28	0	0	164
"SAMPLE_SBS31_160_95"	3.17099864485341e-32	1.04642955280162e-28	0	0	164
"SAMPLE_SBS31_150_39"	3.21767276312603e-32	1.06183201183159e-28	0	16.0150860609734	147.984913939027
"SAMPLE_SBS31_135_56"	3.22911266549927e-32	1.06560717961476e-28	0	0	164
"SAMPLE_SBS31_145_23"	3.23163448911578e-32	1.06643938140821e-28	0	9.77650966101191	154.223490338988
"SAMPLE_SBS31_135_36"	3.59606771249948e-32	1.18670234512483e-28	0	16.7263587250025	147.273641274998
"SAMPLE_SBS31_150_96"	4.38503179423711e-32	1.44706049209824e-28	0	0	164
"SAMPLE_SBS31_155_86"	4.65327970928093e-32	1.53558230406271e-28	0	0	164
"SAMPLE_SBS31_155_27"	4.83532338580016e-32	1.59565671731405e-28	0.0913438884957288	10.5725620317931	153.336094079711
"SAMPLE_SBS31_160_85"	4.8823350753827e-32	1.61117057487629e-28	0	0	164
"SAMPLE_SBS31_160_62"	4.89195019281942e-32	1.61434356363041e-28	0	0	164
"SAMPLE_SBS31_140_43"	5.07775575721962e-32	1.67565939988248e-28	0	0	164
"SAMPLE_SBS31_140_82"	5.09894901652326e-32	1.68265317545268e-28	0	0	164
"SAMPLE_SBS31_145_17"	5.11178275373014e-32	1.68688830873095e-28	0	0	164
"SAMPLE_SBS31_140_69"	5.90812244742911e-32	1.9496804076516e-28	0	16.1323331672028	147.867666832797
"SAMPLE_SBS31_150_74"	6.39163549620282e-32	2.10923971374693e-28	0	0	164
"SAMPLE_SBS31_155_55"	6.91591108099198e-32	2.28225065672735e-28	0	0	164
"SAMPLE_SBS31_145_16"	6.9705079839666e-32	2.30026763470898e-28	0	0	164
"SAMPLE_SBS31_150_12"	7.03767600204726e-32	2.3224330806756e-28	0	0	164
"SAMPLE_SBS31_145_83"	7.30789930665567e-32	2.41160677119637e-28	0	0	164
"SAMPLE_SBS31_150_61"	7.37581376560815e-32	2.43401854265069e-28	0	0	164
"SAMPLE_SBS31_160_99"	7.56686922004632e-32	2.49706684261528e-28	0	0	164
"SAMPLE_SBS31_160_39"	7.76813103027843e-32	2.56348323999188e-28	0	0	164
"SAMPLE_SBS31_150_50"	7.78620891653749e-32	2.56944894245737e-28	0	0	164
"SAMPLE_SBS31_145_29"	8.01296489737323e-32	2.64427841613317e-28	0	0	164
"SAMPLE_SBS31_150_86"	8.14153170959097e-32	2.68670546416502e-28	0	0	164
"SAMPLE_SBS31_150_8"	8.14185874110869e-32	2.68681338456587e-28	0	0	164
"SAMPLE_SBS31_140_55"	8.21709279984872e-32	2.71164062395008e-28	0	0	164
"SAMPLE_SBS31_155_16"	8.24625501412706e-32	2.72126415466193e-28	0	0	164
"SAMPLE_SBS31_150_81"	8.52883837147977e-32	2.81451666258833e-28	0	0	164
"SAMPLE_SBS31_135_10"	9.24054334632929e-32	3.04937930428867e-28	0	11.7823498884201	152.21765011158
"SAMPLE_SBS31_155_4"	9.46456139455983e-32	3.12330526020475e-28	0	0	164
"SAMPLE_SBS31_140_16"	9.8868516227181e-32	3.26266103549697e-28	0	0	164
"SAMPLE_SBS31_155_79"	9.93399019328076e-32	3.27821676378265e-28	0	0	164
"SAMPLE_SBS31_135_58"	1.0079680689856e-31	3.32629462765248e-28	0	16.5716171081322	147.428382891868
"SAMPLE_SBS31_145_43"	1.10895230616417e-31	3.65954261034177e-28	0	0	164
"SAMPLE_SBS31_145_48"	1.13727746006192e-31	3.75301561820434e-28	0	0	164
"SAMPLE_SBS31_155_77"	1.23220333536387e-31	4.06627100670077e-28	0	0	164
"SAMPLE_SBS31_160_80"	1.27195567405014e-31	4.19745372436547e-28	0	0	164
"SAMPLE_SBS31_135_52"	1.27978748022495e-31	4.22329868474233e-28	0	0	164
"SAMPLE_SBS31_145_58"	1.28834152918633e-31	4.25152704631491e-28	0	0	164
"SAMPLE_SBS31_135_2"	1.31613933572789e-31	4.34325980790205e-28	0.388268925362399	19.4123501425517	144.199380932086
"SAMPLE_SBS31_145_40"	1.37915332842082e-31	4.55120598378871e-28	0	0	164
"SAMPLE_SBS31_160_69"	1.42356132261416e-31	4.69775236462673e-28	0	0	164
"SAMPLE_SBS31_140_31"	1.42578325792075e-31	4.70508475113849e-28	0	0	164
"SAMPLE_SBS31_145_60"	1.48749109559356e-31	4.90872061545874e-28	0	11.3012088020686	152.698791197931
"SAMPLE_SBS31_150_3"	1.49956463897846e-31	4.94856330862891e-28	0	0	164
"SAMPLE_SBS31_140_28"	1.63634373977761e-31	5.39993434126611e-28	0	0	164
"SAMPLE_SBS31_140_38"	1.66284116582674e-31	5.48737584722824e-28	0	0	164
"SAMPLE_SBS31_150_33"	1.74818380712002e-31	5.76900656349607e-28	0	0	164
"SAMPLE_SBS31_155_97"	2.29216244286276e-31	7.5641360614471e-28	0	0	164
"SAMPLE_SBS31_145_66"	2.29489333511646e-31	7.57314800588431e-28	0	0	164
"SAMPLE_SBS31_150_30"	2.43796552221696e-31	8.04528622331596e-28	0	0	164
"SAMPLE_SBS31_130_6"	2.53649734605845e-31	8.37044124199287e-28	2.30026668755734e-184	10.9641438001623	153.035856199838
"SAMPLE_SBS31_160_79"	2.69771488421966e-31	8.90245911792489e-28	0	0	164
"SAMPLE_SBS31_160_90"	2.83672175137642e-31	9.36118177954219e-28	0	2.11410679962577e-29	164
"SAMPLE_SBS31_145_47"	3.01083641373062e-31	9.93576016531106e-28	0	0	164
"SAMPLE_SBS31_150_84"	3.07355814931917e-31	1.01427418927533e-27	0	0	164
"SAMPLE_SBS31_160_43"	3.21540152289175e-31	1.06108250255428e-27	0	0	164
"SAMPLE_SBS31_160_42"	3.37470894600731e-31	1.11365395218241e-27	0	0	164
"SAMPLE_SBS31_130_96"	3.41213507304631e-31	1.12600457410528e-27	0	18.5588390315639	145.441160968436
"SAMPLE_SBS31_145_4"	3.62388907248134e-31	1.19588339391884e-27	0	0	164
"SAMPLE_SBS31_135_30"	3.65148825269394e-31	1.204991123389e-27	0	0	164
"SAMPLE_SBS31_150_44"	3.92607941205603e-31	1.29560620597849e-27	0	0	164
"SAMPLE_SBS31_150_54"	3.97978811510083e-31	1.31333007798327e-27	0	0	164
"SAMPLE_SBS31_135_4"	4.09993799568574e-31	1.3529795385763e-27	0	19.3670013194332	144.632998680567
"SAMPLE_SBS31_150_80"	4.17006829107227e-31	1.37612253605385e-27	0	0	164
"SAMPLE_SBS31_150_9"	4.20157951992047e-31	1.38652124157376e-27	0	0	164
"SAMPLE_SBS31_150_32"	4.26637744770726e-31	1.4079045577434e-27	0	0	164
"SAMPLE_SBS31_155_81"	4.43102890349171e-31	1.46223953815227e-27	0	10.4794794289353	153.520520571065
"SAMPLE_SBS31_155_25"	4.44640646402097e-31	1.46731413312692e-27	0	0	164
"SAMPLE_SBS31_155_24"	4.82591633179481e-31	1.59255238949229e-27	0	0	164
"SAMPLE_SBS31_160_88"	5.65176827505645e-31	1.86508353076863e-27	8.54639693690712e-44	5.79430719531193e-29	164
"SAMPLE_SBS31_155_46"	6.39423556142894e-31	2.11009773527155e-27	0	0	164
"SAMPLE_SBS31_145_84"	6.44622036657682e-31	2.12725272097035e-27	0	0	164
"SAMPLE_SBS31_150_49"	7.00542020684719e-31	2.31178866825957e-27	0	0	164
"SAMPLE_SBS31_105_6"	7.10817395907189e-31	2.34569740649372e-27	5.57785724972227e-26	22.4524897658809	141.547510234119
"SAMPLE_SBS31_160_1"	8.16994846985235e-31	2.69608299505128e-27	0	0	164
"SAMPLE_SBS31_160_26"	8.20798210732598e-31	2.70863409541757e-27	0	0	164
"SAMPLE_SBS31_160_72"	8.64196966445603e-31	2.85184998927049e-27	0	0	164
"SAMPLE_SBS31_155_22"	9.14781203432459e-31	3.01877797132712e-27	0	0	164
"SAMPLE_SBS31_150_11"	9.53492510727807e-31	3.14652528540176e-27	0	0	164
"SAMPLE_SBS31_160_35"	9.86634160480627e-31	3.25589272958607e-27	0	0	164
"SAMPLE_SBS31_135_99"	1.04704224017583e-30	3.45523939258024e-27	0	12.3572182881917	151.642781711808
"SAMPLE_SBS31_120_99"	1.06821182247052e-30	3.52509901415271e-27	1.72589989230136e-27	26.6913491832204	137.30865081678
"SAMPLE_SBS31_150_87"	1.10609481837946e-30	3.65011290065222e-27	0	23.2569438774844	140.743056122516
"SAMPLE_SBS31_135_37"	1.11535496566956e-30	3.68067138670953e-27	0	16.3025977230937	147.697402276906
"SAMPLE_SBS31_140_27"	1.13134387328014e-30	3.73343478182447e-27	0	0	164
"SAMPLE_SBS31_155_35"	1.47080858246065e-30	4.85366832212015e-27	0	10.6773721230815	153.322627876918
"SAMPLE_SBS31_150_5"	1.50160668718969e-30	4.95530206772597e-27	0	0	164
"SAMPLE_SBS31_145_80"	1.6619587306207e-30	5.48446381104832e-27	0	0	164
"SAMPLE_SBS31_135_16"	1.92999171876075e-30	6.36897267191048e-27	0	15.108134786898	148.891865213102
"SAMPLE_SBS31_160_34"	1.94132866382133e-30	6.40638459061038e-27	0	0	164
"SAMPLE_SBS31_135_39"	2.1860946271199e-30	7.21411226949567e-27	0	16.3172198168589	147.682780183141
"SAMPLE_SBS31_145_38"	2.25096435800591e-30	7.42818238141949e-27	0	0	164
"SAMPLE_SBS31_150_28"	2.30128552086146e-30	7.59424221884282e-27	0	0	164
