"pval"	"apval"	"SBS5"	"SBS40"	"SBS45"	"SBS31"
"SAMPLE_SBS31_495_98"	1.35719824105341e-69	1.35719824105341e-65	0	0	0	513
"SAMPLE_SBS31_485_24"	1.39442256963275e-69	1.39442256963275e-65	0	0	0	513
"SAMPLE_SBS31_490_79"	1.70879435711499e-69	1.70879435711499e-65	0	0	0	513
"SAMPLE_SBS31_495_55"	2.08268223545486e-69	2.08268223545486e-65	0	0	0	513
"SAMPLE_SBS31_485_72"	2.13637062437027e-69	2.13637062437027e-65	0	0	0	513
"SAMPLE_SBS31_490_71"	2.20177990761444e-69	2.20177990761444e-65	2.48535918557409e-32	0	0	513
"SAMPLE_SBS31_495_18"	2.34828311391605e-69	2.34828311391605e-65	0	0	0	513
"SAMPLE_SBS31_495_58"	3.95783834933148e-69	3.95783834933148e-65	0	0	0	513
"SAMPLE_SBS31_495_27"	4.11183832281331e-69	4.11183832281331e-65	0	0	0	513
"SAMPLE_SBS31_480_20"	4.2386703768855e-69	4.2386703768855e-65	6.10662438335364e-24	6.21475885702667e-23	20.7151591392941	493.284840860706
"SAMPLE_SBS31_495_92"	4.55505171165385e-69	4.55505171165385e-65	0	0	0	513
"SAMPLE_SBS31_485_89"	5.17269621488925e-69	5.17269621488925e-65	2.98297824517623e-39	9.32180701617572e-41	21.7190786452526	491.280921354747
"SAMPLE_SBS31_485_51"	5.3748273162119e-69	5.3748273162119e-65	0	0	0	513
"SAMPLE_SBS31_470_34"	5.97350155780853e-69	5.97350155780853e-65	0	0	15.0648021762686	497.935197823731
"SAMPLE_SBS31_490_84"	6.19990596478547e-69	6.19990596478547e-65	7.87494736896957e-45	0	1.79536900415328e-42	513
"SAMPLE_SBS31_495_8"	6.70059921558454e-69	6.70059921558454e-65	0	0	0	513
"SAMPLE_SBS31_480_59"	7.3423531391106e-69	7.3423531391106e-65	0	0	0	514
"SAMPLE_SBS31_485_100"	7.70574500451565e-69	7.70574500451565e-65	0	0	0	513
"SAMPLE_SBS31_485_29"	8.01121019107961e-69	8.01121019107961e-65	0	0	0	513
"SAMPLE_SBS31_495_49"	8.06561355313333e-69	8.06561355313333e-65	0	0	0	513
"SAMPLE_SBS31_490_62"	8.23701392776874e-69	8.23701392776874e-65	0	0	15.0009198561725	497.999080143827
"SAMPLE_SBS31_475_86"	1.02005521671053e-68	1.02005521671053e-64	0	0	0	512
"SAMPLE_SBS31_470_11"	1.08313231793264e-68	1.08313231793264e-64	0	0	0	513
"SAMPLE_SBS31_495_85"	1.09987254380777e-68	1.09987254380777e-64	2.17360664033952e-42	0	12.6825306298329	500.317469370167
"SAMPLE_SBS31_495_12"	1.1337690720696e-68	1.1337690720696e-64	0	0	0	513
"SAMPLE_SBS31_480_62"	1.3652580193011e-68	1.3652580193011e-64	1.89512733770765e-40	39.2511828770655	1.57430027166126e-27	474.748817122934
"SAMPLE_SBS31_455_52"	1.37384626453624e-68	1.37384626453624e-64	0	0	0	513
"SAMPLE_SBS31_490_36"	1.39022016994135e-68	1.39022016994135e-64	0	0	0	513
"SAMPLE_SBS31_475_82"	1.63034819949377e-68	1.63034819949377e-64	6.86187210889004e-41	3.63903778736195e-27	15.3348243494051	496.665175650595
"SAMPLE_SBS31_490_85"	1.8835357753161e-68	1.8835357753161e-64	0	0	0	513
"SAMPLE_SBS31_490_63"	2.35966066383798e-68	2.35966066383798e-64	0	0	0	513
"SAMPLE_SBS31_495_54"	2.55687808988252e-68	2.55687808988252e-64	0	0	0	513
"SAMPLE_SBS31_495_22"	2.61745400701352e-68	2.61745400701352e-64	0	0	0	513
"SAMPLE_SBS31_495_32"	2.63250485392866e-68	2.63250485392866e-64	8.92628142133085e-23	4.00155296603572e-23	16.7673780327656	496.232621967234
"SAMPLE_SBS31_460_95"	2.80360730895914e-68	2.80360730895914e-64	5.94645030460513e-43	0	18.6654346352845	494.334565364716
"SAMPLE_SBS31_480_22"	3.04985908945345e-68	3.04985908945345e-64	0	0	0	514
"SAMPLE_SBS31_485_75"	3.37196404218812e-68	3.37196404218812e-64	0	0	0	513
"SAMPLE_SBS31_465_45"	3.46365642612846e-68	3.46365642612846e-64	0	0	0	513
"SAMPLE_SBS31_480_65"	3.74008708157513e-68	3.74008708157513e-64	4.27309089816528e-30	1.68049590565557e-41	4.94016646677257e-26	514
"SAMPLE_SBS31_495_81"	3.92676961973786e-68	3.92676961973786e-64	0	0	0	513
"SAMPLE_SBS31_475_53"	3.9276782725965e-68	3.9276782725965e-64	0	0	0	512
"SAMPLE_SBS31_485_7"	4.316724593168e-68	4.316724593168e-64	0	0	0	513
"SAMPLE_SBS31_495_93"	4.64684845683472e-68	4.64684845683472e-64	0	0	0	513
"SAMPLE_SBS31_465_95"	5.49477524185649e-68	5.49477524185649e-64	0	0	0	513
"SAMPLE_SBS31_485_63"	6.28000986132995e-68	6.28000986132995e-64	0	0	0	513
"SAMPLE_SBS31_490_60"	6.29390024065088e-68	6.29390024065088e-64	0	0	0	513
"SAMPLE_SBS31_485_16"	6.41854829006397e-68	6.41854829006397e-64	2.48615901462043e-22	5.83326402113602e-24	13.5555256717331	499.444474328267
"SAMPLE_SBS31_490_18"	6.57106451709947e-68	6.57106451709947e-64	0	0	0	513
"SAMPLE_SBS31_480_94"	6.90969853278556e-68	6.90969853278556e-64	0	0	0	514
"SAMPLE_SBS31_480_97"	7.04561487923268e-68	7.04561487923268e-64	0	0	0	514
"SAMPLE_SBS31_490_70"	7.16441945543426e-68	7.16441945543426e-64	0	0	0	513
"SAMPLE_SBS31_475_42"	7.76876538003008e-68	7.76876538003008e-64	0	0	0	512
"SAMPLE_SBS31_480_4"	8.52342781334309e-68	8.52342781334309e-64	0	0	0	514
"SAMPLE_SBS31_490_61"	8.9455013303564e-68	8.9455013303564e-64	0	0	0	513
"SAMPLE_SBS31_495_7"	9.00328825401313e-68	9.00328825401313e-64	0	0	0	513
"SAMPLE_SBS31_490_41"	9.07523543015756e-68	9.07523543015756e-64	6.79874673877879e-34	7.29010962596869e-26	0	513
"SAMPLE_SBS31_470_2"	9.27141816551155e-68	9.27141816551154e-64	0	0	0	513
"SAMPLE_SBS31_485_93"	9.61114473217199e-68	9.61114473217199e-64	0	0	0	513
"SAMPLE_SBS31_480_47"	1.04677836697959e-67	1.04677836697959e-63	0	0	0	514
"SAMPLE_SBS31_450_28"	1.27244268963594e-67	1.27244268963594e-63	0	0	22.4257097685074	490.574290231493
"SAMPLE_SBS31_490_24"	1.28287432406019e-67	1.28287432406019e-63	0	0	0	513
"SAMPLE_SBS31_480_19"	1.28597751704923e-67	1.28597751704923e-63	0	0	0	514
"SAMPLE_SBS31_495_51"	1.34806235163337e-67	1.34806235163337e-63	0	0	0	513
"SAMPLE_SBS31_475_51"	1.44479394337836e-67	1.44479394337836e-63	3.52023186388803e-39	0	4.40485371328716e-29	512
"SAMPLE_SBS31_490_94"	1.52804375418102e-67	1.52804375418102e-63	0	0	0	513
"SAMPLE_SBS31_475_41"	1.53892752611004e-67	1.53892752611004e-63	0	0	0	512
"SAMPLE_SBS31_465_40"	1.59860368239698e-67	1.59860368239698e-63	0	0	16.2931831276181	496.706816872382
"SAMPLE_SBS31_480_27"	1.68272767556115e-67	1.68272767556115e-63	0	0	0	514
"SAMPLE_SBS31_485_56"	1.93007833748461e-67	1.93007833748461e-63	0	0	0	513
"SAMPLE_SBS31_455_18"	1.93238153929688e-67	1.93238153929688e-63	0	0	0	513
"SAMPLE_SBS31_460_29"	1.93563556773839e-67	1.93563556773839e-63	0	0	0	513
"SAMPLE_SBS31_470_33"	1.95669413679578e-67	1.95669413679578e-63	0	0	0	513
"SAMPLE_SBS31_460_26"	2.16358834589848e-67	2.16358834589848e-63	0	0	13.5290553352002	499.4709446648
"SAMPLE_SBS31_495_74"	2.24894634286562e-67	2.24894634286562e-63	0	0	0	513
"SAMPLE_SBS31_490_78"	2.76235129542702e-67	2.76235129542702e-63	0	0	0	513
"SAMPLE_SBS31_495_97"	3.04338952297852e-67	3.04338952297852e-63	0	0	0	513
"SAMPLE_SBS31_495_64"	3.32082310639563e-67	3.32082310639563e-63	0	0	0	513
"SAMPLE_SBS31_475_11"	3.50309153783851e-67	3.50309153783851e-63	0	0	0	512
"SAMPLE_SBS31_465_47"	3.62253825234817e-67	3.62253825234817e-63	0	0	0	513
"SAMPLE_SBS31_470_57"	3.67539253997525e-67	3.67539253997525e-63	0	0	17.4813573161609	495.518642683839
"SAMPLE_SBS31_450_23"	4.34464384584744e-67	4.34464384584744e-63	0	0	19.260308165129	493.739691834871
"SAMPLE_SBS31_480_49"	4.39381978835402e-67	4.39381978835402e-63	0	0	0	514
"SAMPLE_SBS31_490_86"	4.55529023028395e-67	4.55529023028395e-63	0	0	0	513
"SAMPLE_SBS31_480_9"	4.88331472878544e-67	4.88331472878544e-63	0	0	0	514
"SAMPLE_SBS31_490_55"	4.93052629295225e-67	4.93052629295225e-63	0	0	0	513
"SAMPLE_SBS31_490_43"	5.05807811291854e-67	5.05807811291854e-63	1.53614179301609e-25	46.2704401808023	6.53913507613284e-26	466.729559819198
"SAMPLE_SBS31_495_66"	5.54894346510872e-67	5.54894346510872e-63	0	0	0	513
"SAMPLE_SBS31_490_13"	5.88243280560141e-67	5.88243280560141e-63	0	51.4752676420548	0	461.524732357945
"SAMPLE_SBS31_490_49"	7.06930001633468e-67	7.06930001633468e-63	0	0	0	513
"SAMPLE_SBS31_485_57"	7.63650229350968e-67	7.63650229350968e-63	0	0	16.1381612007064	496.861838799294
"SAMPLE_SBS31_460_5"	7.91622521051163e-67	7.91622521051163e-63	0	0	0	513
"SAMPLE_SBS31_460_85"	8.06897060304967e-67	8.06897060304967e-63	0	0	0	513
"SAMPLE_SBS31_490_38"	1.09553745873807e-66	1.09553745873807e-62	0	0	0	513
"SAMPLE_SBS31_475_71"	1.13543988002057e-66	1.13543988002057e-62	0	0	0	512
"SAMPLE_SBS31_470_59"	1.31707301243766e-66	1.31707301243766e-62	0	0	0.416288744715035	512.583711255285
"SAMPLE_SBS31_485_59"	1.32085189631107e-66	1.32085189631107e-62	0	0	0	513
"SAMPLE_SBS31_460_52"	1.77072808150033e-66	1.77072808150033e-62	0	0	0	513
"SAMPLE_SBS31_490_87"	1.96332807719488e-66	1.96332807719488e-62	0	0	0	513
"SAMPLE_SBS31_475_49"	2.12166053460889e-66	2.12166053460889e-62	0	0	0	512
"SAMPLE_SBS31_460_15"	2.40789362484938e-66	2.40789362484938e-62	0	0	0	513
"SAMPLE_SBS31_480_92"	2.54966232984385e-66	2.54966232984385e-62	8.01766563230134e-53	0	0	514
"SAMPLE_SBS31_470_49"	2.55206289102142e-66	2.55206289102142e-62	0	0	0	513
"SAMPLE_SBS31_460_71"	2.74355003594441e-66	2.74355003594441e-62	4.23238082614982e-27	1.99846349695673e-56	13.7303088620621	499.269691137938
"SAMPLE_SBS31_495_82"	2.74436243109227e-66	2.74436243109227e-62	0	0	0	513
"SAMPLE_SBS31_475_39"	2.78953940280355e-66	2.78953940280355e-62	0	0	0	512
"SAMPLE_SBS31_495_26"	2.79316915989503e-66	2.79316915989503e-62	0	0	0	513
"SAMPLE_SBS31_485_90"	2.84575072321967e-66	2.84575072321967e-62	4.04108191240299e-36	0	1.07277846413206e-46	513
"SAMPLE_SBS31_495_46"	3.10803779533298e-66	3.10803779533298e-62	0	0	0	513
"SAMPLE_SBS31_470_95"	3.15732823372595e-66	3.15732823372595e-62	0	56.2080433369483	0	456.791956663052
"SAMPLE_SBS31_490_15"	3.2184189534186e-66	3.2184189534186e-62	0	0	0	513
"SAMPLE_SBS31_495_67"	3.32197021605145e-66	3.32197021605146e-62	1.75422952427177e-21	2.51706996229403e-21	15.6816287532017	497.318371246798
"SAMPLE_SBS31_480_7"	3.40352957212541e-66	3.40352957212541e-62	0	0	0	514
"SAMPLE_SBS31_475_85"	4.53388511271372e-66	4.53388511271372e-62	0	0	0	512
"SAMPLE_SBS31_490_93"	4.72228804527156e-66	4.72228804527156e-62	0	0	0	513
"SAMPLE_SBS31_495_31"	4.72755242211277e-66	4.72755242211277e-62	0	0	0	513
"SAMPLE_SBS31_495_20"	5.24697090641841e-66	5.24697090641841e-62	0	0	0	513
"SAMPLE_SBS31_475_12"	5.27654907320242e-66	5.27654907320242e-62	0	0	0	512
"SAMPLE_SBS31_490_92"	5.97792087171409e-66	5.97792087171409e-62	0	0	0	513
"SAMPLE_SBS31_475_76"	6.33580038858397e-66	6.33580038858397e-62	2.91767951620598e-28	0	13.1871921219081	498.812807878092
"SAMPLE_SBS31_470_68"	6.5192653405865e-66	6.5192653405865e-62	0	0	0	513
"SAMPLE_SBS31_475_70"	6.58276254700133e-66	6.58276254700133e-62	0	0	0	512
"SAMPLE_SBS31_490_56"	7.1837331496801e-66	7.1837331496801e-62	0	0	0	513
"SAMPLE_SBS31_495_91"	7.36886791931112e-66	7.36886791931112e-62	0	0	0	513
"SAMPLE_SBS31_475_44"	7.40462061275456e-66	7.40462061275456e-62	0	0	0	512
"SAMPLE_SBS31_495_71"	7.7294559928617e-66	7.7294559928617e-62	0	0	0	513
"SAMPLE_SBS31_485_30"	7.96090119765793e-66	7.96090119765793e-62	0	0	0	513
"SAMPLE_SBS31_475_40"	8.20311733277955e-66	8.20311733277955e-62	0	0	0	512
"SAMPLE_SBS31_475_87"	8.31073559334109e-66	8.31073559334109e-62	0	0	0	512
"SAMPLE_SBS31_490_80"	1.09546606491189e-65	1.09546606491189e-61	0	0	0	513
"SAMPLE_SBS31_490_57"	1.23228112461157e-65	1.23228112461157e-61	0	0	0	513
"SAMPLE_SBS31_475_15"	1.25026275739303e-65	1.25026275739303e-61	0	0	0	512
"SAMPLE_SBS31_450_92"	1.34008826230438e-65	1.34008826230438e-61	0	0	16.1426119529645	496.857388047035
"SAMPLE_SBS31_490_32"	1.38941709435464e-65	1.38941709435464e-61	1.42187195515906e-31	2.94676736983071e-27	1.5174004054397e-25	513
"SAMPLE_SBS31_485_69"	1.40418585481696e-65	1.40418585481696e-61	0	0	0	513
"SAMPLE_SBS31_475_58"	1.53452049088902e-65	1.53452049088902e-61	0	0	0	512
"SAMPLE_SBS31_495_62"	1.63359526621913e-65	1.63359526621913e-61	0	0	0	513
"SAMPLE_SBS31_495_80"	1.71109002242459e-65	1.71109002242459e-61	0	0	0	513
"SAMPLE_SBS31_475_7"	1.75496469980346e-65	1.75496469980346e-61	0	0	0	512
"SAMPLE_SBS31_485_14"	1.76316975677148e-65	1.76316975677148e-61	0	0	0	513
"SAMPLE_SBS31_480_74"	1.79040567195226e-65	1.79040567195226e-61	0	0	14.3990902172696	499.60090978273
"SAMPLE_SBS31_490_10"	1.79112495425304e-65	1.79112495425304e-61	0	0	0	513
"SAMPLE_SBS31_460_40"	2.12475428540145e-65	2.12475428540145e-61	0	0	0	513
"SAMPLE_SBS31_495_96"	2.1765274517088e-65	2.1765274517088e-61	0	0	0	513
"SAMPLE_SBS31_450_35"	2.35921686124395e-65	2.35921686124395e-61	0	0	15.2949164999888	497.705083500011
"SAMPLE_SBS31_485_44"	2.70111441594793e-65	2.70111441594793e-61	2.54736892278784e-25	1.58804570522376e-22	0.420195154641439	512.579804845359
"SAMPLE_SBS31_490_12"	2.73238827757559e-65	2.73238827757559e-61	0	0	0	513
"SAMPLE_SBS31_495_78"	2.98262618260089e-65	2.98262618260089e-61	0	0	0	513
"SAMPLE_SBS31_465_71"	3.28741362188212e-65	3.28741362188212e-61	0	0	0	513
"SAMPLE_SBS31_490_39"	3.30014386525946e-65	3.30014386525946e-61	0	0	0	513
"SAMPLE_SBS31_485_62"	3.51370335726244e-65	3.51370335726244e-61	0	55.9959461774564	0	457.004053822544
"SAMPLE_SBS31_490_33"	3.55838293872627e-65	3.55838293872627e-61	0	0	0	513
"SAMPLE_SBS31_485_3"	3.62437768394662e-65	3.62437768394662e-61	0	0	0	513
"SAMPLE_SBS31_480_73"	3.66458304134846e-65	3.66458304134846e-61	0	0	0	514
"SAMPLE_SBS31_490_76"	3.72728306930795e-65	3.72728306930795e-61	0	0	0	513
"SAMPLE_SBS31_480_21"	3.79470212816439e-65	3.79470212816439e-61	0	0	0	514
"SAMPLE_SBS31_470_92"	4.31687438636414e-65	4.31687438636414e-61	0	0	0	513
"SAMPLE_SBS31_465_11"	4.39050685825844e-65	4.39050685825844e-61	0	0	0	513
"SAMPLE_SBS31_490_22"	4.39531392149119e-65	4.39531392149119e-61	0	0	0	513
"SAMPLE_SBS31_475_21"	4.45747957498845e-65	4.45747957498845e-61	0	47.1017771475166	0	464.898222852483
"SAMPLE_SBS31_475_46"	4.83514590133952e-65	4.83514590133952e-61	0	0	0	512
"SAMPLE_SBS31_480_41"	5.55419735471129e-65	5.5541973547113e-61	0	0	0	514
"SAMPLE_SBS31_490_59"	6.09627113958027e-65	6.09627113958027e-61	0	0	0	513
"SAMPLE_SBS31_465_12"	6.14271214393261e-65	6.14271214393261e-61	0	0	0	513
"SAMPLE_SBS31_495_57"	6.4035326728819e-65	6.4035326728819e-61	0	0	0	513
"SAMPLE_SBS31_495_86"	6.54188714961638e-65	6.54188714961638e-61	0	0	0	513
"SAMPLE_SBS31_475_22"	6.67150453227732e-65	6.67150453227732e-61	0	0	13.770717852354	498.229282147646
"SAMPLE_SBS31_495_10"	8.15476471354711e-65	8.15476471354711e-61	0	0	0	513
"SAMPLE_SBS31_495_1"	8.56461147452105e-65	8.56461147452105e-61	0	0	0	513
"SAMPLE_SBS31_495_56"	8.78003699183334e-65	8.78003699183334e-61	0	0	0	513
"SAMPLE_SBS31_485_98"	9.18342609852108e-65	9.18342609852108e-61	0	0	0	513
"SAMPLE_SBS31_490_54"	1.05122719558829e-64	1.05122719558829e-60	0	0	0	513
"SAMPLE_SBS31_485_31"	1.13628849560101e-64	1.13628849560101e-60	4.58434281711937e-24	4.09406151310114e-23	13.5996293627175	499.400370637283
"SAMPLE_SBS31_470_39"	1.16631526209507e-64	1.16631526209507e-60	0	0	13.8385890357384	499.161410964262
"SAMPLE_SBS31_475_27"	1.1737317082947e-64	1.1737317082947e-60	0	0	0	512
"SAMPLE_SBS31_470_76"	1.17893628133432e-64	1.17893628133432e-60	0	0	0	513
"SAMPLE_SBS31_490_42"	1.37860614240081e-64	1.37860614240081e-60	0	0	0	513
"SAMPLE_SBS31_495_2"	1.45663759531311e-64	1.45663759531311e-60	0	0	0	513
"SAMPLE_SBS31_495_75"	1.472857176474e-64	1.472857176474e-60	0	0	0	513
"SAMPLE_SBS31_480_84"	1.51903248209618e-64	1.51903248209618e-60	0	0	0	514
"SAMPLE_SBS31_495_40"	1.59760261091805e-64	1.59760261091805e-60	0	0	0	513
"SAMPLE_SBS31_450_50"	1.73972798557376e-64	1.73972798557376e-60	0	0	15.9280431521537	497.071956847846
"SAMPLE_SBS31_485_26"	1.83938126109683e-64	1.83938126109683e-60	0	0	0	513
"SAMPLE_SBS31_490_98"	1.84981650998681e-64	1.84981650998681e-60	1.54165391237256e-31	37.3170603764423	5.16287679692662e-28	475.682939623558
"SAMPLE_SBS31_485_85"	1.97906268914071e-64	1.97906268914071e-60	1.37161292917749e-31	4.03501487573461e-29	3.94885267264985e-27	513
"SAMPLE_SBS31_490_77"	2.06888154813126e-64	2.06888154813126e-60	0	0	0	513
"SAMPLE_SBS31_495_17"	2.09239614386445e-64	2.09239614386445e-60	0	0	0	513
"SAMPLE_SBS31_480_37"	2.20557991599984e-64	2.20557991599984e-60	0	0	0	514
"SAMPLE_SBS31_495_21"	2.21380411055002e-64	2.21380411055002e-60	0	0	0	513
"SAMPLE_SBS31_485_38"	2.22707610263775e-64	2.22707610263775e-60	0	0	0	513
"SAMPLE_SBS31_480_56"	2.57118167097707e-64	2.57118167097707e-60	0	0	0	514
"SAMPLE_SBS31_490_90"	2.69691541425586e-64	2.69691541425586e-60	0	0	0	513
"SAMPLE_SBS31_480_72"	2.85662325890169e-64	2.85662325890169e-60	0	0	0	514
"SAMPLE_SBS31_490_6"	2.92737486167628e-64	2.92737486167628e-60	0	0	0	513
"SAMPLE_SBS31_475_28"	2.93083140934203e-64	2.93083140934203e-60	0	0	0	512
"SAMPLE_SBS31_475_3"	3.11975393078646e-64	3.11975393078646e-60	0	0	0	512
"SAMPLE_SBS31_475_33"	3.29252330333532e-64	3.29252330333532e-60	0	38.4583128249979	0	473.541687175002
"SAMPLE_SBS31_485_49"	3.34550494237309e-64	3.34550494237309e-60	0	0	0	513
"SAMPLE_SBS31_470_26"	3.47834939661645e-64	3.47834939661645e-60	0	0	13.0132916713792	499.986708328621
"SAMPLE_SBS31_485_42"	3.60417249870253e-64	3.60417249870253e-60	0	48.444456503134	0	464.555543496866
"SAMPLE_SBS31_475_88"	3.61226223081793e-64	3.61226223081793e-60	0	0	0	512
"SAMPLE_SBS31_495_50"	3.89957234968217e-64	3.89957234968217e-60	0	0	0	513
"SAMPLE_SBS31_490_91"	4.10774845730898e-64	4.10774845730898e-60	8.62344845574068e-44	2.40506774620397e-27	0.357031245688928	512.642968754311
"SAMPLE_SBS31_495_29"	4.22831287255251e-64	4.22831287255251e-60	0	0	0	513
"SAMPLE_SBS31_475_10"	4.27895842372256e-64	4.27895842372256e-60	0	0	0	512
"SAMPLE_SBS31_495_19"	4.33667406603976e-64	4.33667406603976e-60	1.17947642965652e-27	51.7539812745963	3.33152421088931e-22	461.246018725404
"SAMPLE_SBS31_435_91"	4.95563090883569e-64	4.95563090883569e-60	0	0	22.9487763467053	489.051223653295
"SAMPLE_SBS31_470_22"	5.06527981002589e-64	5.06527981002589e-60	0	0	15.966028755645	497.033971244355
"SAMPLE_SBS31_485_17"	5.71640193039255e-64	5.71640193039255e-60	0	0	0	513
"SAMPLE_SBS31_485_71"	6.01421768842002e-64	6.01421768842002e-60	0	0	0	513
"SAMPLE_SBS31_485_36"	6.02609435911618e-64	6.02609435911618e-60	2.06914786554344e-31	36.7445439190597	5.50594209824312e-27	476.25545608094
"SAMPLE_SBS31_485_45"	6.19790310529039e-64	6.19790310529039e-60	0	0	0	513
"SAMPLE_SBS31_455_21"	6.25791277907681e-64	6.25791277907681e-60	0	0	0	513
"SAMPLE_SBS31_490_53"	7.23441410200099e-64	7.23441410200099e-60	0	0	0	513
"SAMPLE_SBS31_450_14"	7.36839311557483e-64	7.36839311557483e-60	0	0	0	513
"SAMPLE_SBS31_485_79"	7.48957273362392e-64	7.48957273362392e-60	0	0	0	513
"SAMPLE_SBS31_485_4"	7.60579395160384e-64	7.60579395160384e-60	0	0	0	513
"SAMPLE_SBS31_485_22"	7.71716678176509e-64	7.71716678176509e-60	0	0	0	513
"SAMPLE_SBS31_485_55"	8.14226653024067e-64	8.14226653024067e-60	0	0	22.3449012346715	490.655098765328
"SAMPLE_SBS31_495_45"	8.24150566227225e-64	8.24150566227225e-60	0	0	0	513
