"pval"	"apval"	"SBS18"	"SBS40"	"SBS31"
"SAMPLE_SBS31_330_62"	3.6703999700088e-66	2.4591679799059e-62	0	0	333
"SAMPLE_SBS31_325_34"	5.13839984153478e-66	3.4427278938283e-62	0	0	333
"SAMPLE_SBS31_310_79"	7.75160881738329e-66	5.19357790764681e-62	0	0	333
"SAMPLE_SBS31_325_41"	8.13612440306396e-66	5.45120335005285e-62	13.1857582337608	0.380858806805767	319.433382959433
"SAMPLE_SBS31_330_35"	8.22430176867128e-66	5.51028218500976e-62	9.97346880872356e-31	2.61216988683442e-57	333
"SAMPLE_SBS31_330_20"	1.03908659315796e-65	6.96188017415834e-62	0	1.87751371604015e-71	333
"SAMPLE_SBS31_325_85"	1.30214392206657e-65	8.72436427784601e-62	0	0	333
"SAMPLE_SBS31_330_97"	1.52671758024333e-65	1.02290077876303e-61	0	0	333
"SAMPLE_SBS31_320_59"	1.85701763485419e-65	1.2442018153523e-61	0	0	333
"SAMPLE_SBS31_315_89"	2.11805866744191e-65	1.41909930718608e-61	0	0	333
"SAMPLE_SBS31_320_94"	2.37935921079593e-65	1.59417067123327e-61	0	1.9095023677281e-26	333
"SAMPLE_SBS31_330_38"	2.85823419671181e-65	1.91501691179691e-61	0	0	333
"SAMPLE_SBS31_325_81"	5.37502421501309e-65	3.60126622405877e-61	0	0	333
"SAMPLE_SBS31_320_58"	6.04022152775021e-65	4.04694842359264e-61	0	1.1224529321457e-24	333
"SAMPLE_SBS31_320_100"	6.12721707388615e-65	4.10523543950372e-61	0	0	333
"SAMPLE_SBS31_310_95"	7.03528188120386e-65	4.71363886040659e-61	0	0	333
"SAMPLE_SBS31_325_32"	1.00236770611664e-64	6.71586363098146e-61	0	0	333
"SAMPLE_SBS31_320_24"	1.00275895577296e-64	6.71848500367885e-61	0	0	333
"SAMPLE_SBS31_330_92"	1.08399278796412e-64	7.26275167935961e-61	2.07395502117204e-45	0	333
"SAMPLE_SBS31_320_70"	1.2568884532616e-64	8.42115263685275e-61	0	0	333
"SAMPLE_SBS31_330_84"	1.25983669348806e-64	8.44090584637001e-61	18.5891188224187	5.5758017880074e-25	314.410881177581
"SAMPLE_SBS31_325_100"	1.64424585945188e-64	1.10164472583276e-60	0	0	333
"SAMPLE_SBS31_315_43"	1.7573758874379e-64	1.17744184458339e-60	0	0	333
"SAMPLE_SBS31_310_54"	2.11165125329102e-64	1.41480633970498e-60	3.27121849294503e-30	0	333
"SAMPLE_SBS31_320_11"	2.69270756841858e-64	1.80411407084045e-60	0	0	333
"SAMPLE_SBS31_325_53"	3.36357704272981e-64	2.25359661862897e-60	3.12803912226669e-64	1.14532976099896e-44	333
"SAMPLE_SBS31_330_64"	4.46739232618641e-64	2.99315285854489e-60	0	0	333
"SAMPLE_SBS31_290_82"	5.14383064170863e-64	3.44636652994478e-60	19.69468930128	0	313.30531069872
"SAMPLE_SBS31_325_64"	5.6029178281096e-64	3.75395494483343e-60	3.50301857557098e-28	2.47073603981171e-25	333
"SAMPLE_SBS31_320_92"	6.0266957560299e-64	4.03788615654003e-60	0	0	333
"SAMPLE_SBS31_330_33"	8.14280433267156e-64	5.45567890288994e-60	0	0	333
"SAMPLE_SBS31_330_18"	9.01795733856482e-64	6.04203141683843e-60	0	2.9054717753771e-39	333
"SAMPLE_SBS31_330_49"	9.95004584531467e-64	6.66653071636083e-60	0	0	333
"SAMPLE_SBS31_320_88"	1.01852044968742e-63	6.82408701290568e-60	0	0	333
"SAMPLE_SBS31_305_21"	1.05654150206468e-63	7.07882806383338e-60	0	0	333
"SAMPLE_SBS31_310_37"	1.21568907584663e-63	8.14511680817244e-60	0	0	333
"SAMPLE_SBS31_320_40"	1.72449762540355e-63	1.15541340902038e-59	0	0	333
"SAMPLE_SBS31_325_52"	1.8067932044119e-63	1.21055144695597e-59	0	2.18390541702348e-28	333
"SAMPLE_SBS31_315_100"	1.81546611713894e-63	1.21636229848309e-59	0	0	333
"SAMPLE_SBS31_325_26"	1.88766835958062e-63	1.26473780091902e-59	0	0	333
"SAMPLE_SBS31_330_23"	2.30670458350871e-63	1.54549207095084e-59	0	0	333
"SAMPLE_SBS31_315_78"	2.47056076238615e-63	1.65527571079872e-59	0	0	333
"SAMPLE_SBS31_320_95"	3.36624681062352e-63	2.25538536311776e-59	0	0	333
"SAMPLE_SBS31_320_43"	3.69505470264582e-63	2.4756866507727e-59	0	0	333
"SAMPLE_SBS31_315_65"	4.41955039959567e-63	2.9610987677291e-59	0	0	333
"SAMPLE_SBS31_330_28"	5.33017044070777e-63	3.57121419527421e-59	0	0	333
"SAMPLE_SBS31_330_54"	5.34974816720729e-63	3.58433127202889e-59	5.10252655344328e-31	1.0885637820348e-27	333
"SAMPLE_SBS31_330_42"	5.53898913189754e-63	3.71112271837135e-59	0	0	333
"SAMPLE_SBS31_290_4"	6.40017298731076e-63	4.28811590149821e-59	0	0	333
"SAMPLE_SBS31_330_76"	6.44650098147014e-63	4.319155657585e-59	0	0	333
"SAMPLE_SBS31_310_8"	6.63510061744712e-63	4.44551741368957e-59	15.652887655464	9.06830820203106e-28	317.347112344536
"SAMPLE_SBS31_330_39"	6.85302657582746e-63	4.5915278058044e-59	0	0	333
"SAMPLE_SBS31_325_13"	9.15097241257717e-63	6.13115151642671e-59	0	0	333
"SAMPLE_SBS31_325_37"	1.11955517573609e-62	7.50101967743183e-59	0	0	333
"SAMPLE_SBS31_325_73"	1.13167106023292e-62	7.58219610356056e-59	0	0	333
"SAMPLE_SBS31_310_82"	1.19842080331995e-62	8.02941938224366e-59	14.1113436805497	2.55158112387446e-23	318.88865631945
"SAMPLE_SBS31_310_99"	1.44505220582216e-62	9.68184977900848e-59	0	0	333
"SAMPLE_SBS31_295_61"	1.4575514556297e-62	9.76559475271899e-59	0	0	333
"SAMPLE_SBS31_320_96"	1.59191223147538e-62	1.06658119508851e-58	25.9968629271045	0	307.003137072895
"SAMPLE_SBS31_325_3"	1.83189955832434e-62	1.22737270407731e-58	0	0	333
"SAMPLE_SBS31_295_43"	2.15348430739209e-62	1.4428344859527e-58	0	0	333
"SAMPLE_SBS31_330_50"	2.17051975230812e-62	1.45424823404644e-58	0	0	333
"SAMPLE_SBS31_330_30"	2.53547281763401e-62	1.69876678781478e-58	0	0	333
"SAMPLE_SBS31_320_53"	2.64995631610348e-62	1.77547073178933e-58	3.35103194063821e-29	0	333
"SAMPLE_SBS31_330_79"	2.76852770411653e-62	1.85491356175807e-58	0	0	333
"SAMPLE_SBS31_330_63"	3.5571362462128e-62	2.38328128496258e-58	0	0	333
"SAMPLE_SBS31_320_22"	3.67700049728013e-62	2.46359033317769e-58	0	0	333
"SAMPLE_SBS31_310_70"	4.07939769172648e-62	2.73319645345674e-58	2.36981800206355e-21	0.360475908630086	332.63952409137
"SAMPLE_SBS31_325_80"	4.83396893201664e-62	3.23875918445115e-58	0	0	333
"SAMPLE_SBS31_310_9"	5.08400808342824e-62	3.40628541589692e-58	0	0	333
"SAMPLE_SBS31_330_43"	5.78916682189422e-62	3.87874177066913e-58	0	0	333
"SAMPLE_SBS31_330_27"	5.86689073835764e-62	3.93081679469962e-58	0	0	333
"SAMPLE_SBS31_325_9"	5.89313636437715e-62	3.94840136413269e-58	1.04389671638143e-53	0	333
"SAMPLE_SBS31_330_81"	6.54833447157903e-62	4.38738409595795e-58	0	0	333
"SAMPLE_SBS31_305_78"	6.97926173723202e-62	4.67610536394545e-58	0	0	333
"SAMPLE_SBS31_325_17"	7.68827091513355e-62	5.15114151313948e-58	0	1.3342478505336e-27	333
"SAMPLE_SBS31_325_36"	8.05531095247359e-62	5.39705833815731e-58	0	0	333
"SAMPLE_SBS31_325_15"	8.49149560813937e-62	5.68930205745338e-58	0	1.05827552886866e-28	333
"SAMPLE_SBS31_310_4"	8.86244564344279e-62	5.93783858110667e-58	17.133859430205	0	315.866140569795
"SAMPLE_SBS31_330_53"	8.93409680249229e-62	5.98584485766983e-58	0	0	333
"SAMPLE_SBS31_325_83"	9.24173553985951e-62	6.19196281170587e-58	2.48177230912887e-57	0	333
"SAMPLE_SBS31_290_91"	9.96933894463608e-62	6.67945709290617e-58	0	0	333
"SAMPLE_SBS31_330_52"	1.04057525052261e-61	6.97185417850151e-58	0	0	333
"SAMPLE_SBS31_310_24"	1.04839986665745e-61	7.02427910660489e-58	0	0	333
"SAMPLE_SBS31_320_19"	1.15974572728486e-61	7.77029637280854e-58	0	0	333
"SAMPLE_SBS31_315_26"	1.16780634296452e-61	7.82430249786232e-58	0	0	333
"SAMPLE_SBS31_325_31"	1.27793016834868e-61	8.56213212793616e-58	0	0	333
"SAMPLE_SBS31_300_13"	1.31896965869583e-61	8.83709671326207e-58	0	0	333
"SAMPLE_SBS31_325_98"	1.36405404885666e-61	9.13916212733964e-58	0	0	333
"SAMPLE_SBS31_305_91"	1.47228107888294e-61	9.86428322851567e-58	0	0	333
"SAMPLE_SBS31_320_20"	1.4854561583361e-61	9.9525562608519e-58	0	1.61284580003044e-28	333
"SAMPLE_SBS31_310_42"	1.69729099409305e-61	1.13718496604234e-57	0	0	333
"SAMPLE_SBS31_330_90"	1.73854555421657e-61	1.1648255213251e-57	0	0	333
"SAMPLE_SBS31_310_100"	1.87766723566853e-61	1.25803704789791e-57	0	0	333
"SAMPLE_SBS31_280_61"	1.88649288964637e-61	1.26395023606307e-57	16.4684354048167	0	316.531564595183
"SAMPLE_SBS31_315_5"	2.01199080748772e-61	1.34803384101677e-57	0	0	333
"SAMPLE_SBS31_305_8"	2.22603126156602e-61	1.49144094524923e-57	0	0	333
"SAMPLE_SBS31_300_82"	2.36152926747671e-61	1.5822246092094e-57	0	0	333
"SAMPLE_SBS31_315_67"	2.64176841452154e-61	1.76998483772943e-57	9.63368173259128e-35	0	333
"SAMPLE_SBS31_320_85"	3.019463736649e-61	2.02304070355483e-57	0	0	333
"SAMPLE_SBS31_325_28"	3.17602685301224e-61	2.1279379915182e-57	0	0	333
"SAMPLE_SBS31_320_4"	3.51608221440686e-61	2.3557750836526e-57	0	0	333
"SAMPLE_SBS31_315_8"	3.80182649878014e-61	2.54722375418269e-57	20.932402917629	3.76663167105892e-22	312.067597082371
"SAMPLE_SBS31_320_57"	3.89716342092738e-61	2.61109949202134e-57	0	0	333
"SAMPLE_SBS31_330_7"	3.93124602395082e-61	2.63393483604705e-57	0	0	333
"SAMPLE_SBS31_305_43"	4.23411159246766e-61	2.83685476695333e-57	0	0	333
"SAMPLE_SBS31_325_79"	4.30401727473464e-61	2.88369157407221e-57	0	0	333
"SAMPLE_SBS31_320_17"	5.46155156038123e-61	3.65923954545543e-57	0	0	333
"SAMPLE_SBS31_325_40"	5.6464195269613e-61	3.78310108306407e-57	2.71300367092568e-48	7.76040651900878e-43	333
"SAMPLE_SBS31_330_47"	6.20180984451419e-61	4.15521259582451e-57	0	0	333
"SAMPLE_SBS31_310_51"	6.28151525679315e-61	4.20861522205141e-57	0	0	333
"SAMPLE_SBS31_305_16"	7.16791206601224e-61	4.8025010842282e-57	0	0	333
"SAMPLE_SBS31_310_38"	9.09548412808247e-61	6.09397436581526e-57	0	0	333
"SAMPLE_SBS31_320_91"	9.37303557119092e-61	6.27993383269791e-57	0	0	333
"SAMPLE_SBS31_330_88"	9.59506720154361e-61	6.42869502503422e-57	0	1.1662881258074e-27	333
"SAMPLE_SBS31_325_69"	9.92687556940018e-61	6.65100663149812e-57	8.50594039786253e-28	2.16980681443222e-28	333
"SAMPLE_SBS31_330_8"	1.22124679901984e-60	8.1823535534329e-57	0	0	333
"SAMPLE_SBS31_330_21"	1.46826321008701e-60	9.837363507583e-57	0	0	333
"SAMPLE_SBS31_300_9"	1.52708635762597e-60	1.0231478596094e-56	0	0	333
"SAMPLE_SBS31_320_33"	1.54139038898596e-60	1.03273156062059e-56	0	0	333
"SAMPLE_SBS31_325_4"	1.6797867073674e-60	1.12545709393616e-56	0	0	333
"SAMPLE_SBS31_325_29"	1.71478452872965e-60	1.14890563424887e-56	0	0	333
"SAMPLE_SBS31_310_66"	1.8409949063665e-60	1.23346658726555e-56	0	0	333
"SAMPLE_SBS31_320_83"	2.04035746904245e-60	1.36703950425844e-56	0	0	333
"SAMPLE_SBS31_315_82"	2.07514481570377e-60	1.39034702652153e-56	0	0	333
"SAMPLE_SBS31_320_28"	2.24942141786032e-60	1.50711234996641e-56	0	0	333
"SAMPLE_SBS31_320_64"	2.53737386410958e-60	1.70004048895342e-56	9.82505492648603e-30	0	333
"SAMPLE_SBS31_325_68"	2.78070536516105e-60	1.86307259465791e-56	0	0	333
"SAMPLE_SBS31_310_57"	3.03887780441818e-60	2.03604812896018e-56	0	0	333
"SAMPLE_SBS31_330_80"	3.27366568832353e-60	2.19335601117676e-56	0	0	333
"SAMPLE_SBS31_320_23"	3.39584703062921e-60	2.27521751052157e-56	5.29552710357555e-44	3.43720388242817e-43	333
"SAMPLE_SBS31_325_76"	3.44796723520759e-60	2.31013804758909e-56	0	0	333
"SAMPLE_SBS31_320_7"	3.60178799573719e-60	2.41319795714392e-56	0	0	333
"SAMPLE_SBS31_310_26"	4.06795450883978e-60	2.72552952092265e-56	18.0510334737409	1.17815438807068e-22	314.948966526259
"SAMPLE_SBS31_315_19"	4.18800449550009e-60	2.80596301198506e-56	0	0	333
"SAMPLE_SBS31_330_65"	4.29615753129837e-60	2.87842554596991e-56	0	0	333
"SAMPLE_SBS31_320_60"	5.30088226107141e-60	3.55159111491785e-56	0	0	333
"SAMPLE_SBS31_305_2"	5.68641272721125e-60	3.80989652723154e-56	0	0	333
"SAMPLE_SBS31_310_16"	5.7854090826466e-60	3.87622408537322e-56	0	0	333
"SAMPLE_SBS31_330_40"	5.83359333609771e-60	3.90850753518547e-56	0	4.58990836282827e-41	333
"SAMPLE_SBS31_310_78"	6.03337356737506e-60	4.04236029014129e-56	0	0	333
"SAMPLE_SBS31_325_93"	6.05067072268639e-60	4.05394938419988e-56	0	0	333
"SAMPLE_SBS31_295_34"	6.28167043347155e-60	4.20871919042594e-56	0	0	333
"SAMPLE_SBS31_325_88"	7.43733268951211e-60	4.98301290197311e-56	0	0	333
"SAMPLE_SBS31_320_32"	7.90232899043343e-60	5.2945604235904e-56	0	0	333
"SAMPLE_SBS31_330_26"	8.15552909002536e-60	5.46420449031699e-56	0	0	333
"SAMPLE_SBS31_310_30"	8.99680002779182e-60	6.02785601862052e-56	17.7266418014964	0	315.273358198504
"SAMPLE_SBS31_315_27"	9.03315173220488e-60	6.05221166057727e-56	0	0	333
"SAMPLE_SBS31_325_27"	9.25574578622349e-60	6.20134967676974e-56	3.23714703066574e-33	0	333
"SAMPLE_SBS31_330_4"	9.72609792481732e-60	6.5164856096276e-56	0	0	333
"SAMPLE_SBS31_325_60"	1.07987717792691e-59	7.23517709211028e-56	0	0	333
"SAMPLE_SBS31_315_87"	1.10645989059246e-59	7.41328126696947e-56	0	0	333
"SAMPLE_SBS31_320_29"	1.15423777457012e-59	7.73339308961983e-56	17.0112705083079	1.82721841055689e-21	315.988729491692
"SAMPLE_SBS31_295_6"	1.16514140496382e-59	7.80644741325759e-56	0	0	333
"SAMPLE_SBS31_320_42"	1.17317218151834e-59	7.86025361617286e-56	6.84428454931372e-27	9.92002675920743e-28	333
"SAMPLE_SBS31_325_45"	1.25002117013266e-59	8.37514183988885e-56	0	0	333
"SAMPLE_SBS31_305_58"	1.354343915926e-59	9.07410423670418e-56	0	0	333
"SAMPLE_SBS31_295_81"	1.44532289141524e-59	9.68366337248209e-56	26.28312628491	0	306.71687371509
"SAMPLE_SBS31_330_44"	1.64540423195734e-59	1.10242083541142e-55	0	0	333
"SAMPLE_SBS31_330_48"	1.83405132092209e-59	1.2288143850178e-55	4.38987387904798e-28	4.34376727128318e-29	333
"SAMPLE_SBS31_325_97"	1.99180329632139e-59	1.33450820853533e-55	0	0	333
"SAMPLE_SBS31_325_59"	1.99199456517287e-59	1.33463635866582e-55	20.5586160952206	0	312.441383904779
"SAMPLE_SBS31_320_2"	2.01430487104793e-59	1.34958426360211e-55	0	0	333
"SAMPLE_SBS31_295_70"	2.59431492781909e-59	1.73819100163879e-55	0	0	333
"SAMPLE_SBS31_330_75"	2.92165129268226e-59	1.95750636609711e-55	3.55473276591611e-22	30.0190559048012	302.980944095199
"SAMPLE_SBS31_310_72"	3.26339083973595e-59	2.18647186262309e-55	0	0	333
"SAMPLE_SBS31_330_24"	3.50075674329702e-59	2.34550701800901e-55	3.45301171462073e-23	3.05003835101155e-24	333
"SAMPLE_SBS31_325_87"	3.55877758803527e-59	2.38438098398363e-55	0	0	333
"SAMPLE_SBS31_310_88"	3.72389434940136e-59	2.49500921409891e-55	0	0	333
"SAMPLE_SBS31_295_96"	3.73884125000793e-59	2.50502363750531e-55	23.2305861584848	0	309.769413841515
"SAMPLE_SBS31_320_34"	4.07535504841099e-59	2.73048788243536e-55	0	0	333
"SAMPLE_SBS31_300_80"	4.1457014679778e-59	2.77761998354513e-55	22.0819255161154	0	310.918074483885
"SAMPLE_SBS31_330_22"	4.27009078469711e-59	2.86096082574707e-55	0	0	333
"SAMPLE_SBS31_295_63"	4.42105004471623e-59	2.96210352995987e-55	21.5370044636973	0	311.462995536303
"SAMPLE_SBS31_315_20"	4.90147226635412e-59	3.28398641845726e-55	20.9311600528631	0	312.068839947137
"SAMPLE_SBS31_330_9"	5.21837896478307e-59	3.49631390640465e-55	2.31730064868178e-28	2.97960641862168e-27	333
"SAMPLE_SBS31_315_51"	5.39765836062027e-59	3.61643110161558e-55	0	0	333
"SAMPLE_SBS31_325_51"	6.61659378961865e-59	4.4331178390445e-55	0	0	333
"SAMPLE_SBS31_325_2"	6.95584274284673e-59	4.66041463770731e-55	0	0	333
"SAMPLE_SBS31_325_94"	7.38404144973098e-59	4.94730777131976e-55	1.62317380671716e-39	1.13740040229313e-28	333
"SAMPLE_SBS31_330_32"	7.54177063431706e-59	5.05298632499243e-55	0	0	333
"SAMPLE_SBS31_320_74"	7.66287323550193e-59	5.13412506778629e-55	0	0	333
"SAMPLE_SBS31_315_70"	7.83265916692826e-59	5.24788164184193e-55	0	0	333
"SAMPLE_SBS31_330_68"	7.95114304460071e-59	5.32726583988247e-55	0	0	333
"SAMPLE_SBS31_320_15"	8.14863850697312e-59	5.45958779967199e-55	0	0	333
"SAMPLE_SBS31_330_74"	8.27305704710848e-59	5.54294822156268e-55	0	0	333
"SAMPLE_SBS31_290_99"	8.3176700019127e-59	5.57283890128151e-55	0	0	333
"SAMPLE_SBS31_330_16"	9.19558707063349e-59	6.16104333732444e-55	4.38720408213453e-28	0	333
"SAMPLE_SBS31_330_55"	1.03921900210397e-58	6.96276731409663e-55	0	0	333
"SAMPLE_SBS31_330_72"	1.23639396854696e-58	8.28383958926466e-55	0	0	333
"SAMPLE_SBS31_300_52"	1.26569087490041e-58	8.48012886183272e-55	27.4233990224696	0	305.57660097753
"SAMPLE_SBS31_325_42"	1.29158405087221e-58	8.65361314084379e-55	0	0	333
"SAMPLE_SBS31_310_68"	1.31845947929909e-58	8.83367851130392e-55	0	39.191641213254	293.808358786746
"SAMPLE_SBS31_325_56"	1.33063186997601e-58	8.91523352883928e-55	0	0	333
"SAMPLE_SBS31_320_46"	1.3913877010964e-58	9.32229759734585e-55	0	0	333
"SAMPLE_SBS31_310_29"	1.39171806650027e-58	9.32451104555183e-55	0	0	333
"SAMPLE_SBS31_315_30"	1.40546470002064e-58	9.41661349013827e-55	0	0	333
"SAMPLE_SBS31_290_30"	1.41815056043856e-58	9.50160875493837e-55	0	0	333
"SAMPLE_SBS31_315_35"	1.41920062163263e-58	9.5086441649386e-55	0	0	333
"SAMPLE_SBS31_320_69"	1.67118356377533e-58	1.11969298772947e-54	0	0	333
"SAMPLE_SBS31_325_50"	1.67195473406893e-58	1.12020967182619e-54	0	0	333
"SAMPLE_SBS31_315_7"	1.90808969458942e-58	1.27842009537491e-54	0	0	333
"SAMPLE_SBS31_295_10"	1.94013707444952e-58	1.29989183988118e-54	22.5046116773208	0	310.495388322679
"SAMPLE_SBS31_305_100"	2.44706190655206e-58	1.63953147738988e-54	0	0	333
"SAMPLE_SBS31_315_40"	2.46968220332815e-58	1.65468707622986e-54	0	0	333
"SAMPLE_SBS31_310_6"	2.50639212926289e-58	1.67928272660614e-54	0	0	333
"SAMPLE_SBS31_330_59"	2.55767489912781e-58	1.71364218241563e-54	0	0	333
"SAMPLE_SBS31_290_70"	2.6299722395676e-58	1.7620814005103e-54	28.748932438078	0	304.251067561922
"SAMPLE_SBS31_315_11"	2.63187486112613e-58	1.76335615695451e-54	0	0	333
"SAMPLE_SBS31_315_80"	2.7048839218633e-58	1.81227222764841e-54	0	0	333
"SAMPLE_SBS31_325_14"	2.97738084732213e-58	1.99484516770583e-54	0	0	333
"SAMPLE_SBS31_325_99"	2.98922658148708e-58	2.00278180959635e-54	6.08599046341297e-28	3.56471605500904e-27	333
"SAMPLE_SBS31_320_21"	3.05498385137636e-58	2.04683918042216e-54	0.481459822336205	7.07922517308844e-27	332.518540177664
"SAMPLE_SBS31_300_64"	3.06445498930676e-58	2.05318484283553e-54	0	0	333
"SAMPLE_SBS31_325_89"	3.19600330425422e-58	2.14132221385033e-54	0	0	333
"SAMPLE_SBS31_330_2"	3.22374140244495e-58	2.15990673963812e-54	0	0	333
"SAMPLE_SBS31_285_29"	3.372558423339e-58	2.25961414363713e-54	0	0	333
"SAMPLE_SBS31_315_91"	3.43701059740238e-58	2.30279710025959e-54	0	0	333
"SAMPLE_SBS31_330_10"	3.71755928389675e-58	2.49076472021082e-54	0	0	333
"SAMPLE_SBS31_325_71"	3.79303142214666e-58	2.54133105283826e-54	0	0	333
"SAMPLE_SBS31_325_21"	4.129874263456e-58	2.76701575651552e-54	0	0	333
"SAMPLE_SBS31_310_63"	4.21471177810936e-58	2.82385689133327e-54	0	41.9731955209233	291.026804479077
"SAMPLE_SBS31_295_20"	4.37819566048347e-58	2.93339109252393e-54	22.5358661881899	0	310.46413381181
"SAMPLE_SBS31_330_71"	4.98599657227141e-58	3.34061770342184e-54	0	0	333
"SAMPLE_SBS31_300_34"	5.32617670494836e-58	3.5685383923154e-54	0	35.6427364087209	297.357263591279
"SAMPLE_SBS31_315_14"	5.42593625070964e-58	3.63537728797546e-54	0	0	333
"SAMPLE_SBS31_330_70"	5.50131606015408e-58	3.68588176030324e-54	0	0	333
"SAMPLE_SBS31_315_81"	6.01794673418376e-58	4.03202431190312e-54	0	0	333
"SAMPLE_SBS31_305_93"	6.188996173049e-58	4.14662743594283e-54	0	39.2065321346246	293.793467865375
"SAMPLE_SBS31_290_27"	6.38493578730624e-58	4.27790697749518e-54	0	0	333
"SAMPLE_SBS31_315_41"	6.54390315333971e-58	4.3844151127376e-54	0	0	333
"SAMPLE_SBS31_300_70"	6.88263814063689e-58	4.61136755422672e-54	0	0	333
"SAMPLE_SBS31_320_52"	7.00829373006668e-58	4.69555679914468e-54	0	0	333
"SAMPLE_SBS31_315_86"	7.03132103344793e-58	4.71098509241011e-54	0	0	333
