"pval"	"apval"	"SBS5"	"SBS18"	"SBS40"	"SBS31"
"SAMPLE824"	0.243709205052581	1	334.933451997421	255.32312659948	515.743421403099	0
"SAMPLE686"	0.246516477417309	1	341.662704872623	258.869402133768	505.467892993609	0
"SAMPLE467"	0.246701093993805	1	381.173783694687	332.345711228672	392.480505076641	0
"SAMPLE834"	0.256518230236264	1	282.700447650825	282.007584722632	541.291967626542	0
"SAMPLE459"	0.265010687642615	1	320.469631593579	281.777384884922	503.7529835215	0
"SAMPLE451"	0.27343807124624	1	287.560487907532	309.605802437621	508.833709654847	0
"SAMPLE234"	0.273793186083762	1	329.743207179739	285.730470422358	490.526322397903	0
"SAMPLE625"	0.276560577924695	1	359.885922061938	271.143172673772	474.97090526429	0
"SAMPLE894"	0.277517682801022	1	286.986678464715	286.525689539727	532.487631995557	0
"SAMPLE205"	0.279503932659166	1	325.84294832042	242.345742144224	537.811309535356	0
"SAMPLE852"	0.282332597338075	1	336.573632422953	283.005450255757	486.42091732129	0
"SAMPLE142"	0.287733897899079	1	335.670105400587	273.274763563957	497.055131035457	0
"SAMPLE688"	0.291040935469355	1	326.195501602623	272.830280911071	506.974217486307	0
"SAMPLE591"	0.291673581618748	1	374.162429592862	315.24437802191	416.593192385229	0
"SAMPLE371"	0.294225889079791	1	355.622562604376	263.150728363179	487.226709032445	0
"SAMPLE928"	0.294817372423124	1	249.770975134321	265.823988604809	590.40503626087	0
"SAMPLE420"	0.305531887071881	1	338.625466429292	292.842271772761	474.532261797946	0
"SAMPLE592"	0.308658457119803	1	308.051968128683	265.807478793635	532.140553077682	0
"SAMPLE209"	0.318483471481362	1	283.819613425534	298.554975428743	523.625411145723	0
"SAMPLE254"	0.33972684886391	1	357.271849582379	254.809840479165	493.918309938456	0
"SAMPLE396"	0.340517362362389	1	289.723471416565	318.298181424348	497.978347159087	0
"SAMPLE875"	0.340743364431289	1	330.916231405732	278.158056270502	496.925712323766	0
"SAMPLE924"	0.34511509335536	1	393.759924543516	269.400015398477	442.840060058007	0
"SAMPLE716"	0.345597404038358	1	255.865544480767	272.167076191677	577.967379327557	0
"SAMPLE661"	0.348462151989174	1	286.489982270192	285.994235429181	533.515782300627	0
"SAMPLE400"	0.350330398686946	1	243.969520529184	284.371300252194	577.659179218622	0
"SAMPLE435"	0.353028591692217	1	313.717670642543	318.491024970052	473.791304387405	0
"SAMPLE854"	0.353172872251948	1	319.308012632693	284.270757629267	502.42122973804	0
"SAMPLE942"	0.35747845276487	1	373.021204103949	306.824472788737	426.154323107314	0
"SAMPLE816"	0.35801163077039	1	287.476228809383	246.175342801416	572.348428389201	0
"SAMPLE271"	0.358300880585429	1	283.550120331632	271.223399331884	551.226480336484	0
"SAMPLE814"	0.359035750504734	1	311.715572890887	287.672693883761	506.611733225352	0
"SAMPLE764"	0.359924418304291	1	253.520892037197	261.561473987096	590.917633975707	0
"SAMPLE702"	0.360470472432204	1	405.036438148717	238.643371001304	462.320190849979	0
"SAMPLE36"	0.360716355631145	1	284.788900322743	357.59673719676	463.614362480497	0
"SAMPLE953"	0.360762773802594	1	275.048095831781	242.042781578895	588.909122589324	0
"SAMPLE867"	0.364518219471235	1	312.059817275658	307.151533660396	486.788649063945	0
"SAMPLE616"	0.37591268265371	1	326.344909928552	286.362348124673	493.292741946775	0
"SAMPLE818"	0.37921455246239	1	340.491986596017	320.69922690449	444.808786499492	0
"SAMPLE765"	0.38053378461703	1	349.07796931071	275.079616743855	481.842413945435	0
"SAMPLE994"	0.383648639696543	1	282.990198954936	288.525903439778	534.483897605286	0
"SAMPLE387"	0.388067866692365	1	318.111037262433	254.875216792063	533.013745945504	0
"SAMPLE324"	0.390491996321496	1	380.39235043541	244.945531842634	480.662117721956	0
"SAMPLE650"	0.393430534357888	1	321.806559216416	270.747463399057	513.445977384528	0
"SAMPLE544"	0.398551910778936	1	288.489597989012	299.680675503674	517.829726507314	0
"SAMPLE750"	0.399772069698789	1	295.930627399611	324.382082393678	485.687290206711	0
"SAMPLE525"	0.401985919250644	1	246.132223379303	287.386025296208	572.481751324489	0
"SAMPLE796"	0.403602554388382	1	296.143396782624	235.55359512125	574.303008096125	0
"SAMPLE187"	0.405163514732154	1	321.316211388432	282.1073817248	502.576406886768	0
"SAMPLE378"	0.407215769973648	1	329.20504946407	282.859250143239	493.935700392691	0
"SAMPLE68"	0.412539460586765	1	275.018441815898	315.533597648858	515.447960535244	0
"SAMPLE406"	0.41760717966569	1	453.246890339156	295.321448478484	357.431661182361	0
"SAMPLE725"	0.424230675481637	1	297.095871684899	215.941494904101	592.962633410999	0
"SAMPLE555"	0.42749321537948	1	376.687803014922	309.667892353514	419.644304631565	0
"SAMPLE152"	0.429466725952917	1	291.376748995978	252.870871598111	561.752379405911	0
"SAMPLE391"	0.432319528115457	1	368.019171736223	275.554451258539	462.426377005238	0
"SAMPLE692"	0.433578823342285	1	330.51338003857	309.319129429666	466.167490531763	0
"SAMPLE872"	0.433785099642277	1	278.018337444719	335.863683444775	492.117979110506	0
"SAMPLE21"	0.434059557277788	1	352.792456694403	265.194237932344	488.013305373253	0
"SAMPLE146"	0.435860786312948	1	428.851913699629	267.415364197913	409.732722102458	0
"SAMPLE626"	0.437398141054487	1	310.593602854297	269.215206341953	526.191190803749	0
"SAMPLE62"	0.440669253828248	1	259.158986357809	275.371007569544	571.470006072647	0
"SAMPLE431"	0.442105986245884	1	321.57383164194	267.525643342135	516.900525015925	0
"SAMPLE317"	0.446534683207614	1	185.315311770707	228.053449303988	692.631238925306	0
"SAMPLE128"	0.453456944724007	1	279.864630617543	275.896511239436	550.238858143021	0
"SAMPLE885"	0.45508172374129	1	278.304982790652	274.82469557242	552.870321636928	0
"SAMPLE757"	0.455658450252737	1	332.689518844109	281.787492894634	491.522988261257	0
"SAMPLE120"	0.456906508668004	1	355.421739545785	271.072803513099	479.505456941116	0
"SAMPLE161"	0.457298657153632	1	279.776372506111	279.548183356312	546.675444137577	0
"SAMPLE823"	0.459197967915268	1	253.260933092164	241.128697808036	611.6103690998	0
"SAMPLE369"	0.46100032667544	1	318.621389983381	288.473138275178	498.905471741441	0
"SAMPLE463"	0.464957556776018	1	284.954973314157	297.669352312531	523.375674373312	0
"SAMPLE341"	0.469104439599245	1	284.886802250627	289.975582924526	531.137614824847	0
"SAMPLE402"	0.469428659863872	1	283.073297092573	302.405689807489	520.521013099938	0
"SAMPLE484"	0.469764826271518	1	251.374305074733	297.57396934416	557.051725581107	0
"SAMPLE362"	0.478167077210308	1	354.996309383024	260.179547194236	490.82414342274	0
"SAMPLE961"	0.478942686689644	1	368.769172558641	279.033799789213	458.197027652146	0
"SAMPLE795"	0.480480072483676	1	448.443015099693	282.21001751652	375.346967383786	0
"SAMPLE174"	0.48124073524233	1	319.547624605722	281.975006899873	504.477368494405	0
"SAMPLE15"	0.481410168037176	1	335.830820010368	259.386813460588	510.782366529045	0
"SAMPLE828"	0.483120888261747	1	368.080716384692	276.26375045384	461.655533161468	0
"SAMPLE320"	0.484733939983047	1	314.103892789419	272.711313634602	519.184793575979	0
"SAMPLE439"	0.485849439198451	1	267.135971312484	306.324685229948	532.539343457569	0
"SAMPLE622"	0.48680812960339	1	316.994973247547	251.856995341339	537.148031411114	0
"SAMPLE278"	0.487045453616583	1	313.666307787893	241.279146882463	551.054545329644	0
"SAMPLE340"	0.488632898608383	1	380.130267952544	343.350868583182	382.518863464274	0
"SAMPLE110"	0.49080887032379	1	316.322362117896	221.934186669208	567.743451212896	0
"SAMPLE558"	0.491125044449529	1	286.167223206399	270.767633562269	549.065143231332	0
"SAMPLE745"	0.492330045404703	1	272.228552844066	291.000677765598	542.770769390336	0
"SAMPLE352"	0.494568095860277	1	252.72978564538	311.155449706856	542.114764647764	0
"SAMPLE859"	0.495543743661859	1	326.20292040323	274.400327808075	505.396751788694	0
"SAMPLE443"	0.496085960081471	1	353.883111343598	278.947644266876	473.169244389526	0
"SAMPLE667"	0.501086559498438	1	298.525635610492	278.385225538729	529.089138850779	0
"SAMPLE483"	0.502685182126021	1	323.453936949699	275.949641306405	506.596421743896	0
"SAMPLE545"	0.506232804117484	1	389.954401732952	286.224339932541	429.821258334508	0
"SAMPLE494"	0.508794693166958	1	342.056004013243	250.629904962497	513.31409102426	0
"SAMPLE299"	0.509154821325222	1	255.056567651522	281.197652223223	569.745780125254	0
"SAMPLE251"	0.509272664644322	1	364.427497232658	289.020049163063	452.552453604279	0
"SAMPLE177"	0.513408816489347	1	300.889939067819	343.283956603794	461.826104328388	0
"SAMPLE421"	0.513468136736427	1	297.755783460363	289.247046520987	518.99717001865	0
"SAMPLE69"	0.51425926069756	1	257.932074601067	251.346373547278	596.721551851655	0
"SAMPLE691"	0.514549262022643	1	392.740185944354	275.945959172441	437.313854883205	0
"SAMPLE996"	0.516906488403331	1	289.487673542004	312.953002913426	503.55932354457	0
"SAMPLE631"	0.516987725414834	1	276.005057769693	298.813666981969	531.181275248338	0
"SAMPLE965"	0.517018905383994	1	324.802896211176	315.3639046162	465.833199172624	0
"SAMPLE42"	0.521491002970137	1	336.846902657767	291.755591179234	477.397506162999	0
"SAMPLE485"	0.522811543440625	1	317.049400946536	352.418800781389	436.531798272075	0
"SAMPLE508"	0.522985573772248	1	308.08133648748	289.120267740492	508.798395772028	0
"SAMPLE78"	0.526451932089627	1	340.301706398369	307.403568028269	458.294725573362	0
"SAMPLE642"	0.526701809214669	1	235.993778699819	336.004906756918	534.001314543264	0
"SAMPLE959"	0.52698611466193	1	428.867034818921	309.659521811281	367.473443369798	0
"SAMPLE967"	0.528772964572574	1	303.95346839005	292.188435347559	509.858096262391	0
"SAMPLE687"	0.529875810702828	1	334.421610833858	262.976407506396	508.601981659747	0
"SAMPLE407"	0.530252108464924	1	354.076112136666	321.037289959671	430.886597903663	0
"SAMPLE855"	0.530859587704298	1	312.597124227701	260.565382121801	532.837493650497	0
"SAMPLE87"	0.532675434545042	1	320.809673795764	272.317366608883	512.872959595354	0
"SAMPLE517"	0.533388488940694	1	354.338777106609	304.239393789621	447.42182910377	0
"SAMPLE211"	0.533462126066805	1	397.969125188368	248.758650330808	459.272224480823	0
"SAMPLE343"	0.534191621034125	1	311.165119946147	297.284792480804	497.550087573049	0
"SAMPLE635"	0.53896896198385	1	290.059259902543	260.945143570492	554.995596526965	0
"SAMPLE105"	0.539864561352111	1	417.655319561989	337.65211540396	350.692565034051	0
"SAMPLE866"	0.540725068667174	1	321.45342618155	257.582044936081	526.964528882369	0
"SAMPLE783"	0.540849685124589	1	296.242195466765	269.59383874403	540.163965789205	0
"SAMPLE398"	0.545478444843137	1	362.355881429911	240.288202006757	503.355916563332	0
"SAMPLE618"	0.546534089859896	1	346.043846019792	290.232282659584	469.723871320624	0
"SAMPLE949"	0.549921226157263	1	358.944021358653	315.60610866822	431.449869973127	0
"SAMPLE51"	0.553350011641793	1	319.12391684844	254.878628203743	531.997454947817	0
"SAMPLE797"	0.553404802084064	1	262.252506086821	225.072582936822	618.674910976357	0
"SAMPLE28"	0.554890589358272	1	362.390970599613	288.670860231156	454.938169169231	0
"SAMPLE776"	0.559372462651389	1	336.225114455679	258.788784194862	510.986101349458	0
"SAMPLE181"	0.560491301403154	1	397.943473440079	284.51760929016	423.53891726976	0
"SAMPLE444"	0.562284996814244	1	358.455100572356	272.100161506524	475.44473792112	0
"SAMPLE395"	0.564486310954246	1	298.005540020523	242.167335092163	565.827124887314	0
"SAMPLE239"	0.564942973042679	1	308.590572437086	324.825754870652	472.583672692262	0
"SAMPLE495"	0.567424709786108	1	330.82628639876	372.073731442666	403.099982158575	0
"SAMPLE925"	0.572685365605501	1	202.271629259401	276.189946765015	627.538423975584	0
"SAMPLE80"	0.572795336780111	1	237.489139426312	238.131362527881	630.379498045807	0
"SAMPLE217"	0.573518445318834	1	276.69601941341	247.43437394336	581.86960664323	0
"SAMPLE594"	0.574219148340492	1	338.086621452156	275.76242252671	492.150956021134	0
"SAMPLE240"	0.579115182469698	1	277.650792410017	278.497630125085	549.851577464898	0
"SAMPLE473"	0.580511029053734	1	394.823442184633	316.226847540061	394.949710275306	0
"SAMPLE679"	0.585874802979838	1	312.671687127527	307.604084427147	485.724228445326	0
"SAMPLE910"	0.58918955468587	1	328.183187587595	273.039555429313	504.777256983092	0
"SAMPLE455"	0.591436877200246	1	412.668232442952	297.984572658164	395.347194898884	0
"SAMPLE512"	0.59438562402964	1	357.942183578072	318.857513826767	429.20030259516	0
"SAMPLE531"	0.594400485230094	1	361.754605142021	297.352991009886	446.892403848093	0
"SAMPLE878"	0.596615711660619	1	306.122645065493	273.082579004726	526.794775929781	0
"SAMPLE738"	0.598720247630444	1	284.290692392302	291.251862901923	530.457444705774	0
"SAMPLE10"	0.60246860415879	1	332.073115819604	331.420939119731	442.505945060666	0
"SAMPLE247"	0.604812903848491	1	330.372983782662	309.86766605759	465.759350159749	0
"SAMPLE810"	0.605493826614693	1	329.234285524195	283.379102689996	493.38661178581	0
"SAMPLE896"	0.611850035705056	1	189.017277984658	268.680976293603	648.301745721739	0
"SAMPLE551"	0.614068682500679	1	273.194937566747	292.80772299572	539.997339437533	0
"SAMPLE40"	0.614203376581956	1	291.493759635224	292.252035083477	522.254205281299	0
"SAMPLE112"	0.621330586382604	1	221.636583548595	291.024923564221	593.338492887184	0
"SAMPLE486"	0.624360033571837	1	336.378226747334	246.500763581782	523.121009670884	0
"SAMPLE394"	0.626961596535692	1	325.475447319493	298.308261347902	482.216291332606	0
"SAMPLE76"	0.627338031999435	1	347.527511751014	290.555261099767	467.917227149218	0
"SAMPLE714"	0.632234029900065	1	378.120055540665	311.308417768226	416.571526691109	0
"SAMPLE318"	0.634474092673818	1	290.026398085901	282.578427399659	533.39517451444	0
"SAMPLE84"	0.636132190395403	1	340.291884546735	285.642977563558	480.065137889707	0
"SAMPLE462"	0.636221166825798	1	296.574015047272	270.794228800893	538.631756151835	0
"SAMPLE389"	0.636604580345976	1	229.067172685984	257.305143311794	619.627684002223	0
"SAMPLE936"	0.637200711766446	1	241.449553682892	285.230237303611	579.320209013496	0
"SAMPLE675"	0.637341212392776	1	293.891607967497	271.22251915288	540.885872879623	0
"SAMPLE911"	0.640987180225379	1	284.463167155508	251.896214310382	569.64061853411	0
"SAMPLE850"	0.641542437465238	1	346.433757129299	265.957244331144	493.608998539557	0
"SAMPLE892"	0.642616233605889	1	308.060939163797	261.360124592199	536.578936244005	0
"SAMPLE55"	0.643859191748446	1	393.52081869788	289.792205417309	422.686975884811	0
"SAMPLE348"	0.647203031350901	1	375.714277025658	281.530096301661	448.755626672681	0
"SAMPLE739"	0.649866476599991	1	194.322338724262	304.608497368593	607.069163907145	0
"SAMPLE998"	0.650293525322857	1	311.667582875252	318.916563960169	475.415853164579	0
"SAMPLE260"	0.650762591506158	1	368.998896568053	288.302361946345	448.698741485602	0
"SAMPLE428"	0.651498765384625	1	323.240248109515	249.862294854203	532.897457036281	0
"SAMPLE24"	0.65379231111042	1	263.418390403748	294.315334646831	548.266274949421	0
"SAMPLE493"	0.653796111386857	1	289.762490604737	264.718020913476	551.519488481787	0
"SAMPLE596"	0.6542247221344	1	320.416781110434	290.648310915766	494.934907973799	0
"SAMPLE784"	0.655289298664385	1	400.175050513334	268.864634109237	436.960315377429	0
"SAMPLE145"	0.657992439465861	1	366.481388844817	304.891634891331	434.626976263852	0
"SAMPLE944"	0.658809101124166	1	197.717665773011	260.748049458795	647.534284768193	0
"SAMPLE3"	0.663155625955017	1	280.423730336098	255.318429632256	570.257840031646	0
"SAMPLE587"	0.664734477824149	1	381.345769741532	290.843121523694	433.811108734774	0
"SAMPLE354"	0.664786335076781	1	322.757204035993	287.820072853798	495.422723110209	0
"SAMPLE769"	0.664795664520145	1	311.486464755465	278.323406205243	516.190129039293	0
"SAMPLE932"	0.667456515537254	1	383.159600924653	304.496355353805	418.344043721542	0
"SAMPLE242"	0.667682795862381	1	309.264057959823	303.130573288712	493.605368751465	0
"SAMPLE156"	0.668157199455186	1	319.134351672191	304.400242806395	482.465405521415	0
"SAMPLE98"	0.672768267746713	1	342.08496321792	295.644294960385	468.270741821695	0
"SAMPLE746"	0.673203353792527	1	360.831664402011	351.308334311881	393.860001286108	0
"SAMPLE847"	0.673818708900317	1	267.618152237982	277.481331820294	560.900515941724	0
"SAMPLE886"	0.674900085693275	1	393.409259516225	316.241594730901	396.349145752874	0
"SAMPLE695"	0.676945972802697	1	335.211276435852	347.421143899887	423.367579664261	0
"SAMPLE490"	0.681943901780021	1	331.188716982264	272.976464788377	501.834818229359	0
"SAMPLE1"	0.683393883133338	1	326.837245489377	300.835475083663	478.32727942696	0
"SAMPLE791"	0.684079306725585	1	308.226516729372	270.202021015392	527.571462255236	0
"SAMPLE192"	0.685192542203001	1	251.851634239526	299.418214468398	554.730151292076	0
"SAMPLE111"	0.686066429636533	1	341.219778136411	298.49450779277	466.285714070819	0
"SAMPLE563"	0.687469093411047	1	246.015434252151	279.395709249381	580.588856498468	0
"SAMPLE799"	0.688849155548102	1	358.182830011527	290.859302585891	456.957867402582	0
"SAMPLE198"	0.690871004621828	1	410.428399557163	275.823611445607	419.74798899723	0
"SAMPLE974"	0.690890364852804	1	311.486600523739	320.333546089483	474.179853386777	0
"SAMPLE840"	0.691222475562411	1	284.871521901119	269.478124696533	551.650353402349	0
"SAMPLE277"	0.694467021289323	1	334.898187474491	285.710986626522	485.390825898987	0
"SAMPLE147"	0.694500609502698	1	336.938452855819	283.962050076897	485.099497067284	0
"SAMPLE881"	0.700322979036652	1	364.298200655633	278.100301264076	463.601498080291	0
"SAMPLE107"	0.700486016285136	1	316.620993151671	266.520129699655	522.858877148674	0
"SAMPLE812"	0.704726394518497	1	262.847526385062	270.38166777119	572.770805843748	0
"SAMPLE567"	0.704755168147704	1	341.261312044056	278.136942232247	486.601745723696	0
"SAMPLE772"	0.705072721668271	1	397.831655140965	301.641024361155	406.52732049788	0
"SAMPLE500"	0.707165543248255	1	361.424897998028	243.394743555111	501.180358446861	0
"SAMPLE167"	0.709026609844465	1	304.824043663154	292.599148856361	508.576807480485	0
"SAMPLE183"	0.709526167596144	1	370.159302624283	330.234082070798	405.606615304918	0
"SAMPLE941"	0.709570752322084	1	347.961566824212	285.468188888802	472.570244286987	0
"SAMPLE450"	0.710483307128804	1	344.799743616318	274.630374463418	486.569881920264	0
"SAMPLE93"	0.7112267219528	1	302.382908657033	249.857385505481	553.759705837486	0
"SAMPLE564"	0.713664977724297	1	316.66085333281	318.631160465201	470.707986201989	0
"SAMPLE666"	0.715359969155215	1	190.138765158397	255.479792164291	660.381442677311	0
"SAMPLE644"	0.71982494986414	1	408.43695152773	222.231273697089	475.331774775181	0
"SAMPLE762"	0.721544747594567	1	367.251456306786	322.368225389592	416.380318303622	0
"SAMPLE577"	0.727695866889178	1	308.078652977765	247.330584608938	550.590762413297	0
"SAMPLE624"	0.728336158203532	1	357.356368671062	290.608117475291	458.035513853648	0
"SAMPLE401"	0.728656803040395	1	410.120110366633	280.966200443894	414.913689189474	0
"SAMPLE469"	0.732377156143602	1	351.594557428388	255.231276647351	499.174165924261	0
"SAMPLE82"	0.73385734641929	1	300.224710354234	305.52483177095	500.250457874816	0
"SAMPLE969"	0.73518253172523	1	376.500354614088	286.379961054773	443.119684331139	0
"SAMPLE576"	0.737510229544513	1	343.946682485563	294.571475716163	467.481841798274	0
"SAMPLE452"	0.73968057127479	1	220.650263060928	282.044685083405	603.305051855668	0
"SAMPLE609"	0.739962054537167	1	346.127634322039	319.459717236893	440.412648441067	0
"SAMPLE173"	0.740473054049223	1	260.341906476491	272.709253513367	572.948840010142	0
"SAMPLE763"	0.746206525231585	1	360.128084557497	286.776711734295	459.095203708209	0
"SAMPLE176"	0.74730006222544	1	376.943818284918	253.055163764285	476.001017950797	0
"SAMPLE602"	0.747380317312977	1	361.288741365214	298.175552826538	446.535705808247	0
"SAMPLE436"	0.748056997007265	1	291.453431699307	283.478364289723	531.068204010969	0
"SAMPLE384"	0.74839160816035	1	285.386031214289	257.876709149274	562.737259636437	0
"SAMPLE258"	0.748407856449151	1	309.004020934781	279.837842664558	517.158136400661	0
"SAMPLE153"	0.749695334888808	1	421.511045392014	264.592621419426	419.89633318856	0
"SAMPLE819"	0.752126114630394	1	274.627875248844	265.547775676735	565.824349074421	0
"SAMPLE405"	0.752710190085583	1	363.956915352969	290.511793240544	451.531291406487	0
"SAMPLE50"	0.755600006727601	1	326.492522559006	326.905339485929	452.602137955065	0
"SAMPLE565"	0.757675366254064	1	318.166784302657	252.194391377186	535.638824320156	0
"SAMPLE475"	0.758557066248266	1	429.694648773076	267.540888376271	408.764462850652	0
"SAMPLE983"	0.75970151795332	1	284.89347633977	245.050613163596	576.055910496634	0
"SAMPLE533"	0.76018457606846	1	233.386544412263	324.084993228972	548.528462358765	0
"SAMPLE39"	0.761918699735891	1	336.007779821567	288.362028503038	481.630191675396	0
"SAMPLE825"	0.762753546957021	1	288.349368543403	231.7681519986	585.882479457996	0
"SAMPLE945"	0.766169238032823	1	383.895019516835	300.531745297832	421.573235185332	0
"SAMPLE862"	0.767223352301521	1	304.358270573285	306.848415660878	494.793313765837	0
"SAMPLE933"	0.767533156525754	1	329.691306392393	259.226190321381	517.082503286226	0
"SAMPLE831"	0.768812884889656	1	284.984300168072	248.715348508482	572.300351323445	0
"SAMPLE647"	0.771154844876495	1	361.91617547011	280.282170731982	463.801653797908	0
"SAMPLE37"	0.771573819173603	1	248.249951349876	278.657115137555	579.092933512569	0
"SAMPLE382"	0.773142337986262	1	297.953611855795	289.565613204877	518.480774939328	0
"SAMPLE554"	0.773660769562972	1	308.860178097323	274.27594715328	522.863874749397	0
"SAMPLE677"	0.775674516000613	1	307.730878562762	298.355560517309	499.913560919928	0
"SAMPLE968"	0.777744886200895	1	334.984342063894	328.248472887763	442.767185048343	0
"SAMPLE734"	0.779030147706258	1	331.452290583622	289.553587528039	484.994121888339	0
"SAMPLE773"	0.780508804918348	1	348.799188106662	263.227779865691	493.973032027647	0
"SAMPLE476"	0.78107670467907	1	229.785525926369	308.771254343004	567.443219730627	0
"SAMPLE359"	0.781456286623742	1	348.59629036168	276.295754063089	481.107955575231	0
"SAMPLE496"	0.783200295677517	1	269.062674924233	277.036592109435	559.900732966332	0
"SAMPLE196"	0.784470024664802	1	359.798383592226	266.499609831063	479.702006576711	0
"SAMPLE392"	0.784822612069218	1	276.428640849459	282.165665367849	547.405693782692	0
"SAMPLE976"	0.788301276827863	1	341.505484411099	296.150696241322	468.343819347579	0
"SAMPLE740"	0.78856769453626	1	308.114640336821	285.10310992635	512.782249736829	0
"SAMPLE899"	0.789851329490793	1	280.062248994458	297.248083506427	528.689667499115	0
"SAMPLE232"	0.793718822125416	1	339.392579404357	293.6127935457	472.994627049943	0
"SAMPLE962"	0.794976411933559	1	309.98554525322	290.587689085036	505.426765661743	0
"SAMPLE59"	0.795552886200813	1	368.1030263438	262.191542941604	475.705430714596	0
"SAMPLE798"	0.795968581328245	1	297.877954069371	282.201397222631	525.920648707998	0
"SAMPLE787"	0.796118545782791	1	311.487363794999	292.85553479618	501.657101408821	0
"SAMPLE41"	0.796287138506479	1	408.823283498961	273.670751691867	423.505964809172	0
"SAMPLE546"	0.798051559412518	1	327.999975043614	244.19231295892	533.807711997466	0
"SAMPLE550"	0.799085847838997	1	250.17720558154	272.981387715715	582.841406702746	0
"SAMPLE775"	0.800453089801951	1	363.013322775494	293.458556174808	449.528121049698	0
"SAMPLE92"	0.800555126779084	1	481.721255277623	263.378997811155	360.899746911222	0
"SAMPLE617"	0.802023841828223	1	345.548263811373	281.953015649102	478.498720539525	0
"SAMPLE853"	0.804245349796305	1	361.887367571433	273.77713677366	470.335495654906	0
"SAMPLE319"	0.804298199495704	1	418.183337038374	286.854672017917	400.961990943709	0
"SAMPLE233"	0.805599438158966	1	286.344488820783	262.158923998056	557.496587181161	0
"SAMPLE922"	0.810733351314362	1	335.287948071973	260.101516790041	510.610535137986	0
