"pval"	"apval"	"SBS5"	"SBS18"	"SBS40"	"SBS31"
"SAMPLE_SBS31_455_69"	3.35508812565469e-32	3.35508812565469e-28	198.972944039966	160.477691685121	186.244432616957	560.304931657956
"SAMPLE_SBS31_490_36"	4.17435397366202e-32	4.17435397366202e-28	183.12876875206	140.244618983526	251.196962603832	531.429649660582
"SAMPLE_SBS31_475_65"	4.32894511118681e-32	4.32894511118681e-28	156.066583456712	140.032326010455	272.238562092703	536.662528440129
"SAMPLE_SBS31_480_35"	4.82947649916821e-32	4.82947649916821e-28	0	134.40919563558	407.402067242322	564.188737122098
"SAMPLE_SBS31_470_48"	4.90246099738417e-32	4.90246099738417e-28	0	157.957861784617	363.44866698943	584.593471225952
"SAMPLE_SBS31_485_60"	5.54831822695898e-32	5.54831822695898e-28	211.226303891213	157.80011224306	235.570077456714	502.403506409014
"SAMPLE_SBS31_485_93"	6.25901655678088e-32	6.25901655678088e-28	196.842137267365	108.918934636097	243.879820210642	557.359107885896
"SAMPLE_SBS31_495_52"	7.85070084018194e-32	7.85070084018194e-28	186.995477442076	157.618308631082	236.446690893464	524.939523033379
"SAMPLE_SBS31_460_3"	8.22375397742747e-32	8.22375397742747e-28	0	153.962834113743	359.302396012189	592.734769874067
"SAMPLE_SBS31_470_1"	8.6255504660473e-32	8.6255504660473e-28	0	168.919659154998	376.877000307283	560.203340537719
"SAMPLE_SBS31_485_50"	8.86361347552116e-32	8.86361347552116e-28	145.836620039215	158.894750804246	282.82197237942	519.446656777119
"SAMPLE_SBS31_495_33"	9.48629360651668e-32	9.48629360651668e-28	0	168.512847825145	352.794953211686	584.692198963169
"SAMPLE_SBS31_490_86"	1.06211179770782e-31	1.06211179770782e-27	200.210984580446	135.867630635396	247.255211480012	522.666173304146
"SAMPLE_SBS31_490_17"	1.09326865831951e-31	1.09326865831951e-27	0	148.087711986091	421.636797363328	536.275490650581
"SAMPLE_SBS31_485_66"	1.12590387705704e-31	1.12590387705704e-27	170.949271623805	166.457383341781	233.390326957287	536.203018077127
"SAMPLE_SBS31_495_61"	1.50477728637414e-31	1.50477728637414e-27	0	131.143005814035	406.64881230389	568.208181882075
"SAMPLE_SBS31_495_97"	1.61387383165052e-31	1.61387383165052e-27	0	129.336119898433	393.886668489321	582.777211612246
"SAMPLE_SBS31_485_4"	1.69609605639523e-31	1.69609605639523e-27	176.899410139477	144.817194977687	267.832991671557	517.450403211279
"SAMPLE_SBS31_480_11"	2.14359107583187e-31	2.14359107583187e-27	170.474807413848	134.496381451457	256.010398240175	545.01841289452
"SAMPLE_SBS31_495_8"	2.19531397020608e-31	2.19531397020608e-27	223.511019335207	129.159903782427	249.04533172745	504.283745154916
"SAMPLE_SBS31_495_72"	2.35035981104964e-31	2.35035981104964e-27	224.365125727614	172.645231186904	184.844266030774	524.145377054708
"SAMPLE_SBS31_480_66"	2.4161071743209e-31	2.4161071743209e-27	0	172.587488807885	384.789499109261	548.623012082854
"SAMPLE_SBS31_490_81"	2.45465937193659e-31	2.45465937193659e-27	171.160370116561	207.210271898593	253.601846712967	474.027511271879
"SAMPLE_SBS31_485_86"	2.66518438033019e-31	2.66518438033019e-27	203.842535209499	188.558855812056	230.249415138385	484.34919384006
"SAMPLE_SBS31_495_64"	2.67601425875882e-31	2.67601425875882e-27	0	136.013047605564	395.222996227803	574.763956166633
"SAMPLE_SBS31_495_86"	2.68323483354622e-31	2.68323483354622e-27	0	105.733970961698	415.244119939901	585.021909098401
"SAMPLE_SBS31_480_41"	2.74437482431031e-31	2.74437482431031e-27	0	173.325407839318	392.764298393709	539.910293766974
"SAMPLE_SBS31_470_95"	2.92401943056993e-31	2.92401943056993e-27	228.035983653187	118.828735664133	242.774351734031	516.360928948649
"SAMPLE_SBS31_495_30"	2.98687629907952e-31	2.98687629907952e-27	0	153.967072137017	367.984453236384	584.048474626599
"SAMPLE_SBS31_485_72"	3.15855934315544e-31	3.15855934315544e-27	172.614955241977	169.197353663153	214.76897810702	550.418712987851
"SAMPLE_SBS31_460_13"	3.58888230005531e-31	3.58888230005531e-27	167.349023803797	207.494894303908	221.955754425316	509.200327466979
"SAMPLE_SBS31_460_48"	3.98481463778614e-31	3.98481463778614e-27	0	185.593414785667	371.419992082754	548.986593131578
"SAMPLE_SBS31_495_31"	4.11999738126457e-31	4.11999738126457e-27	191.339836724361	189.182244872451	211.29773779079	514.180180612397
"SAMPLE_SBS31_490_67"	4.66781473166374e-31	4.66781473166374e-27	0	200.543492529047	343.132275269374	562.324232201579
"SAMPLE_SBS31_480_77"	5.07156372495034e-31	5.07156372495034e-27	166.248893805771	115.029599724556	318.068650030283	506.65285643939
"SAMPLE_SBS31_480_99"	5.21808013572691e-31	5.21808013572691e-27	0	160.929160430165	401.619670616638	543.451168953197
"SAMPLE_SBS31_465_16"	5.25380660002361e-31	5.25380660002361e-27	0	169.499336095691	384.621976085804	551.878687818505
"SAMPLE_SBS31_495_39"	5.27251878911088e-31	5.27251878911088e-27	140.61775188127	171.822798466474	261.909683391093	531.649766261163
"SAMPLE_SBS31_460_22"	5.35841784459544e-31	5.35841784459544e-27	0	171.067986515567	380.076501587922	554.855511896511
"SAMPLE_SBS31_485_94"	5.38063032052806e-31	5.38063032052806e-27	0	159.633949671728	374.258172778434	573.107877549837
"SAMPLE_SBS31_490_32"	5.76629807541253e-31	5.76629807541253e-27	134.416201301313	136.593656695972	294.122279596624	540.867862406091
"SAMPLE_SBS31_485_43"	6.79283938514754e-31	6.79283938514754e-27	384.963498776302	159.248323860971	0	562.788177362727
"SAMPLE_SBS31_465_43"	6.88146881444082e-31	6.88146881444082e-27	344.430685668592	204.447980121535	0	557.121334209873
"SAMPLE_SBS31_490_61"	7.86820644620251e-31	7.86820644620251e-27	0	118.017942352807	429.366064192705	558.615993454488
"SAMPLE_SBS31_485_9"	8.17904016577462e-31	8.17904016577462e-27	0	153.693342436843	363.130153465468	590.17650409769
"SAMPLE_SBS31_485_52"	8.19548504235712e-31	8.19548504235712e-27	138.428180214462	128.132030302694	318.622707882785	521.817081600059
"SAMPLE_SBS31_480_42"	8.40233784883725e-31	8.40233784883725e-27	228.504492478154	113.806719571194	235.027290254402	528.661497696251
"SAMPLE_SBS31_495_82"	8.94737952054172e-31	8.94737952054172e-27	0	124.47741496579	381.342632661069	600.179952373142
"SAMPLE_SBS31_450_53"	9.50986631889278e-31	9.50986631889278e-27	0	166.115441728134	407.206566734067	533.677991537799
"SAMPLE_SBS31_475_62"	9.83644242419375e-31	9.83644242419375e-27	164.333691635279	196.957780863955	165.225983414851	578.482544085916
"SAMPLE_SBS31_495_73"	9.97417322523683e-31	9.97417322523683e-27	159.717183321179	119.625203870485	270.873151115779	555.784461692557
"SAMPLE_SBS31_490_4"	1.00063218584538e-30	1.00063218584538e-26	0	124.436457181107	393.510793213316	588.052749605577
"SAMPLE_SBS31_475_42"	1.03690663864865e-30	1.03690663864865e-26	175.506158628151	199.827983002646	213.490378661227	516.175479707976
"SAMPLE_SBS31_485_16"	1.05593370237384e-30	1.05593370237384e-26	161.073664611627	144.005129699686	294.744572711745	507.176632976942
"SAMPLE_SBS31_490_75"	1.17727740045663e-30	1.17727740045663e-26	148.907296077082	187.866492477962	246.667635380031	522.558576064925
"SAMPLE_SBS31_460_9"	1.22355000809258e-30	1.22355000809258e-26	173.69494814399	192.843034046065	202.097797602083	537.364220207863
"SAMPLE_SBS31_475_3"	1.58702125252175e-30	1.58702125252175e-26	173.113187960593	143.931686307892	272.655407363012	515.299718368503
"SAMPLE_SBS31_470_49"	1.62009032004966e-30	1.62009032004966e-26	144.692052967364	168.894661488069	257.401440409575	535.011845134992
"SAMPLE_SBS31_465_9"	1.68938233169732e-30	1.68938233169732e-26	0	178.049663273993	386.185743699993	541.764593026014
"SAMPLE_SBS31_495_24"	1.7697792225946e-30	1.7697792225946e-26	0	149.349284266892	401.836857104373	554.813858628735
"SAMPLE_SBS31_475_31"	1.83090378276029e-30	1.83090378276029e-26	0	122.61255483921	388.720704055694	593.666741105096
"SAMPLE_SBS31_495_22"	1.89816903673118e-30	1.89816903673118e-26	0	131.192751576403	431.310063828261	543.497184595336
"SAMPLE_SBS31_475_85"	2.08364657244702e-30	2.08364657244702e-26	406.44470829271	183.988197125281	0	514.567094582009
"SAMPLE_SBS31_490_99"	2.16388058761736e-30	2.16388058761736e-26	179.186726267155	147.952898960959	297.546220394908	481.314154376978
"SAMPLE_SBS31_495_81"	2.23517536129021e-30	2.23517536129021e-26	217.715945127334	162.496507855294	246.166403509032	479.62114350834
"SAMPLE_SBS31_455_38"	2.35839974758993e-30	2.35839974758993e-26	0	128.013999663101	413.014572230781	564.971428106118
"SAMPLE_SBS31_495_19"	2.44608652986204e-30	2.44608652986204e-26	177.39734953309	145.528387849166	234.137382972079	548.936879645665
"SAMPLE_SBS31_440_18"	2.60603281391954e-30	2.60603281391954e-26	0	159.913462104565	366.976565272157	578.109972623278
"SAMPLE_SBS31_490_35"	2.61050699312423e-30	2.61050699312423e-26	0	159.621581503411	367.990469766799	578.38794872979
"SAMPLE_SBS31_485_6"	2.64686637707436e-30	2.64686637707436e-26	0	152.770647861314	403.967719819873	550.261632318813
"SAMPLE_SBS31_490_71"	2.79167001204202e-30	2.79167001204202e-26	257.513409183753	140.673440918543	165.672040668712	542.141109228992
"SAMPLE_SBS31_470_42"	2.8289712604843e-30	2.8289712604843e-26	177.449427932021	187.037740693556	211.609933002206	529.902898372216
"SAMPLE_SBS31_490_9"	2.94489013576164e-30	2.94489013576164e-26	0	168.327190503727	397.497958661536	540.174850834737
"SAMPLE_SBS31_485_37"	3.17079740152969e-30	3.17079740152969e-26	0	185.541983022515	369.02745095348	552.430566024004
"SAMPLE_SBS31_495_65"	3.42933320354441e-30	3.42933320354441e-26	155.387910803645	161.907994422204	263.880770514812	524.823324259339
"SAMPLE_SBS31_470_37"	3.43693137915108e-30	3.43693137915108e-26	232.41295796458	160.551271336584	208.411209705545	504.624560993291
"SAMPLE_SBS31_495_25"	3.65911669207981e-30	3.65911669207981e-26	0	144.002852205112	378.967068241712	583.030079553176
"SAMPLE_SBS31_490_31"	3.74926585632957e-30	3.74926585632957e-26	225.353039050258	168.664137014992	192.927956297611	519.054867637139
"SAMPLE_SBS31_495_44"	3.97910669154882e-30	3.97910669154882e-26	153.60167730596	168.30435126859	248.254218196702	535.839753228748
"SAMPLE_SBS31_485_49"	4.1593456981136e-30	4.1593456981136e-26	140.492774772932	146.596445643091	308.80215000322	511.108629580757
"SAMPLE_SBS31_440_80"	4.46318207516672e-30	4.46318207516672e-26	0	178.505982952785	394.459417991256	532.034599055959
"SAMPLE_SBS31_460_87"	4.46999984306871e-30	4.46999984306871e-26	163.309453730915	135.941066139231	305.451524561161	501.297955568693
"SAMPLE_SBS31_490_53"	5.32680350678046e-30	5.32680350678046e-26	147.042051913799	166.763143311122	280.449115090176	511.745689684902
"SAMPLE_SBS31_480_87"	5.35730217708792e-30	5.35730217708792e-26	0	126.686295455477	382.796996471951	596.516708072571
"SAMPLE_SBS31_495_9"	5.37016158453599e-30	5.37016158453599e-26	211.375364474595	184.427791186268	208.739171461668	501.457672877469
"SAMPLE_SBS31_495_38"	5.60523086850944e-30	5.60523086850944e-26	0	136.422024064615	421.161567705401	548.416408229984
"SAMPLE_SBS31_440_64"	5.8874109031706e-30	5.8874109031706e-26	0	172.262248628233	401.476121763928	531.261629607839
"SAMPLE_SBS31_490_10"	5.89116734676026e-30	5.89116734676026e-26	184.485047554514	197.215864414984	181.81622116678	542.482866863722
"SAMPLE_SBS31_495_85"	7.2471798958994e-30	7.2471798958994e-26	182.521673578973	163.071099466941	248.205507808906	512.20171914518
"SAMPLE_SBS31_475_84"	7.65140958657837e-30	7.65140958657837e-26	195.640628398598	173.876555536497	203.746381772196	531.736434292709
"SAMPLE_SBS31_490_28"	7.82767179050861e-30	7.82767179050861e-26	146.551121596551	154.034871024776	296.234587700599	509.179419678075
"SAMPLE_SBS31_460_92"	7.93591909395094e-30	7.93591909395094e-26	0	148.001167533681	397.04191261111	560.956919855208
"SAMPLE_SBS31_480_46"	8.36541984597026e-30	8.36541984597026e-26	155.686349667638	161.688286576967	279.460819867981	509.164543887414
"SAMPLE_SBS31_485_54"	8.98699558675762e-30	8.98699558675762e-26	0	166.829830520762	376.718028333414	563.452141145824
"SAMPLE_SBS31_475_10"	9.00558782542371e-30	9.00558782542371e-26	0	165.627989349509	391.648812834334	547.723197816157
"SAMPLE_SBS31_470_7"	1.01740398784969e-29	1.01740398784969e-25	209.265054650107	142.801668302786	216.554605591629	537.378671455478
"SAMPLE_SBS31_480_23"	1.0539253521984e-29	1.0539253521984e-25	0	143.096390788269	393.413155821973	569.490453389758
"SAMPLE_SBS31_470_97"	1.0648386434296e-29	1.0648386434296e-25	172.347998321875	147.54757213052	257.132327421767	528.972102125838
"SAMPLE_SBS31_480_56"	1.14339249291727e-29	1.14339249291727e-25	225.180234625621	188.986043998249	169.348829358281	522.484892017848
"SAMPLE_SBS31_460_69"	1.15147585438317e-29	1.15147585438317e-25	161.196745654441	161.409058037814	264.626323344083	518.767872963662
"SAMPLE_SBS31_490_69"	1.16638897822056e-29	1.16638897822056e-25	0	147.702170012735	416.518540331237	541.779289656028
"SAMPLE_SBS31_485_24"	1.19204438469474e-29	1.19204438469474e-25	182.155966078838	168.411426265123	248.742407422113	507.690200233926
"SAMPLE_SBS31_495_56"	1.24754584539551e-29	1.24754584539551e-25	128.756457876637	166.196154739478	341.84694121587	469.200446168015
"SAMPLE_SBS31_490_22"	1.2591850896961e-29	1.2591850896961e-25	148.362541470864	146.654177689821	294.760337683674	516.222943155641
"SAMPLE_SBS31_475_13"	1.29336747341252e-29	1.29336747341252e-25	152.504547883688	197.571489680321	262.969749883873	491.954212552118
"SAMPLE_SBS31_480_73"	1.31618868471383e-29	1.31618868471383e-25	166.438746887875	138.999952285009	288.446115713881	512.115185113235
"SAMPLE_SBS31_495_32"	1.31657594040043e-29	1.31657594040043e-25	0	162.089642518671	430.114024988078	513.796332493251
"SAMPLE_SBS31_485_100"	1.32442672143992e-29	1.32442672143992e-25	244.583164487882	136.320273687203	208.792585024144	517.303976800771
"SAMPLE_SBS31_470_80"	1.3386081819269e-29	1.3386081819269e-25	158.990254874882	133.828112283906	321.799327160651	491.382305680561
"SAMPLE_SBS31_485_77"	1.36751112321436e-29	1.36751112321436e-25	240.875183329346	172.683070124569	216.822405081832	476.619341464252
"SAMPLE_SBS31_430_16"	1.38226602612548e-29	1.38226602612548e-25	186.719294055091	185.492561500599	223.952458876684	509.835685567625
"SAMPLE_SBS31_475_95"	1.44907852192662e-29	1.44907852192662e-25	0	145.574087671107	462.717555906512	496.708356422381
"SAMPLE_SBS31_465_96"	1.54035284628046e-29	1.54035284628046e-25	213.821734261874	141.177350041949	235.747060853888	515.253854842289
"SAMPLE_SBS31_455_70"	1.62546864822776e-29	1.62546864822776e-25	187.464885253076	173.508683911476	210.781074788296	534.245356047151
"SAMPLE_SBS31_490_44"	1.6748512564166e-29	1.6748512564166e-25	0	173.154854286295	352.617373860284	580.22777185342
"SAMPLE_SBS31_480_7"	1.71460337895116e-29	1.71460337895116e-25	154.305121771654	207.424209981015	246.231741135681	498.03892711165
"SAMPLE_SBS31_495_94"	1.75677791610242e-29	1.75677791610242e-25	143.625773204354	156.336246045529	271.322634633052	534.715346117065
"SAMPLE_SBS31_450_59"	1.78933854746164e-29	1.78933854746164e-25	0	172.692521662912	385.035780577041	549.271697760047
"SAMPLE_SBS31_495_35"	1.81828753506482e-29	1.81828753506482e-25	0	147.937716014891	406.536485961368	551.525798023741
"SAMPLE_SBS31_480_94"	1.82016645414964e-29	1.82016645414964e-25	233.133550083617	156.027794642704	191.624673269603	525.213982004077
"SAMPLE_SBS31_470_90"	2.06558433104075e-29	2.06558433104075e-25	9.00027596806538e-22	140.596586890896	468.094212557699	497.309200551405
"SAMPLE_SBS31_450_67"	2.14772133797268e-29	2.14772133797268e-25	160.847598693674	134.773225176471	306.519463510895	504.85971261896
"SAMPLE_SBS31_475_12"	2.17672103518378e-29	2.17672103518378e-25	159.190442082921	166.437205217205	284.855282318207	494.517070381668
"SAMPLE_SBS31_405_76"	2.19407917506473e-29	2.19407917506473e-25	0	154.478412265318	423.948106733121	526.573481001561
"SAMPLE_SBS31_450_46"	2.21011301987222e-29	2.21011301987222e-25	161.687292665495	145.647858653606	304.65266854837	495.012180132529
"SAMPLE_SBS31_450_85"	2.28885252811159e-29	2.28885252811159e-25	0	165.980054723617	379.628861877107	561.391083399276
"SAMPLE_SBS31_445_39"	2.40425622886024e-29	2.40425622886024e-25	187.956861771322	168.062159274714	260.879896863072	489.101082090892
"SAMPLE_SBS31_485_31"	2.49509963754853e-29	2.49509963754853e-25	145.836743548927	121.313850549142	295.517535378269	544.331870523662
"SAMPLE_SBS31_470_43"	2.52440341424315e-29	2.52440341424315e-25	0	126.186352107417	429.057011167945	550.756636724638
"SAMPLE_SBS31_485_28"	2.56250176752023e-29	2.56250176752023e-25	0	141.504173989129	406.904062502796	558.591763508075
"SAMPLE_SBS31_495_43"	2.62994322293922e-29	2.62994322293922e-25	160.908028025796	150.036687493719	283.051031163392	512.004253317093
"SAMPLE_SBS31_495_77"	2.76458359485571e-29	2.76458359485571e-25	0	120.602883712767	404.140596525585	581.256519761648
"SAMPLE_SBS31_490_27"	2.89527540632022e-29	2.89527540632022e-25	142.02803761446	161.830530549361	320.082877722757	482.058554113421
"SAMPLE_SBS31_465_21"	2.8960124734221e-29	2.8960124734221e-25	189.682668407853	150.928030443426	261.891573048158	503.497728100563
"SAMPLE_SBS31_490_47"	2.91075693758802e-29	2.91075693758802e-25	179.791976491521	159.223166747922	240.865054453028	526.119802307529
"SAMPLE_SBS31_485_14"	2.91168631842573e-29	2.91168631842573e-25	0	155.77810428432	404.771770925625	546.450124790054
"SAMPLE_SBS31_480_37"	3.23423858293514e-29	3.23423858293514e-25	200.005862676367	191.232602378283	217.488084443052	497.273450502297
"SAMPLE_SBS31_495_12"	3.2643871374293e-29	3.2643871374293e-25	0	163.720939555767	380.191479704256	562.087580739977
"SAMPLE_SBS31_475_94"	3.42386448831137e-29	3.42386448831137e-25	151.941576859265	176.224231586595	286.134253709579	490.699937844561
"SAMPLE_SBS31_490_23"	3.42941623684826e-29	3.42941623684826e-25	170.433394494824	168.873037573663	271.694681100321	494.998886831192
"SAMPLE_SBS31_470_47"	3.54431852460723e-29	3.54431852460723e-25	211.745559762901	181.239598183709	214.698436717705	498.316405335685
"SAMPLE_SBS31_495_49"	3.5658646544509e-29	3.5658646544509e-25	233.010033582149	180.571926239848	188.60035873443	503.817681443573
"SAMPLE_SBS31_490_72"	3.56704496931565e-29	3.56704496931565e-25	188.550708523485	151.410008398814	216.126766968883	549.912516108818
"SAMPLE_SBS31_495_71"	3.5926154750243e-29	3.5926154750243e-25	181.727944630054	146.285956872158	264.187282734085	513.798815763703
"SAMPLE_SBS31_475_63"	3.61832122999495e-29	3.61832122999495e-25	145.518838159132	178.785389967431	277.869138755345	502.826633118092
"SAMPLE_SBS31_480_74"	3.68894043559405e-29	3.68894043559405e-25	214.177570093308	158.941278381899	190.359729125725	542.521422399069
"SAMPLE_SBS31_480_9"	3.76777445534912e-29	3.76777445534912e-25	0	183.025157859152	372.133830099932	550.841012040917
"SAMPLE_SBS31_470_36"	3.9467123777127e-29	3.9467123777127e-25	203.235371157213	183.035056831154	205.580671842506	514.148900169127
"SAMPLE_SBS31_415_2"	4.05659208486076e-29	4.05659208486076e-25	0	165.494534482	411.544383742614	529.961081775386
"SAMPLE_SBS31_490_87"	4.27035362851138e-29	4.27035362851138e-25	0	146.534564509098	421.584878193522	537.88055729738
"SAMPLE_SBS31_495_7"	4.29517688894965e-29	4.29517688894965e-25	0	165.048550605306	379.238509642704	561.71293975199
"SAMPLE_SBS31_490_57"	4.3825545939342e-29	4.3825545939342e-25	0	112.46291427872	442.568398716475	550.968687004805
"SAMPLE_SBS31_485_33"	4.40985074259355e-29	4.40985074259355e-25	134.141318976094	135.769864689677	351.290472122773	485.798344211456
"SAMPLE_SBS31_495_63"	4.52153216495952e-29	4.52153216495952e-25	164.356846385031	147.054277335126	282.77039897301	511.818477306833
"SAMPLE_SBS31_425_91"	4.61274741850175e-29	4.61274741850175e-25	0	164.564255527702	453.095217891996	488.340526580301
"SAMPLE_SBS31_495_45"	4.8018983485294e-29	4.8018983485294e-25	228.039832432739	140.055847564947	236.291582966397	501.612737035917
"SAMPLE_SBS31_490_92"	4.83838855139913e-29	4.83838855139913e-25	0	170.586817971137	411.297541452302	524.115640576561
"SAMPLE_SBS31_455_54"	5.06130117694274e-29	5.06130117694274e-25	153.632255100947	159.589150438789	285.798061245325	506.980533214939
"SAMPLE_SBS31_465_85"	5.09011847987328e-29	5.09011847987328e-25	0	181.393001208717	369.867289774299	554.739709016984
"SAMPLE_SBS31_455_59"	5.16508672314831e-29	5.16508672314831e-25	184.170136134806	151.746648510715	254.542462554417	515.540752800062
"SAMPLE_SBS31_480_72"	5.21804433397407e-29	5.21804433397407e-25	232.246669187522	171.308199198961	220.633736879726	481.811394733792
"SAMPLE_SBS31_475_6"	5.48655692608545e-29	5.48655692608545e-25	0	144.655557151374	460.834742138157	499.509700710469
"SAMPLE_SBS31_490_84"	5.58985323993232e-29	5.58985323993232e-25	193.706425864526	157.031247387168	250.58674015797	504.675586590337
"SAMPLE_SBS31_490_16"	5.59085229394373e-29	5.59085229394373e-25	173.544069563904	182.585735122685	264.002821030572	485.867374282839
"SAMPLE_SBS31_455_45"	5.7505139426576e-29	5.7505139426576e-25	183.687916551062	183.157691737827	227.774212536934	511.380179174177
"SAMPLE_SBS31_480_97"	6.20038792361895e-29	6.20038792361895e-25	0	160.973553363292	411.05048923406	533.975957402647
"SAMPLE_SBS31_495_69"	6.2812291822867e-29	6.2812291822867e-25	158.588852844806	179.508444731664	247.641375718789	520.26132670474
"SAMPLE_SBS31_465_14"	6.69092372598674e-29	6.69092372598674e-25	218.247976856536	153.548337968516	223.58986466795	510.613820506998
"SAMPLE_SBS31_465_34"	7.00720963091272e-29	7.00720963091272e-25	200.691157758084	139.719198599727	255.582308379485	510.007335262704
"SAMPLE_SBS31_470_75"	7.32284570441739e-29	7.32284570441739e-25	215.590152338634	189.649847318414	197.944018093091	502.815982249862
"SAMPLE_SBS31_490_73"	7.51334510517456e-29	7.51334510517456e-25	0	83.0298977150777	489.446243197563	533.523859087359
"SAMPLE_SBS31_490_19"	7.61669003000178e-29	7.61669003000178e-25	223.95793471749	171.24787194977	214.6144733402	496.179719992539
"SAMPLE_SBS31_475_53"	7.64275082064342e-29	7.64275082064342e-25	387.292002158022	196.600476651696	0	521.107521190282
"SAMPLE_SBS31_480_44"	7.66766236200919e-29	7.66766236200919e-25	155.069990218258	188.038885742825	262.120030907915	500.771093131002
"SAMPLE_SBS31_490_83"	8.02784739740699e-29	8.02784739740699e-25	206.137210200705	181.187096997909	226.364815189965	492.310877611421
"SAMPLE_SBS31_485_79"	8.04249600469176e-29	8.04249600469176e-25	152.747204792771	142.292880441205	297.059833443527	514.900081322496
"SAMPLE_SBS31_450_29"	8.45525786066193e-29	8.45525786066193e-25	179.652283177272	179.038830190831	215.178117395496	533.130769236401
"SAMPLE_SBS31_480_49"	8.86867656849992e-29	8.86867656849992e-25	0	179.53422291331	399.672524304285	526.793252782404
"SAMPLE_SBS31_495_13"	9.03334058572853e-29	9.03334058572853e-25	168.72508842626	146.063485784792	310.291642872693	480.919782916255
"SAMPLE_SBS31_465_42"	9.36176415953476e-29	9.36176415953476e-25	164.361787960733	182.501826188642	292.023771268852	467.112614581772
"SAMPLE_SBS31_495_41"	9.48258405283365e-29	9.48258405283365e-25	219.016842011226	157.817098370839	234.406230260147	494.759829357788
"SAMPLE_SBS31_485_65"	9.49095939899088e-29	9.49095939899088e-25	0	138.988833952727	412.100314405432	555.91085164184
"SAMPLE_SBS31_495_40"	9.72104259039684e-29	9.72104259039684e-25	142.412291896227	146.607668608969	307.045279530963	509.934759963841
"SAMPLE_SBS31_495_80"	9.76568467607474e-29	9.76568467607474e-25	166.436038191862	145.519256245671	290.135701138714	503.909004423754
"SAMPLE_SBS31_490_50"	9.77738362122572e-29	9.77738362122572e-25	163.77780064127	137.769139740299	315.357915407778	489.095144210654
"SAMPLE_SBS31_490_12"	1.0523777720906e-28	1.0523777720906e-24	204.556058306572	124.473766376625	275.201004428047	501.769170888756
